date,period_index,time_label,q_or_g0_kwh,g_final_kwh,x_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,actual_load_kwh,actual_pv_kwh,actual_price,price_forecast_used,last_update_time,balance_residual_kwh,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
2025-07-30,70,11:50,0.0,619.0877749999997,591.6940666666667,0.0,833.3333333333335,0.0,0.0,4322.38129138773,5112.950706429825,1119.1863666666666,1360.8256333333334,0.5437,0.5437,06:00,0.0,336.59802326749985,168.2990116337499,0.0
2025-07-30,71,12:00,407.8716999999999,545.0613166666667,545.0613166666667,8.938266666666777,833.3333333333335,0.0,0.0,5112.950706429825,5903.52012147192,1140.885,1420.21875,0.5014,0.5014,06:00,0.0,273.2937441766667,34.393436898333334,22.40823453333361
2025-07-30,72,12:10,389.08710416666645,542.1247930555558,542.1247930555558,34.481206944444466,833.3333333333335,0.0,0.0,5903.52012147192,6694.089536514015,1120.1988666666666,1376.9261999999999,0.5169,0.5169,12:00,0.0,280.22430553041676,39.55259069333346,89.11667934791673
2025-07-30,73,12:20,0.0,540.0401194444444,540.0401194444444,29.195680555555782,833.3333333333335,0.0,0.0,6694.089536514015,7484.65895155611,1094.8871166666665,1358.9846499999999,0.529,0.529,12:00,0.0,285.6812231861111,142.84061159305554,77.22257506944504
2025-07-30,74,12:30,332.09699999999975,534.8784666666666,534.8784666666666,4.694866666666712,833.3333333333335,0.0,0.0,7484.65895155611,8275.228366598205,1101.6149999999998,1395.375,0.4885,0.4885,12:00,0.0,261.2881309666666,49.52937323333339,11.467211833333444
2025-07-30,75,12:40,344.853045833333,572.5064013888887,572.5064013888887,11.178015277778059,833.3333333333335,0.0,0.0,8275.228366598205,9065.7977816403,1140.2060999999999,1389.8550166666666,0.4369,0.4369,12:00,0.0,250.12804676680545,49.73087552111113,24.41837437430617
2025-07-30,76,12:50,0.0,625.1926944444442,625.1926944444442,11.90270555555594,833.3333333333335,0.0,0.0,9065.7977816403,9856.367196682395,1173.0972,1369.3351333333333,0.6046,0.6046,12:00,0.0,377.99150306111096,188.99575153055548,35.98187889444561
2025-07-30,77,13:00,0.0,0.0,0.0,0.0,175.7230666666663,0.0,23.193600000000202,9856.367196682395,10023.072735111278,1175.1833333333334,1374.1,0.8771,0.8771,12:00,-8.526512829121202e-14,0.0,0.0,0.0
2025-07-30,78,13:10,0.0,0.0,0.0,0.0,253.8173999999999,0.0,0.0,10023.072735111278,10263.865063245885,1154.79955,1408.6169499999999,0.8914,0.8914,12:00,0.0,0.0,0.0,0.0
2025-07-30,79,13:20,0.0,0.0,0.0,0.0,16.438324999998034,0.0,232.88172500000178,10263.865063245885,10279.45982762131,1164.8506166666666,1414.1706666666664,0.8487,0.8487,12:00,-3.552713678800501e-15,0.0,0.0,0.0
2025-07-30,80,13:30,0.0,0.0,0.0,0.0,58.384141666666274,0.0,142.10002500000036,10279.45982762131,10334.84788769149,1197.0533333333333,1397.5375,0.8671,0.8671,12:00,-6.394884621840902e-14,0.0,0.0,0.0
