calibration_date,history_cutoff_date,effective_start_date,effective_end_date,forecast_mode,risk_alpha,validation_days,validation_start_date,validation_end_date,window_start_soc_kwh,candidate_soc_end_kwh,candidate_soc_path_kwh,mean_actual_cost_yuan,standard_error_yuan,mean_planned_cost_yuan,mean_emergency_cost_yuan,mean_unused_plan_kwh,mean_solve_seconds,used_full_day_actual_lp,future_actuals_in_optimizer,selection_criterion,one_se_threshold_yuan,selected,fallback_reason
2025-01-01,attachment1_fallback,2025-01-01,2025-01-14,m1,,0,none,none,6000.0,,,,,,,,,False,False,mean_actual_cost_sum_pq_plus_5pe,,True,insufficient_prior_14_day_window
2025-05-07,2025-05-06,2025-05-07,2025-05-20,m3,0.9,14,2025-04-23,2025-05-06,1200.0000000493028,1200.0,1200.000000;1200.000000;1243.722830;1220.524156;1207.156976;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000,41580.15045400096,3194.9492632248334,28768.49917895495,12811.65127504601,2914.265974395326,5.084465171019214,False,False,mean_actual_cost_sum_pq_plus_5pe,42694.33204958785,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m1,0.6,14,2025-05-07,2025-05-20,1200.0,1206.0949047691727,1200.000000;1200.000000;1200.000000;1222.508825;1206.476184;1200.000000;1206.798241;1205.520778;1201.825232;1200.000000;1200.000000;1200.000000;1201.391067;1200.000000;1206.094905,39780.82732069005,3025.503431526952,26776.104221507812,13004.72309918224,1145.8499958018588,10.460849329687855,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,True,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m1,0.7,14,2025-05-07,2025-05-20,1200.0,1206.0949047691727,1200.000000;1200.000000;1200.000000;1222.508825;1206.476184;1200.000000;1206.798241;1205.520778;1201.825232;1200.000000;1200.000000;1200.000000;1201.391067;1200.000000;1206.094905,40199.328620940716,3031.0560900278874,27066.879639920346,13132.448981020367,1267.7176295648544,10.198671045330618,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m1,0.8,14,2025-05-07,2025-05-20,1200.0,1206.0949047691727,1200.000000;1200.000000;1200.000000;1222.508825;1206.476184;1200.000000;1206.798241;1205.520778;1201.825232;1200.000000;1200.000000;1200.000000;1201.391067;1200.000000;1206.094905,41214.12920978884,2998.8846861808856,28014.07360983756,13200.055599951285,1767.243225297156,10.492318562980342,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m1,0.9,14,2025-05-07,2025-05-20,1200.0,1206.0949047691727,1200.000000;1200.000000;1200.000000;1222.508825;1206.476184;1200.000000;1206.798241;1205.520778;1201.825232;1200.000000;1200.000000;1200.000000;1201.391067;1200.000000;1206.094905,42839.35025548204,2904.1345205228613,29465.509235274538,13373.841020207497,2739.8069918467168,10.230141967609857,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m2,0.6,14,2025-05-07,2025-05-20,1200.0,1202.4989899209484,1200.000000;1200.000000;1200.000000;1206.111256;1200.000000;1200.000000;1200.000000;1205.137695;1200.000000;1200.000000;1200.000000;1200.000000;1201.612846;1200.000000;1202.498990,40798.16957812198,3072.512130802636,26720.702320874272,14077.467257247712,1205.3771712863195,10.337388012512488,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m2,0.7,14,2025-05-07,2025-05-20,1200.0,1202.4989899209484,1200.000000;1200.000000;1200.000000;1206.111256;1200.000000;1200.000000;1200.000000;1205.137695;1200.000000;1200.000000;1200.000000;1200.000000;1201.612846;1200.000000;1202.498990,41129.64796496623,3021.933327515379,27018.208102987854,14111.439861978373,1352.226526124409,10.515343781219729,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m2,0.8,14,2025-05-07,2025-05-20,1200.0,1202.4989899209484,1200.000000;1200.000000;1200.000000;1206.111256;1200.000000;1200.000000;1200.000000;1205.137695;1200.000000;1200.000000;1200.000000;1200.000000;1201.612846;1200.000000;1202.498990,42295.39282083353,3035.284533815701,27804.98258591929,14490.410234914249,1969.1654046226834,10.329727602960443,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m2,0.9,14,2025-05-07,2025-05-20,1200.0,1202.4989899209484,1200.000000;1200.000000;1200.000000;1206.111256;1200.000000;1200.000000;1200.000000;1205.137695;1200.000000;1200.000000;1200.000000;1200.000000;1201.612846;1200.000000;1202.498990,44546.154986558286,2933.5869051014247,30097.85778188032,14448.29720467796,3753.502635008955,10.364458746468049,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m3,0.6,14,2025-05-07,2025-05-20,1200.0,1203.8445558639432,1200.000000;1200.000000;1200.000000;1221.576738;1215.918409;1200.000000;1205.793127;1211.397117;1200.000000;1219.972187;1200.000000;1200.000000;1208.184965;1200.000000;1203.844556,38616.47535592779,2970.0799805566394,27274.72324307079,11341.752112856999,1238.446356616844,5.380484120770624,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m3,0.7,14,2025-05-07,2025-05-20,1200.0,1203.8445558639432,1200.000000;1200.000000;1200.000000;1221.576738;1215.918409;1200.000000;1205.793127;1211.397117;1200.000000;1219.972187;1200.000000;1200.000000;1208.184965;1200.000000;1203.844556,39172.85534512799,2996.4723819968126,27696.390705016616,11476.464640111375,1456.8446919434732,5.386392027659375,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m3,0.8,14,2025-05-07,2025-05-20,1200.0,1203.8445558639432,1200.000000;1200.000000;1200.000000;1221.576738;1215.918409;1200.000000;1205.793127;1211.397117;1200.000000;1219.972187;1200.000000;1200.000000;1208.184965;1200.000000;1203.844556,40062.281453538315,2947.9678946083704,28591.670938081315,11470.610515456994,1964.9414951129304,5.3999272060755175,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-05-21,2025-05-20,2025-05-21,2025-06-03,m3,0.9,14,2025-05-07,2025-05-20,1200.0,1203.8445558639432,1200.000000;1200.000000;1200.000000;1221.576738;1215.918409;1200.000000;1205.793127;1211.397117;1200.000000;1219.972187;1200.000000;1200.000000;1208.184965;1200.000000;1203.844556,41286.18128670335,2923.817153050888,29777.167658234248,11509.013628469107,2659.5679862433412,5.363417334467938,False,False,mean_actual_cost_sum_pq_plus_5pe,42806.330752217,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m1,0.6,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1212.194260;1440.817983;1217.683038;1316.357878;1273.482146;1357.326992;1200.000000;1405.062653;1415.524090;1343.147649;1243.940757;1200.000000;1200.000000;1200.000000,46538.47731537075,6554.882505460789,27447.485759234878,19090.991556135876,1180.0204463670113,10.69516640713638,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,True,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m1,0.7,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1212.194260;1440.817983;1217.683038;1215.417176;1299.203955;1357.326992;1200.000000;1405.062653;1415.524090;1343.147649;1243.940757;1200.000000;1200.000000;1200.000000,46993.060605119455,6585.961874678932,27877.16143692304,19115.899168196414,1379.9597602845226,10.637159551947011,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m1,0.8,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1212.194260;1440.817983;1231.212524;1215.417176;1299.203955;1357.326992;1202.406113;1405.062653;1415.524090;1343.147649;1243.940757;1200.000000;1200.000000;1200.000000,47510.582107120135,6620.1519812114875,28913.068434582357,18597.513672537774,1963.6539694710161,10.784381130731033,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m1,0.9,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1212.194260;1440.817983;1282.262956;1215.417176;1299.203955;1357.326992;1202.406113;1405.062653;1415.524090;1292.179063;1243.940757;1200.000000;1200.000000;1200.000000,48905.17791424239,6404.889362254756,31086.370633008144,17818.807281234243,3324.696248937082,10.589802116592182,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m2,0.6,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1213.811410;1429.903641;1233.236502;1346.410459;1461.579745;1379.073307;1200.000000;1416.900409;1460.261894;1424.208834;1340.058358;1200.000000;1200.000000;1200.000000,47112.09916674982,6709.929343126025,27423.656837075996,19688.442329673828,1215.1891305910333,10.64020646107383,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m2,0.7,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1213.811410;1429.903641;1207.176343;1317.899083;1461.579745;1379.073307;1200.000000;1416.900409;1460.261894;1424.208834;1340.058358;1200.000000;1200.000000;1200.000000,47409.4095759217,6759.482168971059,28025.093750874676,19384.315825047022,1497.7759226880175,10.813137763233888,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m2,0.8,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1213.811410;1429.903641;1233.236502;1236.567384;1461.579745;1379.073307;1200.000000;1416.900409;1460.261894;1424.208834;1340.058358;1200.000000;1200.000000;1200.000000,48104.14375488763,6770.284240020743,29021.94981148455,19082.193943403076,2048.0146755129545,10.694432122424976,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m2,0.9,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1213.811410;1429.903641;1267.143325;1236.567384;1461.579745;1379.073307;1200.000000;1416.900409;1460.261894;1362.759748;1340.058358;1200.000000;1200.000000;1200.000000,49074.29885454117,6707.138588294013,30607.1333788429,18467.165475698283,3093.17162157202,10.605496471016002,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m3,0.6,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1200.000000;1345.636603;1291.855567;1217.117016;1257.760638;1276.039976;1216.878669;1314.210063;1312.218395;1288.768596;1200.000000;1200.000000;1200.000000;1200.000000,45261.01589441963,6353.052488928258,27652.1336806248,17608.882213794826,1195.7043917231035,5.258213676778333,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m3,0.7,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1200.000000;1345.636603;1291.855567;1251.674213;1257.760638;1276.039976;1216.878669;1314.210063;1312.218395;1288.768596;1200.000000;1200.000000;1200.000000;1200.000000,45775.01476254861,6353.232268811823,28024.691142886662,17750.323619661944,1389.6408842188678,5.254226509776864,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m3,0.8,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1200.000000;1345.636603;1285.448377;1251.674213;1257.760638;1276.039976;1216.878669;1314.210063;1312.218395;1288.768596;1200.000000;1200.000000;1200.000000;1200.000000,46603.70220338235,6375.548454587111,29240.717816676195,17362.984386706154,2075.5109860057864,5.216168502570197,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-04,2025-06-03,2025-06-04,2025-06-17,m3,0.9,14,2025-05-21,2025-06-03,1203.8445558639432,1200.0,1203.844556;1200.000000;1345.636603;1240.431741;1251.674213;1257.760638;1276.039976;1216.878669;1314.210063;1312.218395;1253.823471;1200.000000;1200.000000;1200.000000;1200.000000,47451.520391808604,6317.271095102102,30867.513276430655,16584.007115377957,3109.377729050626,5.192409076328788,False,False,mean_actual_cost_sum_pq_plus_5pe,53093.35982083154,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m1,0.6,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1229.420534;1200.000000,62293.67616833384,3927.373594182079,33725.982908509875,28567.693259823947,759.5011382683763,11.445687518534085,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,True,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m1,0.7,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1229.420534;1200.000000,62418.84321689599,3781.930127092666,34500.48393081505,27918.359286080948,1004.3675548242738,11.39084603872782,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m1,0.8,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1229.420534;1200.000000,62848.62463550697,3700.1132274341853,35727.13980814955,27121.484827357424,1400.9772931732462,11.68415394427471,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m1,0.9,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1229.420534;1200.000000,63553.120445076944,3610.566053202229,36773.69531569262,26779.42512938432,1864.4679462607687,11.440924715371304,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m2,0.6,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1226.253496;1200.000000,64060.72638660466,3815.270347227706,33476.11481167939,30584.61157492527,808.6655779963445,11.598380772043518,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m2,0.7,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1226.253496;1200.000000,64209.93626964228,3684.5900241040094,34279.55150215043,29930.38476749186,1045.5678604197726,11.730874699532121,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m2,0.8,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1226.253496;1200.000000,64727.82301284895,3657.3141466230422,35303.61741791144,29424.205594937503,1473.8512025837917,11.535947532609239,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m2,0.9,14,2025-06-04,2025-06-17,1200.0,1200.0000000493028,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1226.253496;1200.000000,65658.63887228924,3548.489875691562,36515.03416768087,29143.604704608388,2041.4181519632473,11.524479516989752,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m3,0.6,14,2025-06-04,2025-06-17,1200.0,1230.5405118838078,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1236.642112;1345.985336;1230.540512,58890.55950322512,3864.8275255559147,34478.43258328499,24412.126919940125,866.9115365493352,5.755449691350805,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m3,0.7,14,2025-06-04,2025-06-17,1200.0,1230.540511883812,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1268.602890;1369.385129;1230.540512,59304.59424931514,3777.313286545594,35091.546589780206,24213.04765953494,1050.660644590485,5.758294384643834,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m3,0.8,14,2025-06-04,2025-06-17,1200.0,1230.5405118837991,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1322.610823;1369.385129;1230.540512,59497.3321303146,3611.8366580051447,36039.64758879599,23457.684541518618,1412.2772906641796,5.763713749329327,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-06-18,2025-06-17,2025-06-18,2025-07-01,m3,0.9,14,2025-06-04,2025-06-17,1200.0,1230.5405118837984,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1327.323313;1369.385129;1230.540512,60018.694244385864,3538.3646838127515,36811.95484265003,23206.73940173584,1713.3161806997475,5.683695733559683,False,False,mean_actual_cost_sum_pq_plus_5pe,66221.04976251592,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m1,0.6,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1203.012670;1260.620343;1204.861131;1283.742851;1365.348259;1215.870889;1270.613094;1383.927890;1695.301683;1335.016220;1200.000000,48181.224402349755,4719.696613124263,36708.1681501441,11473.056252205653,2056.620751940317,13.274482279209353,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,True,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m1,0.7,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1203.012670;1375.069847;1282.203450;1294.521790;1427.107717;1243.790655;1244.009700;1381.712771;1873.297389;1421.457670;1200.000000,49170.20562768715,4552.228436737938,37655.23641538865,11514.969212298494,2487.6356749028964,13.194533061518866,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m1,0.8,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1203.012670;1375.639814;1332.925097;1367.182949;1493.462057;1243.790655;1424.052794;1492.339967;1905.200388;1472.036898;1200.000000,50391.52061633251,4280.951900878424,38929.03845784151,11462.482158490999,3114.16811258289,13.177889061700885,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m1,0.9,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1203.012670;1382.822237;1332.925097;1376.680688;1493.462057;1243.790655;1436.872636;1512.394704;1905.200388;1472.036898;1200.000000,51421.544052193116,4151.719410805583,39927.98275096213,11493.561301230991,3646.68158377407,13.126796128748017,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m2,0.6,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1217.060346;1565.838271;1422.494364;1493.262908;1678.077027;1363.236453;1728.320475;1716.968182;2008.085788;1545.401764;1200.000000,48923.339296567836,4663.61973777644,37160.33764788526,11763.001648682588,2332.675000168837,13.379239681975118,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m2,0.7,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1217.060346;1677.078345;1522.494939;1563.510893;1732.165055;1443.626126;1638.722815;1639.974481;2064.011077;1639.372762;1200.000000,49884.11255719232,4450.0627252690365,38316.9258169599,11567.186740232422,2922.887307546177,13.280758927979539,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m2,0.8,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1217.060346;1677.872203;1595.645287;1666.393207;1768.660291;1479.746457;1641.358847;1706.669384;2139.923899;1704.864806;1200.000000,50620.57713457553,4326.354975034619,39090.812578171004,11529.76455640452,3313.156623239133,13.336894803759476,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m2,0.9,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1200.000000;1200.000000;1200.000000;1217.060346;1677.872203;1622.855219;1715.087111;1802.749757;1494.851507;1751.826754;1792.149206;2139.923899;1721.530875;1200.000000,52124.661432378285,4171.059035364314,40363.53096148983,11761.130470888455,3901.435193462565,13.368217832358953,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m3,0.6,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1208.994491;1200.000000;1200.000000;1269.083300;1391.721781;1245.077521;1350.798873;1409.716281;1250.369547;1587.589099;1565.826159;1601.466015;1222.793669;1200.000000,46591.972924324975,4817.063903900176,36978.235485437384,9613.737438887594,2099.72316351387,6.917245430676433,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m3,0.7,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1239.616522;1200.000000;1200.000000;1324.001240;1503.385822;1306.078222;1350.798873;1473.373241;1323.917331;1571.049219;1565.826159;1693.675474;1226.370878;1200.000000,47107.10507951003,4749.68563473629,37482.58298974082,9624.522089769216,2253.404945515154,6.888433899314675,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m3,0.8,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1239.616522;1200.000000;1200.000000;1320.844992;1657.120397;1499.388208;1427.874454;1625.130900;1410.199142;1521.528534;1565.826159;1868.885120;1263.469008;1200.000000,48523.59500988997,4537.974917751846,38748.284412591405,9775.310597298569,2890.2966227583715,6.904296926293422,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-02,2025-07-01,2025-07-02,2025-07-15,m3,0.9,14,2025-06-18,2025-07-01,1200.0000000493028,1200.0,1200.000000;1239.616522;1200.000000;1200.000000;1459.870469;1687.528193;1560.869912;1566.674592;1625.130900;1422.009011;1695.236969;1667.172888;1868.885120;1263.469008;1200.000000,49701.541897961855,4362.241209163698,39704.69959104462,9996.842306917246,3367.92087531703,6.89302102460975,False,False,mean_actual_cost_sum_pq_plus_5pe,52900.92101547402,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m1,0.6,14,2025-07-02,2025-07-15,1200.0,1280.5899876310461,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1280.589988,68688.44656760407,3711.6475119383554,35792.75428068975,32895.69228691432,677.3090481193111,12.249169831305542,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m1,0.7,14,2025-07-02,2025-07-15,1200.0,1280.5899876310461,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1280.589988,68831.61961272864,3642.585520864339,36171.580642962115,32660.03896976653,804.1723730254614,12.201657788216835,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m1,0.8,14,2025-07-02,2025-07-15,1200.0,1280.5899876310461,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1280.589988,69656.69927390506,3533.580665454084,36847.21683305917,32809.4824408459,1135.3085051933945,12.08521946203213,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m1,0.9,14,2025-07-02,2025-07-15,1200.0,1280.5899876310461,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1280.589988,70915.31910833807,3416.633949666423,38274.61835693566,32640.70075140241,1881.5613400238394,12.389938818261726,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m2,0.6,14,2025-07-02,2025-07-15,1200.0,1244.5158483982834,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1244.515848,71144.11139689239,3651.31708317744,35332.64946773439,35811.461929158,660.9368828857117,12.237773015700181,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,True,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m2,0.7,14,2025-07-02,2025-07-15,1200.0,1244.5158483982834,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1244.515848,71432.86607071049,3565.9266054020954,35832.201198354676,35600.66487235581,824.1974795946556,12.26730040003479,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m2,0.8,14,2025-07-02,2025-07-15,1200.0,1244.5158483982834,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1244.515848,71948.8982803927,3480.086598619132,36434.43045283607,35514.46782755663,1161.6512538711434,12.278746448631864,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
