calibration_date,history_cutoff_date,effective_start_date,effective_end_date,forecast_mode,risk_alpha,load_mae_kwh,pv_mae_kwh,net_load_mae_kwh,quantile_coverage,mean_planned_cost_yuan,mean_emergency_cost_yuan,mean_unused_plan_kwh,mean_actual_cost_yuan,selected,selection_role
2025-10-08,2025-10-07,2025-10-08,2025-10-21,m3,0.6,28.20533358052249,25.114613072798562,45.70384762766912,0.5238198578042328,33211.378929440085,4702.81713924448,1984.6946450909163,37914.19606868457,True,diagnostic_only
2025-10-08,2025-10-07,2025-10-08,2025-10-21,m3,0.7,28.20533358052249,25.114613072798562,45.70384762766912,0.5238198578042328,33579.37628677326,4632.585309614626,2173.9217710180096,38211.96159638789,False,diagnostic_only
2025-10-08,2025-10-07,2025-10-08,2025-10-21,m3,0.8,28.20533358052249,25.114613072798562,45.70384762766912,0.5238198578042328,34019.256109518385,4526.853460741551,2438.678093383232,38546.109570259934,False,diagnostic_only
2025-10-08,2025-10-07,2025-10-08,2025-10-21,m3,0.9,28.20533358052249,25.114613072798562,45.70384762766912,0.5238198578042328,34933.79493676558,4378.738226797642,2907.7128821123674,39312.533163563225,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m1,0.6,23.325505857308194,23.676707801870744,39.33672820885299,0.42538511353615516,32378.143970720015,6445.062992649977,1025.2645396137857,38823.206963369994,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m1,0.7,23.325505857308194,23.676707801870744,39.33672820885299,0.42538511353615516,32672.77364536209,6286.098082754737,1167.5203611096379,38958.87172811683,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m1,0.8,23.325505857308194,23.676707801870744,39.33672820885299,0.42538511353615516,33153.224187967615,6241.50463225221,1376.0218843214427,39394.728820219825,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m1,0.9,23.325505857308194,23.676707801870744,39.33672820885299,0.42538511353615516,33859.77884918473,5937.186487476508,1756.026126829247,39796.96533666124,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m2,0.6,23.919057659556877,23.31923801256613,39.8137599578373,0.4876818783068784,32438.523496409343,6424.558387749465,1017.6619365746201,38863.08188415881,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m2,0.7,23.919057659556877,23.31923801256613,39.8137599578373,0.4876818783068784,32795.08019493688,6263.926604791892,1171.9957663325072,39059.00679972878,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m2,0.8,23.919057659556877,23.31923801256613,39.8137599578373,0.4876818783068784,33245.95404376542,6135.474007199354,1359.2530374881946,39381.42805096478,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m2,0.9,23.919057659556877,23.31923801256613,39.8137599578373,0.4876818783068784,33965.67703053771,5951.593083642838,1840.3041577080128,39917.27011418055,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m3,0.6,19.976179780919317,21.86132062783446,35.13662039210128,0.4371727568342152,32352.17368374531,5724.035537167548,948.526724593624,38076.20922091285,True,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m3,0.7,19.976179780919317,21.86132062783446,35.13662039210128,0.4371727568342152,32687.45665389666,5660.3358712920435,1096.9220359392089,38347.792525188706,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m3,0.8,19.976179780919317,21.86132062783446,35.13662039210128,0.4371727568342152,32930.05365225162,5686.889771084165,1204.3959144284977,38616.94342333579,False,diagnostic_only
2025-10-22,2025-10-21,2025-10-22,2025-11-04,m3,0.9,19.976179780919317,21.86132062783446,35.13662039210128,0.4371727568342152,33272.618480109064,5536.944575516517,1412.772224323454,38809.563055625586,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m1,0.6,16.74281509176587,19.548916776502267,30.043423983134918,0.4627700617283951,34855.05708812379,6763.518529514838,923.686531877512,41618.57561763863,True,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m1,0.7,16.74281509176587,19.548916776502267,30.043423983134918,0.4627700617283951,35185.63420458898,6603.648211618863,1087.8542446079327,41789.28241620784,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m1,0.8,16.74281509176587,19.548916776502267,30.043423983134918,0.4627700617283951,35487.511748384095,6544.598217380338,1224.800823128832,42032.10996576443,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m1,0.9,16.74281509176587,19.548916776502267,30.043423983134918,0.4627700617283951,36154.90194270622,6364.575425565732,1593.7958980523633,42519.47736827196,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m2,0.6,16.441790434854497,20.364753893849205,30.76307183366402,0.4704998897707231,34659.833989829414,7181.034586820972,960.9029672353523,41840.86857665038,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m2,0.7,16.441790434854497,20.364753893849205,30.76307183366402,0.4704998897707231,34925.43343035991,7051.239014538756,1089.3415199499705,41976.67244489868,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m2,0.8,16.441790434854497,20.364753893849205,30.76307183366402,0.4704998897707231,35459.27101712091,6811.730813232224,1307.2053993365894,42271.00183035313,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m2,0.9,16.441790434854497,20.364753893849205,30.76307183366402,0.4704998897707231,36170.47651065859,6641.794845899174,1668.9679816251596,42812.27135655777,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m3,0.6,16.374431292989417,18.514128985969386,29.316292945247543,0.4722911155202822,34922.68508697043,6535.160099582176,1040.2154934271598,41457.84518655261,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m3,0.7,16.374431292989417,18.514128985969386,29.316292945247543,0.4722911155202822,35197.476686883965,6426.771833973109,1190.5551087580254,41624.24852085708,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m3,0.8,16.374431292989417,18.514128985969386,29.316292945247543,0.4722911155202822,35586.59684944449,6339.200950355039,1421.151972478115,41925.79779979953,False,diagnostic_only
2025-11-05,2025-11-04,2025-11-05,2025-11-18,m3,0.9,16.374431292989417,18.514128985969386,29.316292945247543,0.4722911155202822,35891.3504382502,6276.397651563742,1549.03023659732,42167.74808981394,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m1,0.6,16.337131841104497,17.534065296674225,28.924019872567076,0.48549451609347444,37419.347586431875,7710.688321792806,858.7171157119075,45130.03590822469,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m1,0.7,16.337131841104497,17.534065296674225,28.924019872567076,0.48549451609347444,37537.95061852828,7681.935690525599,887.8581118964582,45219.88630905387,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m1,0.8,16.337131841104497,17.534065296674225,28.924019872567076,0.48549451609347444,38016.16730237199,7461.630866666842,1159.4073659537032,45477.79816903883,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m1,0.9,16.337131841104497,17.534065296674225,28.924019872567076,0.48549451609347444,38532.34952325821,7332.850476360304,1521.9521149749273,45865.199999618526,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m2,0.6,16.5631013640873,18.101009895833336,29.787478835978835,0.5015294312169312,37454.08220390207,7521.113671670084,940.2443907108992,44975.19587557214,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m2,0.7,16.5631013640873,18.101009895833336,29.787478835978835,0.5015294312169312,37672.897659742,7496.402138668423,1047.6801176919946,45169.29979841042,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m2,0.8,16.5631013640873,18.101009895833336,29.787478835978835,0.5015294312169312,38062.32542843575,7315.045234239592,1227.0027378115644,45377.370662675356,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m2,0.9,16.5631013640873,18.101009895833336,29.787478835978835,0.5015294312169312,38668.13773524291,7085.374131464697,1570.182965220097,45753.51186670761,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m3,0.6,16.794160391038357,16.270692374692924,28.140068836215026,0.4917086915784833,37475.526160462075,6720.14021367555,801.4483793818299,44195.66637413763,True,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m3,0.7,16.794160391038357,16.270692374692924,28.140068836215026,0.4917086915784833,37679.38052106642,6676.133514220199,952.3407219188622,44355.51403528662,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m3,0.8,16.794160391038357,16.270692374692924,28.140068836215026,0.4917086915784833,37995.8122667155,6574.666199233585,1142.1246358418887,44570.47846594907,False,diagnostic_only
2025-11-19,2025-11-18,2025-11-19,2025-12-02,m3,0.9,16.794160391038357,16.270692374692924,28.140068836215026,0.4917086915784833,38502.83788889814,6378.282141865379,1381.4466815693906,44881.120030763515,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m1,0.6,22.115227025462964,16.66664544005102,33.881236624267764,0.46821607694003525,39918.52202940389,11088.288046051037,777.4146001702035,51006.81007545492,True,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m1,0.7,22.115227025462964,16.66664544005102,33.881236624267764,0.46821607694003525,40091.43270721652,11055.851748981642,850.6357059724372,51147.284456198155,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m1,0.8,22.115227025462964,16.66664544005102,33.881236624267764,0.46821607694003525,40306.48010042155,10990.690425106033,921.8184083859849,51297.170525527596,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m1,0.9,22.115227025462964,16.66664544005102,33.881236624267764,0.46821607694003525,40673.56727344193,10844.302472477671,1070.999567497378,51517.8697459196,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m2,0.6,22.35132808366402,17.057640558862428,34.479306580687826,0.4773892195767196,39989.72075845766,11179.502521333563,861.7072237806433,51169.22327979123,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m2,0.7,22.35132808366402,17.057640558862428,34.479306580687826,0.4773892195767196,40166.320644245294,11165.334346102425,930.6545045078108,51331.65499034772,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m2,0.8,22.35132808366402,17.057640558862428,34.479306580687826,0.4773892195767196,40398.205244966026,11121.507577843937,1006.813273829798,51519.71282280997,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m2,0.9,22.35132808366402,17.057640558862428,34.479306580687826,0.4773892195767196,40690.447801190625,11010.342435968165,1108.2428739605925,51700.790237158784,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m3,0.6,22.391665311673272,15.897478632546765,33.01830972216315,0.4694768242945327,40133.97270314145,10144.880192940438,834.5561339810812,50278.85289608188,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m3,0.7,22.391665311673272,15.897478632546765,33.01830972216315,0.4694768242945327,40353.96071378929,10065.689882386927,929.8891690209375,50419.65059617622,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m3,0.8,22.391665311673272,15.897478632546765,33.01830972216315,0.4694768242945327,40555.30175831839,10042.864103048665,1017.8323920144916,50598.165861367066,False,diagnostic_only
2025-12-03,2025-12-02,2025-12-03,2025-12-16,m3,0.9,22.391665311673272,15.897478632546765,33.01830972216315,0.4694768242945327,40832.37538075621,9950.176438414534,1089.9423752800897,50782.55181917075,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m1,0.6,41.900013334986774,13.138748953609221,49.11363939141629,0.3586240630511464,44018.50997732756,19315.12781698626,178.52072871151546,63333.63779431382,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m1,0.7,41.900013334986774,13.138748953609221,49.11363939141629,0.3586240630511464,44240.958722133124,19046.497718763403,196.55698262650557,63287.456440896516,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m1,0.8,41.900013334986774,13.138748953609221,49.11363939141629,0.3586240630511464,44557.94017628373,18627.55841287846,210.32516189685853,63185.4985891622,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m1,0.9,41.900013334986774,13.138748953609221,49.11363939141629,0.3586240630511464,45023.36856274626,18091.303675042014,332.3706812006667,63114.672237788276,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m2,0.6,45.25561645585317,13.625265335648143,52.76055971808862,0.35511394951499115,43809.86280630896,20741.81385661555,182.6564948936563,64551.67666292453,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m2,0.7,45.25561645585317,13.625265335648143,52.76055971808862,0.35511394951499115,43931.77004168935,20562.07679442494,172.91206420495104,64493.846836114295,True,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m2,0.8,45.25561645585317,13.625265335648143,52.76055971808862,0.35511394951499115,44267.35910031197,20068.803596919075,200.6480364768009,64336.16269723104,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m2,0.9,45.25561645585317,13.625265335648143,52.76055971808862,0.35511394951499115,44749.63903479301,19560.018821102658,329.6379706194062,64309.65785589566,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m3,0.6,37.743390736607125,12.622790072278912,43.77193888629059,0.3783344356261023,44623.98359159062,16532.271662066225,254.17330696067322,61156.25525365684,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m3,0.7,37.743390736607125,12.622790072278912,43.77193888629059,0.3783344356261023,44776.90776844988,16395.471154136696,257.46129816212704,61172.37892258657,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m3,0.8,37.743390736607125,12.622790072278912,43.77193888629059,0.3783344356261023,45048.873554042286,16098.077570475096,291.5912004416317,61146.95112451738,False,diagnostic_only
2025-12-17,2025-12-16,2025-12-17,2025-12-30,m3,0.9,37.743390736607125,12.622790072278912,43.77193888629059,0.3783344356261023,45500.4850935458,15582.980259706386,351.35286998498066,61083.465353252184,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m1,0.6,22.473009205522487,11.218699764975437,27.25884096631708,0.6440042162698413,46928.22710669764,7903.400182808206,1107.36952361391,54831.62728950585,True,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m1,0.7,22.473009205522487,11.218699764975437,27.25884096631708,0.6440042162698413,47075.54156603392,8256.870044804116,1189.5725737708713,55332.41161083804,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m1,0.8,22.473009205522487,11.218699764975437,27.25884096631708,0.6440042162698413,47312.415720785895,8530.7698580025,1325.8857377366037,55843.18557878839,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m1,0.9,22.473009205522487,11.218699764975437,27.25884096631708,0.6440042162698413,47758.120361011584,7851.87881056084,1369.8909607868893,55609.99917157243,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m2,0.6,22.302805030588623,11.624191327711637,27.295847557043647,0.6726982749118166,47179.80393306263,7186.360261713542,1246.1396135248722,54366.16419477615,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m2,0.7,22.302805030588623,11.624191327711637,27.295847557043647,0.6726982749118166,47371.31303761615,7818.312649421486,1411.277412135719,55189.62568703764,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m2,0.8,22.302805030588623,11.624191327711637,27.295847557043647,0.6726982749118166,47503.3034802319,7821.0124192079065,1447.5545298468483,55324.3158994398,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m2,0.9,22.302805030588623,11.624191327711637,27.295847557043647,0.6726982749118166,47766.871635344236,7616.911136950707,1530.1255015382724,55383.78277229495,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m3,0.6,19.82955433118386,11.614586856930272,25.7307146580924,0.6348827436067019,47382.56283237716,5497.672349122682,1279.2241690831938,52880.235181499855,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m3,0.7,19.82955433118386,11.614586856930272,25.7307146580924,0.6348827436067019,47496.78895622653,5728.522510378165,1327.1844680215884,53225.31146660469,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m3,0.8,19.82955433118386,11.614586856930272,25.7307146580924,0.6348827436067019,47737.9289193559,6257.510496901052,1450.3735652371226,53995.43941625695,False,diagnostic_only
2025-12-31,2025-12-30,2025-12-31,2025-12-31,m3,0.9,19.82955433118386,11.614586856930272,25.7307146580924,0.6348827436067019,48051.812867133995,6414.916862802236,1571.2667890988273,54466.729729936225,False,diagnostic_only
