date,q_max_abs_kwh,q_sum_abs_kwh,planned_cost_abs_yuan,charge_block_abs_kwh,soc_start_abs_kwh,soc_end_abs_kwh,soc_vs_dispatch_abs_kwh,emergency_abs_kwh,emergency_vs_ledger_abs_kwh,emergency_recon_abs_kwh,max_balance_residual_kwh,max_x_minus_q_kwh,max_simultaneous_cd_kwh2,charge_power_ok,discharge_power_ok,soc_bounds_ok
2025-09-10,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,3.637978807091713e-12,1.8189894035458565e-12,1.8189894035458565e-12,0.0,4.547473508864641e-13,4.547473508864641e-13,4.689582056016661e-13,0.0,0.0,True,True,True
2025-09-11,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-12,4.547473508864641e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-09-13,4.547473508864641e-13,7.275957614183426e-12,3.637978807091713e-12,9.094947017729282e-13,0.0,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-09-14,4.547473508864641e-13,7.275957614183426e-12,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-15,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-16,4.547473508864641e-13,7.275957614183426e-12,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-17,4.547473508864641e-13,7.275957614183426e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-18,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-19,4.547473508864641e-13,7.275957614183426e-12,3.637978807091713e-12,4.547473508864641e-13,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-09-20,4.547473508864641e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,9.094947017729282e-13,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-21,4.547473508864641e-13,7.275957614183426e-12,0.0,2.2737367544323206e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-22,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-23,4.547473508864641e-13,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-24,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-25,4.547473508864641e-13,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-26,2.2737367544323206e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-09-27,4.547473508864641e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-09-28,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-09-29,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-09-30,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-01,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,5.684341886080801e-13,0.0,0.0,True,True,True
2025-10-02,4.547473508864641e-13,7.275957614183426e-12,0.0,9.094947017729282e-13,1.8189894035458565e-12,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-03,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-10-04,4.547473508864641e-13,7.275957614183426e-12,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-10-05,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,1.8189894035458565e-12,3.637978807091713e-12,3.637978807091713e-12,5.684341886080802e-14,1.1368683772161603e-13,1.1368683772161603e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-06,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,3.637978807091713e-12,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-07,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.8189894035458565e-12,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,5.115907697472721e-13,0.0,0.0,True,True,True
2025-10-08,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,1.8189894035458565e-12,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-09,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-10,4.547473508864641e-13,3.637978807091713e-12,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-10-11,4.547473508864641e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-10-12,4.547473508864641e-13,7.275957614183426e-12,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-13,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,3.730349362740526e-13,0.0,0.0,True,True,True
2025-10-14,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-15,4.547473508864641e-13,7.275957614183426e-12,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-10-16,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-17,4.547473508864641e-13,3.637978807091713e-12,3.637978807091713e-12,4.547473508864641e-13,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-18,4.547473508864641e-13,0.0,3.637978807091713e-12,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,2.842170943040401e-14,5.684341886080802e-14,5.684341886080802e-14,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-19,4.547473508864641e-13,7.275957614183426e-12,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-20,4.547473508864641e-13,7.275957614183426e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-21,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-10-22,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-23,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-24,2.2737367544323206e-13,3.637978807091713e-12,3.637978807091713e-12,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-10-25,4.547473508864641e-13,0.0,3.637978807091713e-12,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-10-26,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.836930773104541e-13,0.0,0.0,True,True,True
2025-10-27,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,6.821210263296962e-13,6.821210263296962e-13,6.821210263296962e-13,3.090860900556436e-13,0.0,0.0,True,True,True
2025-10-28,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-10-29,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-10-30,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-10-31,4.547473508864641e-13,7.275957614183426e-12,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-01,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-11-02,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-03,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-04,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-05,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-06,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.3642420526593924e-12,1.8189894035458565e-12,1.8189894035458565e-12,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-07,4.547473508864641e-13,7.275957614183426e-12,3.637978807091713e-12,2.2737367544323206e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-08,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-09,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-10,4.547473508864641e-13,0.0,7.275957614183426e-12,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-11,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-12,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-13,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-14,4.547473508864641e-13,7.275957614183426e-12,3.637978807091713e-12,2.2737367544323206e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-11-15,4.547473508864641e-13,0.0,3.637978807091713e-12,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-16,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-11-17,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-11-18,4.547473508864641e-13,0.0,7.275957614183426e-12,2.2737367544323206e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-19,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-20,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-21,4.547473508864641e-13,0.0,3.637978807091713e-12,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-11-22,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-11-23,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-24,4.547473508864641e-13,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-25,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-11-26,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-27,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-11-28,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-11-29,4.547473508864641e-13,7.275957614183426e-12,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-11-30,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-01,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,1.8189894035458565e-12,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-02,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-03,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-04,4.547473508864641e-13,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1838210411951877e-09,0.0,0.0,True,True,True
2025-12-05,4.547473508864641e-13,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,2.8421709430404007e-13,0.0,0.0,True,True,True
2025-12-06,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-07,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,2.7284841053187847e-12,2.7284841053187847e-12,2.7284841053187847e-12,2.327027459614328e-13,0.0,0.0,True,True,True
2025-12-08,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-09,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-10,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-11,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,9.094947017729282e-13,9.094947017729282e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-12,4.547473508864641e-13,7.275957614183426e-12,0.0,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-13,2.2737367544323206e-13,7.275957614183426e-12,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-14,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.352133205151035e-13,0.0,0.0,True,True,True
2025-12-15,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-16,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-17,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-18,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-19,2.2737367544323206e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-20,4.547473508864641e-13,0.0,3.637978807091713e-12,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-21,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-22,4.547473508864641e-13,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-23,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-24,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-25,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-26,4.547473508864641e-13,0.0,3.637978807091713e-12,4.547473508864641e-13,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,9.094947017729282e-13,2.2737367544323206e-13,0.0,0.0,True,True,True
2025-12-27,2.2737367544323206e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-28,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
2025-12-29,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-30,4.547473508864641e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,3.410605131648481e-13,0.0,0.0,True,True,True
2025-12-31,4.547473508864641e-13,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,True,True,True
