date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,year_end_soc_kwh,year_end_boundary,run_id,update_time,first_mutable_index,voi_yuan,implemented,l1_change_kwh,up_adjust_kwh,down_adjust_kwh,j_fix_yuan,j_free_yuan,soc_before_kwh,soc_after_plan_kwh,solver_status,solve_seconds
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,77346.60680941178,77346.60680941178,0.0,,95463.48065401823,8266.220195852646,8428.29170972131,optimal,0.07303757399859023
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,06:00,36,13899.17112101987,True,6173.450525571961,6153.956903349739,19.49362222222203,105138.43686193519,91239.26574091532,9921.589538842118,8428.29170972131,optimal,0.06125463799980935
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,12:00,72,1409.7914038682648,True,553.6823287094279,523.5442870400519,30.13804166937596,81049.3837547863,79639.59235091803,6733.985905294663,8428.29170972131,optimal,0.05196577800052182
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,18:00,108,0.0,False,0.0,0.0,0.0,61449.74504662611,61449.74504662611,10800.0,8428.291709499095,optimal,0.0435620319985901
2025-12-03,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77346.60680941184,77346.60680941184,0.0,,95463.48065401676,8266.220195855896,8428.291709724597,optimal,0.04620939899905352
2025-12-03,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,06:00,36,13899.171121019885,True,6173.4505255720815,6153.95690334986,19.49362222222203,105138.43686193519,91239.2657409153,9921.589538842118,8428.291709724597,optimal,0.06100963199787657
2025-12-03,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,77346.60680941184,77346.60680941184,0.0,,95463.48065401676,8266.220195855896,8428.291709724597,optimal,0.046500311998897814
2025-12-03,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,06:00,36,13899.171121019885,True,6173.4505255720815,6153.95690334986,19.49362222222203,105138.43686193519,91239.2657409153,9921.589538842118,8428.291709724597,optimal,0.061362917000224115
2025-12-03,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77346.60680941178,77346.60680941178,0.0,,95463.48065401823,8266.220195852646,8428.29170972131,optimal,0.04614216200025112
2025-12-03,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,12:00,72,10796.272807916175,True,4592.322940942637,4592.322940942637,0.0,90435.8651588342,79639.59235091803,6733.985905294664,8428.29170972131,optimal,0.08589255799779494
2025-12-03,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,77346.60680941178,77346.60680941178,0.0,,95463.48065401823,8266.220195852646,8428.29170972131,optimal,0.04665490099978342
2025-12-03,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,12:00,72,10796.272807916175,True,4592.322940942637,4592.322940942637,0.0,90435.8651588342,79639.59235091803,6733.985905294664,8428.29170972131,optimal,0.05200791700008267
2025-12-03,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77346.60680941178,77346.60680941178,0.0,,95463.48065401823,8266.220195852646,8428.29170972131,optimal,0.047052255999005865
2025-12-03,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,18:00,108,0.0,False,0.0,0.0,0.0,61449.74504662611,61449.74504662611,10800.0,8428.291709499095,optimal,0.04374215900134004
2025-12-03,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,77346.60680941178,77346.60680941178,0.0,,95463.48065401823,8266.220195852646,8428.29170972131,optimal,0.04647787499925471
