date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,run_id,row_role,period,time,plan_version_time,g_before_kwh,g_after_kwh,up_adjust_kwh,down_adjust_kwh,ordinary_yuan,up_fee_yuan,down_fee_yuan,emergency_kwh,emergency_yuan,total_yuan
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,118,19:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,118,19:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,119,20:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,119,20:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,119,20:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,120,20:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,120,20:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,120,20:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,121,20:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.45817499999953,1423.469772499997,1423.469772499997
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,121,20:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,121,20:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.45817499999953,1423.469772499997,1423.469772499997
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,122,20:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94583333333355,606.6396729166681,606.6396729166681
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,122,20:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,122,20:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94583333333355,606.6396729166681,606.6396729166681
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,123,20:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82681666666679,361.5438730666675,361.5438730666675
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,123,20:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,123,20:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82681666666679,361.5438730666675,361.5438730666675
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,124,20:50,00:00,583.3295512150679,583.3295512150679,0.0,0.0,713.1787093155419,0.0,0.0,2.28239878493207,13.952303772289744,727.1310130878317
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,124,20:50,00:00,583.3295512150679,583.3295512150679,0.0,0.0,713.1787093155419,0.0,0.0,0.0,0.0,713.1787093155419
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,124,20:50,execution,583.3295512150679,583.3295512150679,0.0,0.0,0.0,0.0,0.0,2.28239878493207,13.952303772289744,13.952303772289744
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,125,21:00,00:00,579.43125,579.43125,0.0,0.0,540.7252425,0.0,0.0,0.0,0.0,540.7252425
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,125,21:00,00:00,579.43125,579.43125,0.0,0.0,540.7252425,0.0,0.0,0.0,0.0,540.7252425
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,125,21:00,execution,579.43125,579.43125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,126,21:10,00:00,565.8437291666667,565.8437291666667,0.0,0.0,513.1070936083333,0.0,0.0,0.0,0.0,513.1070936083333
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,126,21:10,00:00,565.8437291666667,565.8437291666667,0.0,0.0,513.1070936083333,0.0,0.0,0.0,0.0,513.1070936083333
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,126,21:10,execution,565.8437291666667,565.8437291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,127,21:20,00:00,566.00485,566.00485,0.0,0.0,530.403144935,0.0,0.0,0.0,0.0,530.403144935
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,127,21:20,00:00,566.00485,566.00485,0.0,0.0,530.403144935,0.0,0.0,0.0,0.0,530.403144935
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,127,21:20,execution,566.00485,566.00485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,128,21:30,00:00,571.7908333333332,571.7908333333332,0.0,0.0,535.8251899166667,0.0,0.0,0.0,0.0,535.8251899166667
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,128,21:30,00:00,571.7908333333332,571.7908333333332,0.0,0.0,535.8251899166667,0.0,0.0,0.0,0.0,535.8251899166667
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,128,21:30,execution,571.7908333333332,571.7908333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,129,21:40,00:00,569.4124708333334,569.4124708333334,0.0,0.0,562.0670499595834,0.0,0.0,37.97238834038012,187.4127226539461,749.4797726135296
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,129,21:40,00:00,569.4124708333334,569.4124708333334,0.0,0.0,562.0670499595834,0.0,0.0,0.0,0.0,562.0670499595834
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,129,21:40,execution,569.4124708333334,569.4124708333334,0.0,0.0,0.0,0.0,0.0,37.97238834038012,187.4127226539461,187.4127226539461
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,130,21:50,00:00,526.2890458333334,526.2890458333334,0.0,0.0,408.61081518500004,0.0,0.0,50.490420833333246,196.00381367499963,604.6146288599997
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,130,21:50,00:00,526.2890458333334,526.2890458333334,0.0,0.0,408.61081518500004,0.0,0.0,0.0,0.0,408.61081518500004
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,130,21:50,execution,526.2890458333334,526.2890458333334,0.0,0.0,0.0,0.0,0.0,50.490420833333246,196.00381367499963,196.00381367499963
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,131,22:00,00:00,1304.085,1304.085,0.0,0.0,548.8893765,0.0,0.0,0.0,0.0,548.8893765
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,131,22:00,00:00,1304.085,1304.085,0.0,0.0,548.8893765,0.0,0.0,0.0,0.0,548.8893765
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,131,22:00,execution,1304.085,1304.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,132,22:10,00:00,1302.1677166666666,1302.1677166666666,0.0,0.0,502.50652186166667,0.0,0.0,0.0,0.0,502.50652186166667
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,132,22:10,00:00,1302.1677166666666,1302.1677166666666,0.0,0.0,502.50652186166667,0.0,0.0,0.0,0.0,502.50652186166667
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,132,22:10,execution,1302.1677166666666,1302.1677166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,133,22:20,00:00,477.22794583333325,477.22794583333325,0.0,0.0,208.45316673999997,0.0,0.0,0.0,0.0,208.45316673999997
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,133,22:20,00:00,477.22794583333325,477.22794583333325,0.0,0.0,208.45316673999997,0.0,0.0,0.0,0.0,208.45316673999997
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,133,22:20,execution,477.22794583333325,477.22794583333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,134,22:30,00:00,1309.6083333333331,1309.6083333333331,0.0,0.0,549.7735783333333,0.0,0.0,0.0,0.0,549.7735783333333
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,134,22:30,00:00,1309.6083333333331,1309.6083333333331,0.0,0.0,549.7735783333333,0.0,0.0,0.0,0.0,549.7735783333333
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,134,22:30,execution,1309.6083333333331,1309.6083333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,135,22:40,00:00,1322.3478958333333,1322.3478958333333,0.0,0.0,553.5348291958334,0.0,0.0,0.0,0.0,553.5348291958334
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,135,22:40,00:00,1322.3478958333333,1322.3478958333333,0.0,0.0,553.5348291958334,0.0,0.0,0.0,0.0,553.5348291958334
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,135,22:40,execution,1322.3478958333333,1322.3478958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,136,22:50,00:00,1335.9441708333334,1335.9441708333334,0.0,0.0,566.5739228504167,0.0,0.0,0.0,0.0,566.5739228504167
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,136,22:50,00:00,1335.9441708333334,1335.9441708333334,0.0,0.0,566.5739228504167,0.0,0.0,0.0,0.0,566.5739228504167
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,136,22:50,execution,1335.9441708333334,1335.9441708333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,137,23:00,00:00,1331.9958333333332,1331.9958333333332,0.0,0.0,564.3666345833333,0.0,0.0,0.0,0.0,564.3666345833333
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,137,23:00,00:00,1331.9958333333332,1331.9958333333332,0.0,0.0,564.3666345833333,0.0,0.0,0.0,0.0,564.3666345833333
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,137,23:00,execution,1331.9958333333332,1331.9958333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,138,23:10,00:00,593.6729524119502,593.6729524119502,0.0,0.0,252.19227018459645,0.0,0.0,0.0,0.0,252.19227018459645
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,138,23:10,00:00,593.6729524119502,593.6729524119502,0.0,0.0,252.19227018459645,0.0,0.0,0.0,0.0,252.19227018459645
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,138,23:10,execution,593.6729524119502,593.6729524119502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,139,23:20,00:00,1304.3442874999998,1304.3442874999998,0.0,0.0,553.0419778999999,0.0,0.0,0.0,0.0,553.0419778999999
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,139,23:20,00:00,1304.3442874999998,1304.3442874999998,0.0,0.0,553.0419778999999,0.0,0.0,0.0,0.0,553.0419778999999
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,139,23:20,execution,1304.3442874999998,1304.3442874999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,140,23:30,00:00,1315.8270833333331,1315.8270833333331,0.0,0.0,555.2790291666665,0.0,0.0,0.0,0.0,555.2790291666665
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,140,23:30,00:00,1315.8270833333331,1315.8270833333331,0.0,0.0,555.2790291666665,0.0,0.0,0.0,0.0,555.2790291666665
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,140,23:30,execution,1315.8270833333331,1315.8270833333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,141,23:40,00:00,1310.02785,1310.02785,0.0,0.0,555.4518084,0.0,0.0,0.0,0.0,555.4518084
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,141,23:40,00:00,1310.02785,1310.02785,0.0,0.0,555.4518084,0.0,0.0,0.0,0.0,555.4518084
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,141,23:40,execution,1310.02785,1310.02785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,142,23:50,00:00,543.4473083333334,543.4473083333334,0.0,0.0,232.10634538916668,0.0,0.0,0.0,0.0,232.10634538916668
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,142,23:50,00:00,543.4473083333334,543.4473083333334,0.0,0.0,232.10634538916668,0.0,0.0,0.0,0.0,232.10634538916668
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,142,23:50,execution,543.4473083333334,543.4473083333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,143,0:00+1,00:00,652.64375,652.64375,0.0,0.0,279.07046749999995,0.0,0.0,0.0,0.0,279.07046749999995
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,143,0:00+1,00:00,652.64375,652.64375,0.0,0.0,279.07046749999995,0.0,0.0,0.0,0.0,279.07046749999995
2025-06-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,143,0:00+1,execution,652.64375,652.64375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,0,00:10,00:00,479.4630291666667,479.4630291666667,0.0,0.0,203.67589479,0.0,0.0,35.20093749999995,74.7667912499999,278.4426860399999
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,0,00:10,00:00,479.4630291666667,479.4630291666667,0.0,0.0,203.67589479,0.0,0.0,0.0,0.0,203.67589479
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,0,00:10,execution,479.4630291666667,479.4630291666667,0.0,0.0,0.0,0.0,0.0,35.20093749999995,74.7667912499999,74.7667912499999
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,1,00:20,00:00,476.248725,476.248725,0.0,0.0,202.1675837625,0.0,0.0,57.09992499999993,121.19459081249985,323.3621745749998
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,1,00:20,00:00,476.248725,476.248725,0.0,0.0,202.1675837625,0.0,0.0,0.0,0.0,202.1675837625
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,1,00:20,execution,476.248725,476.248725,0.0,0.0,0.0,0.0,0.0,57.09992499999993,121.19459081249985,121.19459081249985
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,2,00:30,00:00,462.0445833333333,462.0445833333333,0.0,0.0,197.246832625,0.0,0.0,104.86541666666665,223.83523187499998,421.0820645
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,2,00:30,00:00,462.0445833333333,462.0445833333333,0.0,0.0,197.246832625,0.0,0.0,0.0,0.0,197.246832625
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,2,00:30,execution,462.0445833333333,462.0445833333333,0.0,0.0,0.0,0.0,0.0,104.86541666666665,223.83523187499998,223.83523187499998
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,3,00:40,00:00,477.82737083333336,477.82737083333336,0.0,0.0,204.12785282000002,0.0,0.0,32.76031249999994,69.97602749999987,274.1038803199999
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,3,00:40,00:00,477.82737083333336,477.82737083333336,0.0,0.0,204.12785282000002,0.0,0.0,0.0,0.0,204.12785282000002
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,3,00:40,execution,477.82737083333336,477.82737083333336,0.0,0.0,0.0,0.0,0.0,32.76031249999994,69.97602749999987,69.97602749999987
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,4,00:50,00:00,487.92443333333335,487.92443333333335,0.0,0.0,208.39252547666666,0.0,0.0,0.0,0.0,208.39252547666666
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,4,00:50,00:00,487.92443333333335,487.92443333333335,0.0,0.0,208.39252547666666,0.0,0.0,0.0,0.0,208.39252547666666
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,4,00:50,execution,487.92443333333335,487.92443333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,5,01:00,00:00,478.99041666666665,478.99041666666665,0.0,0.0,205.24739354166667,0.0,0.0,1.5729166666666856,3.369973958333374,208.61736750000003
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,5,01:00,00:00,478.99041666666665,478.99041666666665,0.0,0.0,205.24739354166667,0.0,0.0,0.0,0.0,205.24739354166667
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,5,01:00,execution,478.99041666666665,478.99041666666665,0.0,0.0,0.0,0.0,0.0,1.5729166666666856,3.369973958333374,3.369973958333374
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,6,01:10,00:00,472.1667458333333,472.1667458333333,0.0,0.0,203.55108412874998,0.0,0.0,6.163187499999992,13.284750656249983,216.83583478499997
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,6,01:10,00:00,472.1667458333333,472.1667458333333,0.0,0.0,203.55108412874998,0.0,0.0,0.0,0.0,203.55108412874998
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,6,01:10,execution,472.1667458333333,472.1667458333333,0.0,0.0,0.0,0.0,0.0,6.163187499999992,13.284750656249983,13.284750656249983
2025-06-21,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-06-21__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,7,01:20,00:00,459.4691541666666,459.4691541666666,0.0,0.0,197.6636301225,0.0,0.0,38.16896250000002,82.10143833750006,279.76506846000007
