date,normal_purchase_cost_yuan,emergency_cost_yuan,total_cost_yuan,normal_purchase_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,max_simultaneous_cd_kwh2,solve_seconds,pass
2025-09-06,15690.478768803225,0.0,15690.478768803225,29646.22782390025,0.0,20575.095587461183,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004818583984160796,True
2025-09-07,35063.12055975788,0.0,35063.12055975788,56925.82247903165,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005084834003355354,True
2025-09-08,37833.06566185436,0.0,37833.06566185436,61372.20246792054,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005039500014390796,True
2025-09-09,35822.351244236284,0.0,35822.351244236284,56871.26429612247,0.0,1843.5218707945205,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005054625013144687,True
2025-09-10,38618.904248482584,0.0,38618.904248482584,63448.52105991516,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00501241598976776,True
2025-09-11,35584.5652476611,0.0,35584.5652476611,56935.35118686321,0.0,1415.951804127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0049139169859699905,True
2025-09-12,16282.447218214707,0.0,16282.447218214707,30570.344677603956,0.0,17619.706454127852,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004746209015138447,True
2025-09-13,16353.591437097299,0.0,16353.591437097299,30490.944377603955,0.0,21102.20725412785,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004749416024424136,True
2025-09-14,38112.853403058434,0.0,38112.853403058434,62192.83991236499,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005035082984250039,True
2025-09-15,36426.26133595884,0.0,36426.26133595884,58478.92786033932,0.0,1306.5888041278517,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004976249998435378,True
2025-09-16,37961.90837577528,0.0,37961.90837577528,61551.97525680943,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004920250008581206,True
2025-09-17,38023.83133421019,0.0,38023.83133421019,62050.6615495448,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004964874999132007,True
2025-09-18,37797.32366232184,0.0,37797.32366232184,61061.06258213738,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004998457996407524,True
2025-09-19,16615.262608948782,0.0,16615.262608948782,30983.02927945581,0.0,13472.132970794517,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0047217090032063425,True
2025-09-20,16719.423864676748,0.0,16719.423864676748,31187.87809427062,0.0,14097.938854127857,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004794458014657721,True
2025-09-21,37341.0769057614,0.0,37341.0769057614,60312.90088829091,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005026875005569309,True
2025-09-22,38701.47080406204,0.0,38701.47080406204,62707.63711732257,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004951583978254348,True
2025-09-23,39909.85925583392,0.0,39909.85925583392,64250.439113618864,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0050199999823234975,True
2025-09-24,38843.68340802443,0.0,38843.68340802443,63160.62469940202,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004993333976017311,True
2025-09-25,38627.29164065744,0.0,38627.29164065744,62433.00068398924,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004924375010887161,True
2025-09-26,16294.9466832523,0.0,16294.9466832523,30669.39210352988,0.0,11536.651420794522,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004769749997649342,True
2025-09-27,17690.0141123486,0.0,17690.0141123486,32514.25576464099,0.0,13247.773904127851,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00481412501540035,True
2025-09-28,40148.38462970979,0.0,40148.38462970979,65635.17477903166,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005069707985967398,True
2025-09-29,40077.04624065169,0.0,40077.04624065169,64885.95705866128,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005065374978585169,True
2025-09-30,41854.38392722531,0.0,41854.38392722531,67662.77273417442,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005207333015277982,True
2025-10-01,33302.77758502647,0.0,33302.77758502647,54928.9415294558,0.0,3211.315554127852,1200.0,1200.0,1200.0,10800.0,1.2789769243681803e-13,0.0,0.004940207989420742,True
2025-10-02,33186.887998582555,0.0,33186.887998582555,54989.58098070969,0.0,1170.8120374611829,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004907209018711001,True
2025-10-03,13933.95318979654,0.0,13933.95318979654,27837.919192418773,0.0,18580.568637461187,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004796082997927442,True
2025-10-04,14825.43305810339,0.0,14825.43305810339,29381.5351757521,0.0,14785.84477079452,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004888333001872525,True
2025-10-05,34369.225909540095,0.0,34369.225909540095,56820.0027932485,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004910707997623831,True
2025-10-06,36162.18240631801,0.0,36162.18240631801,59825.686498804054,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005023542005801573,True
2025-10-07,36143.80673334739,0.0,36143.80673334739,59892.26228458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.2079226507921703e-13,0.0,0.005205875000683591,True
2025-10-08,35388.46136065923,0.0,35388.46136065923,58565.20574139665,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004890916985459626,True
2025-10-09,35406.19460067526,0.0,35406.19460067526,57853.17829199461,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004921915999148041,True
2025-10-10,15129.775308344313,0.0,15129.775308344313,29721.61038871506,0.0,18871.109504127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004862375004449859,True
2025-10-11,15198.351305885459,0.0,15198.351305885459,29756.589423900255,0.0,14133.336737461184,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004903708002530038,True
2025-10-12,36634.176496642576,0.0,36634.176496642576,60624.69936236498,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005802667001262307,True
2025-10-13,36121.357350820464,0.0,36121.357350820464,59147.60528458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005889416002901271,True
2025-10-14,38310.231643048246,0.0,38310.231643048246,62952.943945100356,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.006091457995353267,True
2025-10-15,38604.5108447374,0.0,38604.5108447374,64127.83438643906,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.005673541018040851,True
2025-10-16,39863.353565587284,0.0,39863.353565587284,65201.67571732257,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005845665989909321,True
2025-10-17,15341.71723751453,0.0,15341.71723751453,29936.132507233586,0.0,12419.503537461182,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005384209012845531,True
2025-10-18,15444.13661456506,0.0,15444.13661456506,30198.196227603956,0.0,12608.707387461189,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005054292007116601,True
2025-10-19,40421.05215698328,0.0,40421.05215698328,66145.19016917443,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005151624995050952,True
2025-10-20,40644.32448066769,0.0,40644.32448066769,66639.37852102627,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005279250006424263,True
2025-10-21,41505.486798873775,0.0,41505.486798873775,68706.17459139664,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005254249990684912,True
2025-10-22,41480.590996205625,0.0,41480.590996205625,67734.76279510034,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.4210854715202004e-13,0.0,0.005152416997589171,True
2025-10-23,39995.79239048199,0.0,39995.79239048199,65601.15580621146,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005049750005127862,True
2025-10-24,16372.419894738234,0.0,16372.419894738234,31497.287270196546,0.0,11478.078720794518,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004890667012659833,True
2025-10-25,16104.232236027308,0.0,16104.232236027308,31028.742075752103,0.0,10078.221237461185,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004942625004332513,True
2025-10-26,40485.968460442426,0.0,40485.968460442426,66761.13878954478,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005142042005900294,True
2025-10-27,40466.70385096564,0.0,40466.70385096564,65796.06975991518,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005176917009521276,True
2025-10-28,41615.81876430284,0.0,41615.81876430284,68197.75360065591,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005105667019961402,True
2025-10-29,43853.62002939588,0.0,43853.62002939588,71579.37108954479,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005028917017625645,True
2025-10-30,41074.60082218452,0.0,41074.60082218452,67018.28104880406,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005107290984597057,True
2025-10-31,16697.37547306842,0.0,16697.37547306842,31949.225877603956,0.0,6426.944954127857,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004791750019649044,True
2025-11-01,16433.413797421726,0.0,16433.413797421726,31779.221859085435,0.0,7630.20258746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00483879100647755,True
2025-11-02,43611.30332481051,0.0,43611.30332481051,71067.51715806332,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005095208995044231,True
2025-11-03,43633.84564552331,0.0,43633.84564552331,71743.20444139664,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005077957990579307,True
2025-11-04,42928.805042614855,0.0,42928.805042614855,69818.88070435962,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0051292919961269945,True
2025-11-05,44077.54376235245,0.0,44077.54376235245,71937.66598769293,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005188000010093674,True
2025-11-06,45322.42399586073,0.0,45322.42399586073,73678.10982658183,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005075166001915932,True
2025-11-07,16972.633508198975,0.0,16972.633508198975,32807.83001093729,0.0,7777.199715238965,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004842333000851795,True
2025-11-08,16663.496959493204,0.0,16663.496959493204,32085.53916278914,0.0,6651.293220794522,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004851750010857359,True
2025-11-09,45340.38871892551,0.0,45340.38871892551,73660.11832472998,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005017541989218444,True
2025-11-10,47024.96403091239,0.0,47024.96403091239,76228.06899569831,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.005078042013337836,True
2025-11-11,45567.18363317758,0.0,45567.18363317758,73881.83094014277,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.005181667016586289,True
2025-11-12,45322.10634109906,0.0,45322.10634109906,73323.80724384647,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005067124991910532,True
2025-11-13,45946.78852450681,0.0,45946.78852450681,74734.08460250776,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005079833004856482,True
2025-11-14,17361.828996542863,0.0,17361.828996542863,32995.85143315951,0.0,3727.990054127851,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004854667000472546,True
2025-11-15,17447.763636999345,0.0,17447.763636999345,33445.15282019654,0.0,3523.693983757482,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004959499987307936,True
2025-11-16,47671.507287329034,0.0,47671.507287329034,76828.25805991516,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005060583003796637,True
2025-11-17,46346.86842120629,0.0,46346.86842120629,75058.83018769295,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005083583993837237,True
2025-11-18,47557.67270108878,0.0,47557.67270108878,77325.0155234761,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0049309580062981695,True
2025-11-19,48238.06594880093,0.0,48238.06594880093,77779.71824510035,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0050894999876618385,True
2025-11-20,47733.47015169692,0.0,47733.47015169692,77253.23644940203,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005011791974538937,True
2025-11-21,17708.0036378945,0.0,17708.0036378945,33885.446223900246,0.0,3295.085522646369,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004855083010625094,True
2025-11-22,18037.876301362652,0.0,18037.876301362652,34432.224494270624,0.0,2462.1427374611862,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004941624996718019,True
2025-11-23,48271.97869384076,0.0,48271.97869384076,77607.88998213739,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005082916002720594,True
2025-11-24,47310.344051213506,0.0,47310.344051213506,76581.18226977238,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005095250002341345,True
2025-11-25,48624.584837738,0.0,48624.584837738,78593.30581917442,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0050839999748859555,True
2025-11-26,49085.73614574301,0.0,49085.73614574301,79232.49137287812,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0051239159947726876,True
2025-11-27,48531.26396892173,0.0,48531.26396892173,78245.21002658183,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004998916003387421,True
2025-11-28,18154.601839878418,0.0,18154.601839878418,34468.42329982617,0.0,1772.836020794516,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004917083977488801,True
2025-11-29,19007.591714622402,0.0,19007.591714622402,36711.95474014277,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0049121250049211085,True
2025-11-30,51531.930347900685,0.0,51531.930347900685,82794.47822102628,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005154582991963252,True
2025-12-01,55847.57906326214,0.0,55847.57906326214,88942.2072006559,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005066166981123388,True
2025-12-02,57618.69987010548,0.0,57618.69987010548,91271.56514510034,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0051575830148067325,True
2025-12-03,56061.30885524459,0.0,56061.30885524459,89808.04952658183,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005035124981077388,True
2025-12-04,56316.776147108954,0.0,56316.776147108954,89344.21190250776,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00495825000689365,True
2025-12-05,22319.343512214455,0.0,22319.343512214455,43369.82604014277,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004969999979948625,True
2025-12-06,23473.830713770938,0.0,23473.830713770938,45725.1401734761,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005169249983737245,True
2025-12-07,56784.553254851446,0.0,56784.553254851446,90285.17017287813,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00497958401683718,True
2025-12-08,56758.51428018506,0.0,56758.51428018506,90505.99718273536,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0049711670144461095,True
2025-12-09,56900.52437666971,0.0,56900.52437666971,90045.78867777777,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005087124998681247,True
2025-12-10,57018.575314619135,0.0,57018.575314619135,91047.06969755016,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005025708000175655,True
2025-12-11,55545.81089623437,0.0,55545.81089623437,88557.32604510034,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005069165985332802,True
2025-12-12,23445.48417719557,0.0,23445.48417719557,45764.90550866128,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004989707987988368,True
2025-12-13,23491.035010486754,0.0,23491.035010486754,45874.352343248494,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005069124978035688,True
2025-12-14,57601.53686590511,0.0,57601.53686590511,91452.73062472997,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005010541994124651,True
2025-12-15,57918.65855395382,0.0,57918.65855395382,92121.4926506559,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005100790993310511,True
2025-12-16,57996.609675379965,0.0,57996.609675379965,92067.94099324851,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0050725000037346035,True
2025-12-17,56917.88897671751,0.0,56917.88897671751,90836.83323213737,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005111083009978756,True
2025-12-18,56807.188316056985,0.0,56807.188316056985,90011.32905250775,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005032042012317106,True
2025-12-19,23247.72882698279,0.0,23247.72882698279,44972.681691994614,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004931625007884577,True
2025-12-20,23098.170765381914,0.0,23098.170765381914,44932.46938769294,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005041291005909443,True
2025-12-21,57695.36403265455,0.0,57695.36403265455,91678.35805250774,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.4210854715202004e-13,0.0,0.005041708005592227,True
2025-12-22,57690.103480498175,0.0,57690.103480498175,91610.99468643905,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00501112500205636,True
2025-12-23,56422.491692344745,0.0,56422.491692344745,89914.70150991516,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005018249998101965,True
2025-12-24,57107.81547559521,0.0,57107.81547559521,90528.69141792053,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005010541004594415,True
2025-12-25,56842.176378341035,0.0,56842.176378341035,90456.52336732257,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004979958001058549,True
2025-12-26,23137.437136939738,0.0,23137.437136939738,45098.524621026285,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00492291699629277,True
2025-12-27,23340.947519591497,0.0,23340.947519591497,45386.860871624245,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00500120798824355,True
2025-12-28,56096.06329910134,0.0,56096.06329910134,89398.90784755017,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004977165983291343,True
2025-12-29,56372.2601627283,0.0,56372.2601627283,90169.9207358411,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004907834023470059,True
2025-12-30,55766.58240865117,0.0,55766.58240865117,88783.06385621146,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005034125002566725,True
2025-12-31,57545.22930251419,0.0,57545.22930251419,91309.79987658182,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005086165998363867,True
