date,selected_k,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_q_kwh,planned_q_sha256,actual_x_kwh,unused_plan_kwh,emergency_kwh,curtailment_kwh,max_balance_residual_kwh,max_x_minus_q_kwh,pass
2025-05-09,2,25297.219182840596,7676.056764002082,32973.27594684268,35014.72484166666,e1267c62e0c48fa8c98c56dafac076d5bcebc4dceaa248557650597277296b96,33984.705742261904,1030.0190994047628,1565.851991071429,27051.17188333333,0.0,0.0,True
2025-05-10,2,27914.856053005773,1739.6349696755933,29654.491022681366,37712.680414285715,a50ce7281dfd6ad5ff629d932a651a7090b4e32bfffbeca253aa6758c3fce055,35158.240658333336,2554.4397559523813,477.3699749999994,23514.565349999997,5.684341886080802e-14,0.0,True
2025-05-11,2,50725.68696834589,3354.5416279023834,54080.22859624828,64442.604876785714,6ec3176e82b0d861e894db546544bd6aeea75228f81b24b9701efbd70fedb388,60480.40635714285,3962.1985196428595,876.990042857143,5873.317316666667,0.0,0.0,True
2025-05-12,2,51234.118740739046,2036.2037930880952,53270.322533827144,65150.850495833336,7894c3e683406ca28e22c7d2307eb1c8b40d0273b9ce12853dfba5087f313523,58699.01532142857,6451.835174404762,497.4435952380949,7265.263683333333,1.1368683772161603e-13,0.0,True
2025-05-13,2,47157.55052671839,7023.433307195236,54180.983833913626,60731.80902738095,02f81ac667380ce94e84faadb7e293d136af9bbbfc69a7240ef331cc1e670da1,58624.15775178571,2107.651275595239,1408.0964315476185,6903.041416666667,1.1368683772161603e-13,0.0,True
2025-05-14,2,46954.223695586305,6906.939440076494,53861.1631356628,60092.14392559523,e67085002791f44558dee4d1c88e585f0b20f21332af1bdf792e99fb36962656,58312.101176190474,1780.0427494047613,1788.2888071428583,7086.2411999999995,1.1368683772161603e-13,0.0,True
2025-05-15,2,47330.263034906726,9335.513280289586,56665.776315196315,60129.17560714286,d637df795686742e8ac36f95ee2e08eb40964f6ce57d34ab2342e51d768e2215,58226.559207738086,1902.616399404761,2534.6581589285715,7996.159083333331,1.1368683772161603e-13,0.0,True
2025-05-16,2,25698.18978688744,3914.7591981940495,29612.94898508149,34831.255750595235,319eba876e49a024c89830b53ef36d3f88150a0658d96b767a40150a66cdfd78,33335.79262797619,1495.4631226190488,1228.77367202381,31849.05976666667,5.684341886080802e-14,0.0,True
2025-05-17,2,25690.71851830744,6694.426802392856,32385.145320700296,34895.63787380952,1408c7c0c03e76e5d948d6500548b9c9b44ac4d8159ef18fbacc0d2f1c258b47,33731.35961845238,1164.2782553571424,1776.8391315476192,25059.399666666664,5.684341886080802e-14,0.0,True
2025-05-18,2,46321.70469330583,9539.931952847626,55861.636646153456,59264.201642857144,837cbd0440fdc8caf7315b7440199e14abb07398854af1b7f1c58beebd277c3a,57575.50890654761,1688.6927363095238,2493.771043452382,6393.11185,1.1368683772161603e-13,0.0,True
2025-05-19,2,46290.50171885809,5212.796165173813,51503.297884031905,59288.53349940476,61630aa215a67383cc033849b7a29a7aea528b303a4fd95466416d347b7021b1,57433.41167857143,1855.1218208333314,1298.2455714285722,11216.440700000001,1.1368683772161603e-13,0.0,True
2025-05-20,2,46238.55292957333,8615.22455179971,54853.777481373036,59154.127674999996,bfd19cddd608453a5b2ffd183ad1ca7cd56afd6172972420e7c08f1ceff39c1b,57735.483754166664,1418.6439208333331,2239.3575291666684,5447.446466666665,1.1368683772161603e-13,0.0,True
2025-05-21,2,46342.77164181559,9111.406895011905,55454.178536827494,59338.145504166656,07901ad90f71c7382dbd95f1efe043125a2fd6608374ca73a22a0ee5d728217d,57540.736647023805,1797.4088571428565,2419.5269863095236,8597.64835,0.0,0.0,True
2025-05-22,2,46797.55986002667,6447.445596769649,53245.005456796316,59606.68530892857,93965c49e3d77b1343ba267dfed8c669c0e930907c4ba9fd7bfa038a631b4efd,57428.45903333333,2178.226275595238,1703.294016666668,8315.122233333335,0.0,0.0,True
2025-05-23,2,25857.013920766785,3065.669575245536,28922.683496012323,34950.010160714286,347ce3c9f12280ae5303e85eb8dc1760f192a2de61c55b646f8ca07e77bd184b,33485.92853273809,1464.0816279761905,989.0545505952383,28054.034200000002,0.0,0.0,True
2025-05-24,2,26104.45830677857,2140.6452097386914,28245.10351651726,35289.9959422619,133e4d73ba17d652b45319fb854c50fd0fe3158567738b60c921490506340b24,33579.440852976186,1710.5550892857143,794.0217303571432,30618.961199999998,0.0,0.0,True
2025-05-25,2,46781.91557580208,4428.3413963461335,51210.256972148214,59774.76018452381,460f553ab121d2bf072321137cbeb61b341156b0c50d2772d82c055dd7824642,57420.912816071424,2353.847368452379,1160.4946672619053,10036.397299999999,1.1368683772161603e-13,0.0,True
2025-05-26,2,46359.571425825416,9798.565343687806,56158.13676951322,59277.19236488095,c5df47a11c1a4159a7990898d1d45cd94e735d9404829f6efdcb16104914b8bc,57495.68938630952,1781.5029785714298,2386.0758470238115,5301.9322833333335,1.1368683772161603e-13,0.0,True
2025-05-27,2,48713.98369183351,2495.6549870878034,51209.638678921314,62301.52608154762,3d4a258ca02b4c661881ad7973a95621ada9743b94776844c53199139824e61a,57689.89736666666,4611.6287148809515,733.6583166666678,9033.188383333332,1.1368683772161603e-13,0.0,True
2025-05-28,2,48602.06278260856,5873.897440616673,54475.96022322524,62250.39849166665,49871293ed012ea675dc20515d2036ec1db09d284b75a1333e2d32b674648ae2,58230.1212297619,4020.2772619047614,1385.5738035714296,7341.870933333332,1.1368683772161603e-13,0.0,True
2025-05-29,2,48942.68492846512,8875.335564565776,57818.0204930309,62359.54504404761,cb28b14e83793b331ec7429a80e785ffe09c227eb698056398049fceef37ac40,58747.88459285714,3611.660451190477,1956.580457142857,6594.34155,1.1368683772161603e-13,0.0,True
2025-05-30,2,27318.00457748226,3664.2663960943464,30982.270973576608,36921.87037142857,9c7bf6db5bae8d452722084ceecb6b06c241afd1329d506d879b16b638386e5a,33672.31720773809,3249.553163690476,956.3931589285717,28032.4771,0.0,0.0,True
2025-05-31,2,28827.560539966187,1760.4540943479162,30588.014634314102,38480.3425,f7ddc71aad31030625cee03b79f4a98d1aaba7de92ea1d550aad7e6313596763,34026.658833333335,4453.683666666666,628.3469166666665,26265.824199999995,0.0,0.0,True
2025-06-01,2,51243.41598969797,29315.518196339286,80558.93418603725,64909.76561249999,884032b4bfd2591bd2a02ec2e7f5a49cf72e75fa6a1f875c0ef52ac4442ff4a6,64337.76589047619,571.9997220238097,7446.091642857142,559.0312333333333,1.1368683772161603e-13,0.0,True
2025-06-02,2,50084.83714950505,38467.94146799315,88552.7786174982,63675.54623809524,db1072781ef1d110b7cb629ddb4ccdfa30afaf01379b5e7f1d8d81a3bcd83af8,63254.66204940476,420.8841886904752,9319.590950595237,3933.445549999999,0.0,0.0,True
2025-06-03,2,48745.52375899839,39626.77616408393,88372.29992308232,61740.55648154761,610176111ecd994d705e7cd98dd3225bbb5aa063496847f94587396bb539f1bf,61545.123338690464,195.43314285714303,9764.789627976192,3117.5461333333333,1.1368683772161603e-13,0.0,True
2025-06-04,2,53384.81365271226,20355.339998199404,73740.15365091167,67154.40355714285,50d0e6fe93103f59d6bea90832e599d892cd736c3354c9adbac9269cc8b35176,65352.81097619048,1801.592580952381,5664.122673809524,1371.6728333333326,0.0,0.0,True
2025-06-05,2,53978.31610584482,24941.511305275602,78919.82741112042,67595.26412142857,e3c899f9cbc75352207f0b083cc7777c60d2f1ea2e6263af01ed154304fee583,66241.61983511904,1353.6442863095226,6792.843014880954,1885.1448333333335,1.1368683772161603e-13,0.0,True
2025-06-06,2,28459.83971882964,22622.221282632734,51082.061001462374,38098.45124404762,732f4152f7926743165dc1cdf7b10e0d58f394a63b9adb6cc9c72ec9ed4e9a02,37792.73728095238,305.7139630952382,5895.344119047619,12833.086,0.0,0.0,True
2025-06-07,2,29046.50928245946,15476.477799364879,44522.987081824336,38887.91770535714,3b226c5bf935918620e9bfaa6790727278092171613fd9d5e7bff3c465c35843,38352.54497678571,535.3727285714285,4161.113223214285,11387.145033333334,5.684341886080802e-14,0.0,True
2025-06-08,2,64818.26770988404,1663.4946662220214,66481.76237610607,81047.67238392857,4613dd8c937100610cacd8f79d96fc7a7d1cedd9fdf51e628671e84ed3b062c0,68299.79320119048,12747.879182738096,498.6724321428566,3613.5423666666657,1.1368683772161603e-13,0.0,True
2025-06-09,2,63792.23225698476,3806.5141141675604,67598.74637115232,79768.03710535714,1cc9d0ca709f5ec81f9916f958d2df0208465341a119610c867ec381022a1e5c,71797.69655535714,7970.340550000003,1100.436211309524,1965.4200333333333,1.1368683772161603e-13,0.0,True
2025-06-10,2,64219.749544502796,2472.246009866371,66691.99555436916,80227.69546964286,0e0ec241045ccf8bbb94abffbb8c7a1a292e2e16093e02e5cb8d66c2aa4d5d65,72196.38776964285,8031.307700000001,795.3355136904767,1373.2790499999996,0.0,0.0,True
2025-06-11,2,64434.62095019934,4404.106763950298,68838.72771414965,80871.85647916667,e3bd6cffcd0eefc5da7b4ad9765848f40ad9a98442feac7114f2a02aa03ddb8e,76010.32115,4861.535329166669,1097.9203499999999,1023.7951833333328,1.1368683772161603e-13,0.0,True
2025-06-12,2,65254.3908080203,2632.846969621135,67887.23777764144,81555.54548630951,84e33d3a1430925fbec9235a4aa669bd78d164e27f0f215ffdab0970dde8a4da,72861.49351309522,8694.051973214288,712.391086904763,1121.4931666666666,1.1368683772161603e-13,0.0,True
2025-06-13,2,33968.51350865208,1886.7148613279774,35855.22836998006,45296.126862499994,e271757c19b7738a247b90c759bac5eeb9738c828a1437c0e321e62898c1ce1b,41618.622612499996,3677.50425,459.8822708333334,13733.191183333332,0.0,0.0,True
2025-06-14,2,34104.401984691125,1046.1771657252975,35150.57915041642,45523.5795845238,1245acd15958a46674e276e892486f7dcdb907e9312142958d7edd40d0932d2b,41855.54874107143,3668.030843452381,316.29867559523785,15978.504666666666,0.0,0.0,True
2025-06-15,2,67006.74909868476,45.08598053571404,67051.83507922047,83954.45247380952,d7a9aab8ede9ec00b6654481cb536f6ef4409ce7501779fc35788c5998cb1abb,71322.84122142856,12631.611252380953,19.108928571428464,714.9758166666668,1.1368683772161603e-13,0.0,True
2025-06-16,2,67042.56005908386,1058.766880952976,68101.32694003683,83786.10461607142,1bef2c9618b461e280f02a0a913f683cae64147d33c1e8e85dae16b294bdd698,73570.9844970238,10215.120119047619,309.8718363095238,1186.8035166666668,1.1368683772161603e-13,0.0,True
2025-06-17,2,66091.12920775154,4897.49607441845,70988.62528216999,82478.87244583332,6448661fd624f5022b4bf4fb2f429a0bb7e02eeb428c5b3fc7c50922e7a983b4,73777.4320952381,8701.440350595232,1261.5155547619036,401.9364333333333,1.1368683772161603e-13,0.0,True
2025-06-18,2,66495.24723584054,866.482068252082,67361.72930409262,83182.51865178571,cadf64146c2955379b7fe90b7388f5ca0a26e60b8bef4d52cafa8a93d2262cb0,71097.26948511905,12085.249166666666,218.78663154761853,387.66521666666654,1.1368683772161603e-13,0.0,True
2025-06-19,2,66029.38359392647,1492.2171372315493,67521.60073115802,82409.64348273809,1ae6df9ac9502aaaae22f8bc636b09794a9a0713e8e2942da03cca60b630c760,70769.73418571427,11639.909297023807,337.6566976190479,2847.886683333333,1.1368683772161603e-13,0.0,True
2025-06-20,2,34708.84392398202,612.5955914249989,35321.43951540702,46144.90988928571,0e1e50f9a0795cf41f289bc9458cc079861a6ee9674848857cf45b67e46556c7,40213.139429166666,5931.770460119047,158.5282708333329,17971.08685,0.0,0.0,True
2025-06-21,2,35049.34446929143,532.2929967538696,35581.6374660453,46796.61551190476,d032e2b52b0a25fc02d48ea7aea6ea50e9dfb26aafa02bc7cb44e12d15661dc1,40159.30463630952,6637.310875595238,134.72181369047632,20959.28605,5.684341886080802e-14,0.0,True
2025-06-22,2,66335.2515394716,192.05697803750036,66527.3085175091,82873.42590059523,faf4865bbaf25ea2be786b55226db12cb1403db57e079a613786ffa902ce4e87,69252.20405059523,13621.221849999998,75.91453273809532,1870.7774833333326,0.0,0.0,True
2025-06-23,2,65798.59251688595,301.06312315416625,66099.65564004012,82302.00316785714,cc610b677095930467552829118403ebf3ae78df9a593c4e793d5e8eb9fef95a,70304.04793630952,11997.955231547618,104.80728035714264,3347.569216666667,1.1368683772161603e-13,0.0,True
2025-06-24,2,65297.6096069819,7945.245042083634,73242.85464906554,81730.0098095238,306c32e770fa3a3d48f3592fa0ca7a8ce0a387598501ae4999d196c135515f7b,74540.57089166666,7189.438917857144,1897.5042083333342,169.28284999999983,0.0,0.0,True
2025-06-25,2,66853.81022041428,1988.6912140032737,68842.50143441756,83755.56351607142,71b3946e459558fc3697cd45163a891e69bd38b6d9bb3c11533e75967bbf9cb6,70588.10521309523,13167.45830297619,650.0644369047617,800.7482833333332,1.1368683772161603e-13,0.0,True
2025-06-26,2,67227.2056770451,830.9788422958342,68058.18451934094,83834.00601428571,7ed4d0a14801f314baa6f55b37d8cfb24f261fef8eb3035b9e2d5f5e8ebc7db2,69707.98134880952,14126.024665476189,199.7902511904764,2360.387766666666,0.0,0.0,True
2025-06-27,2,35181.82581184798,299.1379827071424,35480.96379455512,46739.88057797619,b11e421232aa4b20a308d3bd199833c015947151fe3da88b40ce083ce632c013,39592.25777142857,7147.622806547619,79.06412857142848,19899.676033333333,0.0,0.0,True
2025-06-28,2,35421.13780471553,848.7190985157713,36269.8569032313,47249.139338095236,bfd56bab69456df876bfdcccdeee27ff8c05dd9b7b4e00fce8624ca10813b8e0,39957.199357142854,7291.93998095238,246.72799285714234,18427.001233333332,0.0,0.0,True
2025-06-29,2,68742.72986332464,700.5663415848231,69443.29620490946,85769.38932023809,6694d0c03135be59b9bb374b7f0bcb30d7140e46660b603eec2d74d0f4f9db40,70320.01792380952,15449.371396428567,193.84577619047678,1246.0951666666665,0.0,0.0,True
2025-06-30,2,62081.45378410577,7467.81314050178,69549.26692460755,77790.34109523808,a1bc68d595ccef53c5243051bdf0921e190d15f669aa564d90fb32a1f9adbc0d,69285.75555059523,8504.585544642856,1824.8082660714276,1232.879833333333,0.0,0.0,True
2025-07-01,2,62107.60032886935,15591.749635361612,77699.34996423096,77950.96726369047,967c14810c905160a6531aa83055f8208bd6ef7541782cad5ce556a533beaab3,75499.29657619048,2451.6706875000004,4795.083023809526,1427.8355666666666,0.0,0.0,True
2025-07-02,2,61013.28213310095,13814.906935046129,74828.18906814707,76820.99017440475,00b3a4878c332cdb5ebc37801ea5527a94864900cc262ad2bd83bc71fcd3319f,72341.19239761904,4479.797776785713,4434.700169047619,3871.126200000001,1.1368683772161603e-13,0.0,True
2025-07-03,2,63421.3692253241,12348.089680990186,75769.45890631429,80600.31973690476,5f22f6d50bb29e817b03367051619c3db654701c75cb835f15db42f5aecaa855,78230.21763988095,2370.1020970238087,2949.667043452382,1419.4657499999998,0.0,0.0,True
2025-07-04,2,36032.051443124044,5951.28657864405,41983.3380217681,48708.88781666667,cb8778203aa63f931776b77ef3acc2d7c69f24084b748abf6c9a38ed15494908,47646.28126488095,1062.606551785714,1662.242401785714,20427.656199999998,0.0,0.0,True
2025-07-05,2,36018.55207348161,8354.027751198217,44372.57982467982,48988.926379761906,232b38a9589f3e1d1ba30650aff3e09ddcb17bb8d7e8e0a71ba44591ba565cdd,47703.64579166666,1285.2805880952385,2116.790808333334,21030.356633333333,1.1368683772161603e-13,0.0,True
2025-07-06,2,61344.63224229101,21427.937447284814,82772.56968957582,78493.24623690476,962f725e5b0a34246978e83b79ff21a1797b655ec561f9fb4b6504a7e43bce06,77164.53289583334,1328.7133410714282,4919.175237499998,2289.726583333333,1.1368683772161603e-13,0.0,True
2025-07-07,2,61338.093574010534,5619.285342661012,66957.37891667154,78453.01967499999,4ca3b2f0e318965b520da2a13d1fa7c5e1e47a27665df067e93a64a8d6d191f5,75087.09368154762,3365.925993452382,1679.7953684523804,3357.406283333333,0.0,0.0,True
2025-07-08,2,62851.126709062024,12504.37789397232,75355.50460303435,80705.10467857143,2adbe5f601e2d3446a745e894e75eeb6bd0b7513aba38e7ae76533ff14430c48,77802.97467559524,2902.1300029761915,2891.624174404762,5123.211833333334,1.1368683772161603e-13,0.0,True
2025-07-09,2,62766.03797178077,7766.715266529462,70532.75323831022,80574.99554642856,4a2cc99270a8cbe9b209952925d057d423ed533d93e0d0fbe2109b43aa9a01ed,75992.36428035714,4582.631266071428,1760.9003363095228,3694.5396,1.1368683772161603e-13,0.0,True
2025-07-10,2,63418.34323061041,5604.99305536666,69023.33628597707,81038.31115714285,8f17aea0ee43eba3dbe6efcbdce39a4f1b6118d306b797b866a096df83174f05,76717.68356309524,4320.627594047618,1430.8715035714272,5294.931683333333,1.1368683772161603e-13,0.0,True
2025-07-11,2,36492.19124927434,7507.696874946125,43999.888124220466,49027.58156488095,98a73c7cf880a18a787d1eb3ebab0b5302782cfaa3f87801bfb68d3a24cf1bd8,47344.9716827381,1682.6098821428573,2122.1106005952365,16948.305133333335,1.1368683772161603e-13,0.0,True
2025-07-12,2,36388.9322660528,7691.580466077083,44080.51273212988,49258.3053,fb2875148867eb73f0386e602e135dd418a874f0c3d1f84b558baff0920d6e91,47719.30184642857,1539.0034535714303,2047.8556535714283,18682.914166666666,0.0,0.0,True
2025-07-13,2,61572.72613213,7756.786942988389,69329.51307511839,78572.69749940476,8b9bcd301d1974eac100a3c2e1290c64542da142e747709dfa8da83598531134,74709.92155654762,3862.775942857144,1913.8443934523798,7356.04555,0.0,0.0,True
2025-07-14,2,61105.01891122071,7257.658542179159,68362.67745339987,78061.32138809522,ad38f3a9356c00cb5728177c8f11982a52be7e7d4e76cee5623d7c430c456b12,74312.06134107143,3749.2600470238103,1833.3135255952366,4337.6956500000015,0.0,0.0,True
2025-07-15,2,63746.6717636785,3355.643926381249,67102.31569005975,81445.24843869047,0f1ff1cda5d343889617aaf72f3c5cd7a07fc713d1f284d62417a05cae985806,74879.1798125,6566.068626190476,916.7248041666668,3046.854033333334,0.0,0.0,True
2025-07-16,2,61924.49058582702,6692.6234819925585,68617.11406781958,79412.58374999999,b2c178bb5770a7aa4c770230ff8709dc97918d6d4dc56b076bba6b280fc16785,75088.46691250001,4324.116837500001,1792.8795874999996,4746.783116666666,1.1368683772161603e-13,0.0,True
2025-07-17,2,62159.863974982196,10530.281423864892,72690.14539884709,79536.46379166667,f0863bb43b86dd04a4204cf8378d5cfbc51bf81772326a4ce9a31e9b77f6bbc2,75612.88594285714,3923.577848809524,2571.971157142859,5464.441033333333,1.1368683772161603e-13,0.0,True
2025-07-18,2,37769.25877173345,2772.9806176839274,40542.23938941738,50904.17042261905,68958ff1f99c8b36b88620d91e4b4a24c9644d6925c4635a7da4abc70cab52e2,47439.175717261896,3464.994705357144,753.2742160714283,16918.201833333333,0.0,0.0,True
2025-07-19,2,37748.83236119286,4052.367476209225,41801.199837402084,51097.39493988095,b65a3c7703d6f4c5dc1d1e045ca6f94c51d5891bbd092a19418f05d608167108,47705.83807619047,3391.5568636904777,1147.8599904761904,21670.879016666666,5.684341886080802e-14,0.0,True
2025-07-20,2,61700.358050965115,4270.927846187207,65971.28589715232,79067.64891130952,391eba37e88527e2b040621d6183f692f66d048d76434ed94f81eb8c7aae79c3,74630.81670595237,4436.832205357142,1077.433610714287,3618.2721,1.1368683772161603e-13,0.0,True
2025-07-21,2,62812.999574308036,4678.242293670537,67491.24186797858,80492.52077321429,e284d8826fd182bf5343645b0037637b831bc47b2896cd357f566a3b51f30f4f,76431.5691047619,4060.9516684523805,1119.6138119047628,3561.4335666666657,0.0,0.0,True
2025-07-22,2,65586.99204303315,3330.3376932166684,68917.32973624983,84037.08210833333,778e9e00363f699abb6cf5c0b5322ced142c0f8e969f6f725ce9ecb4dee6e153,76372.9216672619,7664.160441071429,758.5265494047621,3336.3036,0.0,0.0,True
2025-07-23,2,65537.82722491988,4154.592453221723,69692.4196781416,84001.19751428571,fcf75aca3902cb006a097ff0d59831184bcea5625501c2c52c59cc5e9375727f,77606.25759404761,6394.939920238095,883.5081226190467,4273.2186,1.1368683772161603e-13,0.0,True
2025-07-24,2,66242.86163308672,3396.905915027981,69639.7675481147,84622.64232619047,d657763236e7f5c1172c250d764da6403951e971fda19b36b91e5967dac4a753,76484.16821190476,8138.4741142857165,760.4306214285726,3628.1268333333337,1.1368683772161603e-13,0.0,True
2025-07-25,2,40172.11892962708,902.1019083622023,41074.22083798928,54131.20663214285,7a4d80f5a9f55b93492e0c4b961a6eefc2aa4f27eb1e0b1c3398602bdea04ada,47539.59915535714,6591.607476785717,184.73567797619046,21219.015266666665,0.0,0.0,True
2025-07-26,2,40517.636599474165,703.4786764907733,41221.11527596494,55017.40045297619,d02be04eeeef5231f943eb725fc6264a9adf61dd007c71e60afd673f6c7d635b,48012.10248809523,7005.297964880952,162.27519523809514,19705.286116666666,0.0,0.0,True
2025-07-27,2,65862.147277551,6841.255262656245,72703.40254020724,84627.9681142857,b0c05bc23418b4f21fe6ca390dee25de64c9edcd51ad2d9ee63bb738aa7e7457,77077.52412083333,7550.443993452378,1395.5882958333323,4787.922616666668,0.0,0.0,True
2025-07-28,2,65733.06786450665,8903.145418370534,74636.21328287719,84549.6507625,b0775591f60e137113e9a0077303e97f9da90c682fa920332b61d2cfc640a9a6,77295.26235416665,7254.388408333331,1843.9144624999997,1184.2995833333334,1.1368683772161603e-13,0.0,True
2025-07-29,2,68554.71660181816,3854.8380496142813,72409.55465143244,88056.60063690477,7d9d565dd3086d616531bae95fd69a7660bc337f1fc13d9936c2ad0aa072ecac,76480.9692827381,11575.631354166664,888.4648172619035,1300.1881500000002,1.1368683772161603e-13,0.0,True
2025-07-30,2,70087.46137023429,3975.36214051012,74062.8235107444,89731.43960892856,bb2e8b4d7e89917683484bf57e6d99fecfe8634cf4ac2c33789849d26f2d523d,77344.53074107143,12386.908867857139,768.4440089285715,4009.7207000000003,1.1368683772161603e-13,0.0,True
2025-07-31,2,71039.82241989297,306.9827403997005,71346.80516029267,90405.05234404761,de2f6a8640cb1e944c9d91d19402e4613fd7877d006857cf1c9c3c46291cfddc,77674.55473095237,12730.497613095235,53.86488571428538,3033.42335,0.0,0.0,True
2025-08-01,2,42833.03565780208,66.36896972291673,42899.404627525,57566.77040119047,5ff76047ec9edbab4b7e096541eaab1e0ce092ad4340a225e79a91bcaf8fc0b4,47000.29547083333,10566.474930357143,30.414995833333364,25779.3508,1.1368683772161603e-13,0.0,True
2025-08-02,2,42814.26679069975,0.0,42814.26679069975,57611.056431547615,716a2d1b4eed5c6d8d1db10cea388f2335304c8f90b4681a0e8482cb8467bc63,46717.61266666666,10893.443764880949,0.0,25790.58773333333,5.684341886080802e-14,0.0,True
2025-08-03,2,70145.56450026362,0.0,70145.56450026362,89256.54571547618,a65bc49f0faec69f48c02a99ec39c05c8c3090b706377f0195f5a4d9ad90a3a3,72984.17444999999,16272.371265476186,0.0,10144.694466666664,1.1368683772161603e-13,0.0,True
2025-08-04,2,60983.01119526934,2353.7202151958318,63336.731410465174,78075.12367261904,aeb88e9debb4e9e8909d58294ae679e27adaaee72a211f902d835eb892814c82,72988.22194583333,5086.9017267857125,607.4247374999997,8179.9916,1.1368683772161603e-13,0.0,True
2025-08-05,2,60186.68268543268,3108.5393463241116,63295.22203175679,77172.79017619046,2f3db25ca3b4404a1a27cd2e89cb08b942302a858b929bfaddd98b7476fd2973,72279.49427321428,4893.29590297619,823.5179267857154,7950.702466666667,1.1368683772161603e-13,0.0,True
2025-08-06,2,59930.80932208929,8494.420839208622,68425.23016129792,76925.28189880952,10bb5f5c18bc75747f3f66454c350fc0de9fe505656019b80045e1cf20b53117,72997.01561249999,3928.266286309523,2125.595604166665,7008.21195,1.1368683772161603e-13,0.0,True
2025-08-07,2,59418.70830307285,3329.1895883113007,62747.89789138416,76287.17161666666,bf134cf98de016331846998da05598d5f1c0fc7bdd8765c3cb22b2fa4b294224,72736.35437321429,3550.8172434523794,883.7090767857127,10232.078199999996,0.0,0.0,True
2025-08-08,2,36577.381018354936,1702.2175735309522,38279.598591885886,49509.004702380946,35028759b35864705a56010d1f531ab1b2d8f8344c0fbc3fde001d5be3600e75,45931.10081904762,3577.903883333332,409.5305142857143,30565.46008333333,0.0,0.0,True
2025-08-09,2,35614.532126731545,4256.403785733034,39870.93591246458,48275.5795125,a6450b81a95e124943c886a8a7d906c34e0af8bc3a0e0644abfcc897a1bf00a6,45711.372997619044,2564.2065148809515,998.0473857142854,27787.491383333334,5.684341886080802e-14,0.0,True
2025-08-10,2,58715.406675741666,2416.116307783336,61131.522983525,75425.52986666666,49c3445fda5b11ada738a856f47a6a8bb1c023484b364982b1aabc79a71ab907,71963.08297380953,3462.4468928571428,670.8757428571437,7329.339666666666,0.0,0.0,True
2025-08-11,2,58868.5102945272,5258.047782840778,64126.55807736798,75663.70458809522,a66577b1c5078f47663d04678c99d736b14f6a75ded98368ad1173ddae637d2a,72512.77909285713,3150.9254952380966,1214.4129404761916,9165.938700000002,0.0,0.0,True
2025-08-12,2,58674.09952943404,6829.002445693752,65503.10197512779,75422.23384107141,c7130b286407323a28a2fbe5bdd5cf90e9b41e174f9fb37b623ed39c641f7950,72375.94457619046,3046.2892648809525,1648.7326904761906,6264.133616666666,1.1368683772161603e-13,0.0,True
2025-08-13,2,58955.49841158994,3687.0922977892824,62642.59070937923,75759.88599940475,838c32e5c191d0cb4fa2cd0b9b833fd86ee3e174b3f1b5176f769088f084e87b,71383.88410416667,4376.001895238094,917.1255624999998,6180.030216666665,0.0,0.0,True
2025-08-14,2,58371.15339075232,9215.195731907737,67586.34912266006,75012.56176547619,78212f1f2a07e2185c43b25a99984341ee977fd5f046e4c8042cf579cfff3f3a,72237.75416964285,2774.8075958333325,2023.840680357143,8335.303866666665,0.0,0.0,True
2025-08-15,2,35348.02744428179,4311.396716747914,39659.4241610297,47819.71043630953,c0ae344aacae2b3f334ca89dde97791856748f257c8e9fe4ce28baf7c0ea63ce,45833.27528869048,1986.4351476190477,1049.700561309523,29723.248966666666,0.0,0.0,True
2025-08-16,2,36610.39034063167,2235.2127321077346,38845.6030727394,49325.852238095234,196f6ab8fd70e0424af0b3cde95095b9e10c362411aa8bf3e85780455b4e3fd5,46175.34465,3150.507588095237,557.748816666666,29803.813099999996,5.684341886080802e-14,0.0,True
2025-08-17,2,58517.66031054054,5225.123626772324,63742.78393731286,75118.96660654762,7131310fe1f688152333d08e0271a0b3780e00416f746e34924a48449dc081a7,71924.79956547619,3194.1670410714296,1231.1690511904767,9990.574999999997,1.1368683772161603e-13,0.0,True
2025-08-18,2,58426.343932354575,6960.706494184525,65387.0504265391,75072.53799821428,10af142ade5494dd10ed797b58551839a572bcac72c70c79e8add6c6fc9ec65a,72099.0761202381,2973.4618779761895,1535.125929761905,9240.086433333334,1.1368683772161603e-13,0.0,True
2025-08-19,2,59112.526952379936,4412.771540592256,63525.29849297219,75926.20007321428,c71dc714b4ff82a3127705b74342964ec87a149aa0819c1471260d24c417ede4,71948.04725476191,3978.1528184523786,1092.1868452380938,8722.57405,1.1368683772161603e-13,0.0,True
2025-08-20,2,58429.675544753154,14031.86778751756,72461.54333227071,74975.75167142857,12c4c6b88961b794b1d15af87d9383ec60b471b13e4414fb910cbbcb17571466,72707.33008690475,2268.4215845238105,3108.585196428571,5165.224216666666,0.0,0.0,True
2025-08-21,2,58810.04509115786,3722.931071812797,62532.976162970655,75289.95833571428,b95d269c55be7784321ab3090d54509dd39bc893197c159da1c1ad00901d3878,71493.93866607142,3796.0196696428566,917.4842672619048,6567.004449999999,0.0,0.0,True
2025-08-22,2,35455.15620623893,7845.3780304550555,43300.53423669398,47871.22539166667,702418234bc6f93d2d93aec66a197000623f7582e9517cd866ffcf6abfe098eb,45843.596348809515,2027.6290428571444,1865.2474011904753,26478.27435,5.684341886080802e-14,0.0,True
