date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,year_end_soc_kwh,year_end_boundary,run_id,update_time,first_mutable_index,voi_yuan,implemented,l1_change_kwh,up_adjust_kwh,down_adjust_kwh,j_fix_yuan,j_free_yuan,soc_before_kwh,soc_after_plan_kwh,solver_status,solve_seconds
2025-03-06,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-06__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,68087.36122926848,68087.36122926848,0.0,,55580.43198873026,8518.043652626107,5869.209772996089,optimal,0.046547609999834094
2025-03-07,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-07__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,32324.797426475838,32324.797426475838,0.0,,30840.643171251184,5794.671825469132,5542.707601906762,optimal,0.046491329001582926
2025-03-08,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-08__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,33899.3546040482,33899.3546040482,0.0,,58356.416272632036,5579.082271851496,8428.291709705902,optimal,0.04525240200018743
2025-03-09,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-09__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,74228.66067938431,74228.66067938431,0.0,,85344.58091827051,8384.763094723517,8428.291709707135,optimal,0.04582978700273088
2025-03-10,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-10__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,71009.97915499017,71009.97915499017,0.0,,82370.8912746566,8418.973618101056,8428.291709703642,optimal,0.045694999000261305
2025-03-11,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-11__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,62462.30422365411,62462.30422365411,0.0,,77172.43465908167,8414.06911977508,8428.291709675497,optimal,0.046154194002156146
2025-03-12,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-12__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,72069.68087365637,72069.68087365637,0.0,,82233.14365954479,8488.83322797133,8428.291709706724,optimal,0.0459379509993596
2025-03-13,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-13__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,68503.50810934015,68503.50810934015,0.0,,55372.00912039832,8349.52132328207,5104.631766568861,optimal,0.04478295899752993
2025-03-14,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-14__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,29782.83883154551,29782.83883154551,0.0,,28415.067384541733,5021.3553286068345,4753.097213762576,optimal,0.04406391799784615
2025-03-15,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-15__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,33322.55252399969,33322.55252399969,0.0,,54045.2756910645,4828.103610385974,8428.29170971412,optimal,0.045576643002277706
2025-03-16,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-16__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,68332.53245308435,68332.53245308435,0.0,,78389.1444298996,8239.388123054958,8428.291709710833,optimal,0.045782925000821706
2025-03-17,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-17__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,63811.634433866195,63811.634433866195,0.0,,74290.37509737976,8520.37950002243,8428.29170968351,optimal,0.045907196999905864
2025-03-18,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-18__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,72453.85150117111,72453.85150117111,0.0,,81481.69724045428,8575.544126791023,8428.291709688236,optimal,0.04576204199838685
2025-03-19,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-19__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,59354.6320250423,59354.6320250423,0.0,,72521.96739986094,8436.18049473517,8428.291709715148,optimal,0.04556566899918835
2025-03-20,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-20__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,62991.30980927828,62991.30980927828,0.0,,51718.432284052105,8642.273516950158,4522.644271056379,optimal,0.04470577300162404
2025-03-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,28073.587024549233,28073.587024549233,0.0,,27241.702659101327,4580.929809905515,4159.405507143093,optimal,0.043976684002700495
2025-03-22,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-22__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,33837.38177395932,33837.38177395932,0.0,,52515.651740078545,4106.408431506165,8428.291709689673,optimal,0.04540300199732883
2025-03-23,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-23__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,68138.82862690293,68138.82862690293,0.0,,76617.23636134867,8552.837043385616,8428.291709712887,optimal,0.04672805399968638
