date,strategy,year_end_boundary,year_end_soc_kwh,total_cost_yuan,settlement_cost_yuan,emergency_cost_yuan,emergency_kwh,curtailment_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,g0_kwh,g_final_kwh,planned_energy_cost_yuan,max_balance_residual_kwh
2025-05-04,M1_M6,A_q2_aligned,1200.0,49343.543086617385,30476.683732716072,18866.859353901316,3949.7367474812445,1648.5842264506564,16485.56807896675,15050.210206109208,7909.362852838287,7684.631443022978,53105.78608659272,51161.98459930393,31152.841080151255,1.1368683772161603e-13
2025-05-05,M1_M6,A_q2_aligned,1200.0,49796.68234393999,32292.238539628976,17504.443804311017,3653.7074012596217,379.7429443767259,19224.174682183526,17239.437289625508,7684.631443022978,7750.322411197214,54931.07208694679,54340.37349254673,32596.621542542263,1.4210854715202004e-13
2025-05-06,M1_M6,A_q2_aligned,1200.0,49108.17900712027,31520.37397329272,17587.805033827553,3727.601894585787,189.0676752477832,18650.863374868073,16975.889269764833,7750.322411197214,7549.926522733447,48636.0171954142,51180.65239462978,28829.145014968435,2.2737367544323206e-13
2025-05-07,M1_M6,A_q2_aligned,1200.0,49054.68211314025,33392.59923308668,15662.082880053566,3031.383157991815,338.93352346236696,18557.71075993606,16520.18417963531,7549.926522733447,7741.513646361151,51644.99080658106,54876.2992445559,30866.43739568357,1.616484723854228e-13
2025-05-08,M1_M6,A_q2_aligned,1200.0,43873.69710221628,30551.841515626445,13321.855586589838,2841.2526795980243,251.89886111111315,12394.898633745333,16642.006814323104,7741.513646361151,1958.1315047898552,50327.501258828896,49827.204952800574,29983.829934251422,1.1368683772161603e-13
2025-05-09,M1_M6,A_q2_aligned,1200.0,24648.31305161325,12288.352076220428,12359.960975392825,2917.5268773876987,17702.37224231824,12426.05360554506,10873.851869253875,1958.1315047898552,2284.474739010251,24553.742726355697,25091.296406931484,11543.260333892153,1.1368683772161603e-13
2025-05-10,M1_M6,A_q2_aligned,1200.0,25502.075204974524,14666.19899451921,10835.876210455313,2421.7506430212457,13806.127823109331,18028.20988134506,10862.60489493177,2284.474739010251,7937.345417032073,30614.230827409265,31012.149876943025,14103.153821029373,1.1368683772161603e-13
2025-05-11,M1_M6,A_q2_aligned,1200.0,47279.81377946266,32200.613196513827,15079.200582948835,3190.080608777256,0.0,17837.4878954092,16055.41054763607,7937.345417032073,7935.583562711219,54153.34552506357,54193.46396413718,31238.09184721653,1.1368683772161603e-13
2025-05-12,M1_M6,A_q2_aligned,1200.0,44974.46110406853,32905.518589528525,12068.942514540006,2539.785847588911,1124.6346842592611,18302.9093592441,16343.207879866997,7935.583562711219,8071.994252894788,47542.8182964472,52838.35497232231,28267.34452635133,1.1368683772161603e-13
2025-05-13,M1_M6,A_q2_aligned,1200.0,43505.04174004735,32822.833886440116,10682.207853607235,2019.3861934954111,370.168530555559,17884.13784190248,15930.115694037982,8071.994252894788,8246.560795822823,56173.08573401406,54185.65857779201,32062.461584533838,1.2789769243681803e-13
2025-05-14,M1_M6,A_q2_aligned,1200.0,45198.3280727475,32462.056662924406,12736.271409823095,2642.425827313265,807.7134560654523,17241.338217375695,15736.549277831484,8246.560795822823,8015.3509888787175,53805.17502110712,53540.6486588568,32000.21943575291,1.1368683772161603e-13
2025-05-15,M1_M6,A_q2_aligned,1200.0,37532.054208247915,30723.521781359043,6808.532426888874,1732.209909530296,368.166928799743,11747.808420725407,16441.012097986702,8015.3509888787175,1829.9522036442884,46536.97983645227,47204.44725272067,29900.27079422592,2.2737367544323206e-13
2025-05-16,M1_M6,A_q2_aligned,1200.0,19541.40466756925,11879.178383570186,7662.226283999067,1849.1243421195093,21948.551434843812,11694.042335323018,10832.26283171728,1829.9522036442884,1505.6872665902463,24419.602376367162,24034.14911324701,11938.043492829309,1.1368683772161603e-13
2025-05-17,M1_M6,A_q2_aligned,1200.0,24798.56613416742,14859.108712741725,9939.457421425694,2245.9678706397453,15122.766269405633,18132.684734009654,10236.960286053614,1505.6872665902463,7917.158815687974,31348.982927325265,31376.583152548985,14734.454596061922,2.2737367544323206e-13
2025-05-18,M1_M6,A_q2_aligned,1200.0,40199.04403643497,32974.32074405491,7224.723292380065,1756.7031709591388,1124.922667129631,18097.14524468152,16168.30975245492,7917.158815687974,8042.723340754699,57833.513788250224,55348.70704498638,33572.22905638169,1.1368683772161603e-13
2025-05-19,M1_M6,A_q2_aligned,1200.0,38391.803881465436,31206.170218122188,7185.633663343247,1283.96200942732,3281.819949209032,17007.807951091443,15203.658263993084,8042.723340754699,8151.68372005265,51499.46022186085,51928.529574104236,30309.60874283361,2.2737367544323206e-13
2025-05-20,M1_M6,A_q2_aligned,1200.0,42896.962556352475,33349.1658216232,9547.79673472927,1857.79439813522,277.8139059177934,17042.5389756742,15539.061361790958,8151.68372005265,7940.046934523947,50756.5529390267,54970.336170093025,30145.78073411112,1.3145040611561853e-13
2025-05-21,M1_M6,A_q2_aligned,1200.0,41978.86675007419,33957.28857987873,8021.578170195451,1650.3280150152937,876.7071222222207,18362.118567903442,16542.551984901336,7940.046934523947,7922.501275374635,48480.25946190453,53495.73754926174,29298.136007159723,1.1368683772161603e-13
2025-05-22,M1_M6,A_q2_aligned,1200.0,34959.055587820105,29517.419143809668,5441.636444010439,1267.6458433245457,867.846713170856,11076.780708576242,15462.309551901359,7922.501275374635,2132.152772907119,45160.6891836286,46301.16889242954,28724.023077238744,1.2789769243681803e-13
2025-05-23,M1_M6,A_q2_aligned,1200.0,16272.382948801904,12775.7734608512,3496.609487950703,948.928853259147,17989.718715238963,11861.306579202588,10883.124191440478,2132.152772907119,1912.9560498431931,24195.59596864489,24977.369113820278,11678.38607921448,1.1368683772161603e-13
2025-05-24,M1_M6,A_q2_aligned,1200.0,18804.596155230174,14822.602189955152,3981.9939652750213,1094.9955935473977,20499.672687696733,17920.394710097524,10579.977145308301,1912.9560498431931,7761.460081885341,31148.24591208056,30830.497793599687,14939.215423444548,1.1368683772161603e-13
2025-05-25,M1_M6,A_q2_aligned,1200.0,37685.53645373714,31413.298729215916,6272.237724521229,1398.1298252988436,2830.8318671722564,15882.232747016895,14669.97370611526,7761.460081885341,7365.158982695924,51525.09933918561,51685.064818220635,30701.276176354957,1.1368683772161603e-13
2025-05-26,M1_M6,A_q2_aligned,1200.0,41790.628787995316,36541.14231906689,5249.48646892843,1259.8589549745154,1210.7979319444457,17384.224505656934,16082.326013161004,7365.158982695924,6905.022329118494,49380.422375319846,57175.72935405239,30101.35066398377,2.2737367544323206e-13
2025-05-27,M1_M6,A_q2_aligned,1200.0,38697.42043124703,31881.377075313023,6816.04335593401,1488.861003938095,803.2119958333302,16745.367602885723,15772.106935579526,6905.022329118494,6165.812421635717,47615.92076235874,50986.628529593974,29164.700379111957,1.1368683772161603e-13
2025-05-28,M1_M6,A_q2_aligned,1200.0,37575.364546170385,33719.38471315681,3855.9798330135745,972.3075158129717,1754.585123611109,18656.223317216234,15785.274870452726,6165.812421635717,7225.519193229326,55750.392754113724,56576.93450675839,32667.784335340555,1.1368683772161603e-13
2025-05-29,M1_M6,A_q2_aligned,1200.0,38735.56197182728,32155.26919210064,6580.292779726637,1630.036149160746,747.7434813271607,13067.130836077478,16434.36902458452,7225.519193229326,2298.7419623879373,48230.985818128946,51265.54349970119,29853.04986226497,2.2737367544323206e-13
2025-05-30,M1_M6,A_q2_aligned,1200.0,15819.161301348066,13045.308599014517,2773.8527023335478,815.5426886565485,18130.72830675746,11962.804909309207,10944.170913391052,2298.7419623879373,2111.4861148592413,25053.413489727638,25410.30672485291,12559.202144735244,1.1368683772161603e-13
2025-05-31,M1_M6,A_q2_aligned,1200.0,17534.583418170456,16324.690668815343,1209.8927493551141,534.3355462828389,16647.185873264472,18377.712365953037,10775.99281074325,2111.4861148592413,8187.221115632467,33946.077997627,32815.1004419302,16845.233269182278,1.1368683772161603e-13
2025-06-01,M1_M6,A_q2_aligned,1200.0,70864.66688825299,40743.556778933766,30121.11010931923,7083.241010176309,6.455213053185862,19889.71138777727,18796.93561869127,8187.221115632467,7242.548250058303,69999.24224939871,66732.64315006978,41553.25573711797,1.1368683772161603e-13
2025-06-02,M1_M6,A_q2_aligned,1200.0,70656.12940941835,40210.32360625056,30445.805803167794,7621.109087419731,0.0,20555.674210859223,18613.369891415776,7242.548250058303,7123.158458043181,72045.67087003129,63025.92170565139,42757.91136035576,1.1368683772161603e-13
2025-06-03,M1_M6,A_q2_aligned,1200.0,67634.52277487984,39581.87126334103,28052.651511538807,6704.8323265092,138.05738333333352,20651.90158216975,18393.034796715758,7123.158458043181,7327.311548579312,65875.93242263416,66336.29883281142,38708.69446968104,1.7053025658242404e-12
2025-06-04,M1_M6,A_q2_aligned,1200.0,67032.54030769053,42195.48389620753,24837.056411483005,6273.510775627852,176.14436666666666,20060.40864180486,18132.697875048583,7327.311548579312,7244.744376178184,76178.63530303625,65639.2045649903,45366.33071927235,1.1368683772161603e-13
2025-06-05,M1_M6,A_q2_aligned,1200.0,68181.646665812,37273.805646117384,30907.841019694624,7719.34258036788,270.48781666666696,15584.166094436641,19760.29751559731,7244.744376178184,1200.0,58368.77285527992,60012.31368011542,34926.054596484,2.2737367544323206e-13
2025-06-06,M1_M6,A_q2_aligned,1200.0,47884.888943891936,16215.142688040567,31669.74625585137,7686.730611710529,5950.631009933728,13037.2316004036,11733.50844030322,1200.0,1200.000000063271,29398.254115086584,30447.750357175646,15329.014851493786,1.1368683772161603e-13
2025-06-07,M1_M6,A_q2_aligned,1200.0,45830.91686374479,19284.090866648676,26546.825997096108,6365.048472045025,5837.783033333332,19142.403518533403,11390.626702583484,1200.000000063271,7353.30371700691,37090.32991626537,38376.32242569522,17912.719919731804,1.1368683772161603e-13
2025-06-08,M1_M6,A_q2_aligned,1200.0,60052.29995662175,39220.71540108665,20831.5845555351,4998.905301410368,565.1553685185175,18788.716705990882,16821.07354207107,7353.30371700691,7446.877087069547,64709.89329673062,63296.97520327008,38170.73381225779,2.2737367544323206e-13
2025-06-09,M1_M6,A_q2_aligned,1200.0,64416.34435122074,42332.01676527503,22084.327585945706,5295.805578853885,55.529475000001334,21051.995587764042,18900.211704411413,7446.877087069547,7495.981276710027,72941.95024104303,68022.87829340599,43899.234104400864,1.1368683772161603e-13
2025-06-10,M1_M6,A_q2_aligned,1200.0,61450.49881009478,42419.13137520033,19031.367434894444,4932.807978330883,227.4659157407398,21576.097523973596,19485.040492387037,7495.981276710027,7425.828549295551,67126.48896837479,69235.27055926842,40093.909192155756,1.1368683772161603e-13
2025-06-11,M1_M6,A_q2_aligned,1200.0,66684.12545195338,46262.947273393176,20421.178178560207,4682.989851579864,0.0,23954.52155312954,21399.339868652303,7425.828549295551,7594.198256544027,72733.34042577365,74731.50291275747,44036.981531911515,1.5631940186722204e-13
2025-06-12,M1_M6,A_q2_aligned,1200.0,61268.60746152687,39611.6369929034,21656.970468623473,5126.403071051896,110.64240478394751,16598.536951723814,20481.773702367944,7594.198256544027,1751.2678948445805,64160.13319071209,64085.03848240407,39570.64139255714,1.7053025658242404e-13
2025-06-13,M1_M6,A_q2_aligned,1200.0,37132.65625390221,16540.58966711489,20592.06658678732,4741.333036531823,6085.4171636374185,12984.620793267448,11629.196022021726,1751.2678948445805,1811.3118442173907,29687.678625195535,31156.695155536672,15376.142493428615,1.1368683772161603e-13
2025-06-14,M1_M6,A_q2_aligned,1200.0,41604.396601654735,18133.879747214796,23470.516854439935,5705.170851482835,7478.32495852881,17961.714776578672,10803.363047105438,1811.3118442173907,7463.546117587986,35671.01894409329,35278.026547892354,18158.960033096548,1.1368683772161603e-13
2025-06-15,M1_M6,A_q2_aligned,1200.0,54637.78683593205,44171.95513063394,10465.831705298106,2315.504115240571,0.0,22433.60635935786,19859.76603300073,7463.546117587986,7811.902298307573,66971.33572622517,71751.10668672953,40537.629328646275,1.1368683772161603e-13
2025-06-16,M1_M6,A_q2_aligned,1200.0,61395.49090186326,44156.6033599832,17238.887541880056,4256.606068446898,118.12966666666671,22783.66686045038,20229.3586106645,7811.902298307573,8102.770245817434,69683.19862575355,71943.15376979217,42115.42970942268,1.4921397450962104e-13
2025-06-17,M1_M6,A_q2_aligned,1200.0,59554.9218664372,45466.01879786611,14088.90306857109,3325.1651569223345,0.0,23358.470793864028,21304.76309362743,8102.770245817434,7805.369227237704,71222.57144136226,73827.91698654238,43310.70371159033,2.2737367544323206e-13
2025-06-18,M1_M6,A_q2_aligned,1200.0,56131.91576581544,44431.91176185185,11700.004003963597,2583.496541297584,102.74125000000004,20725.427943660372,18525.38911199325,7805.369227237704,7939.761850743442,72198.62576419601,72833.36966295034,43438.19077381947,1.2390088954816747e-13
2025-06-19,M1_M6,A_q2_aligned,1200.0,55518.740025633815,40543.30168235136,14975.438343282458,4002.2718781798785,369.78081111111146,14326.285865758495,18692.693250721037,7939.761850743442,1827.0412163072115,61153.1489847859,61127.89458128567,37688.68871329657,1.1368683772161603e-13
2025-06-20,M1_M6,A_q2_aligned,1200.0,25978.815476745356,16251.306617351202,9727.508859394155,2385.450444426062,8581.926958993037,12060.613129025849,11110.420081427914,1827.0412163072115,1557.3323832008966,30353.059485818223,29827.068953798298,16508.81347703859,1.1368683772161603e-13
2025-06-21,M1_M6,A_q2_aligned,1200.0,24825.941774903586,19134.82099192383,5691.120782979758,1455.0985497252655,11139.713197337725,19006.98002929725,10969.319656133104,1557.3323832008966,8026.258718096332,37161.74115003425,37375.385159242425,18996.524196854458,1.1368683772161603e-13
2025-06-22,M1_M6,A_q2_aligned,1200.0,49460.303999639014,42953.88524236932,6506.418757269696,1979.0466311267455,81.63041944444443,20560.63363572237,18339.668194340815,8026.258718096332,8200.080770353585,67254.31189964508,68471.31175450652,40342.51066140087,2.2737367544323206e-13
2025-06-23,M1_M6,A_q2_aligned,1200.0,50527.230424981906,42423.470666568974,8103.759758412933,2031.4485258271798,688.5637220401497,21078.69343226744,18991.94576179873,8200.080770353585,8177.8165723842085,67979.34096381426,69108.74404009111,41630.5329248756,2.2737367544323206e-13
2025-06-24,M1_M6,A_q2_aligned,1200.0,56116.08151496479,48795.75649437868,7320.3250205861095,2041.4547877462014,43.546666666666624,23329.274039364955,20939.364340643177,8177.8165723842085,8237.881184992419,79463.00176996668,77551.27724576076,48667.24648687513,2.2737367544323206e-13
2025-06-25,M1_M6,A_q2_aligned,1200.0,50869.70358602396,45455.05808840047,5414.645497623497,1325.9428593275625,0.0,20756.360353769902,18745.340985662682,8237.881184992419,8169.769237198509,70446.14375295621,73492.07664054459,42060.62056898106,1.1368683772161603e-13
2025-06-26,M1_M6,A_q2_aligned,1200.0,46233.35464245283,41047.62529798194,5185.729344470896,1279.9819348458875,179.9912713775652,14105.124118021344,18687.635481832374,8169.769237198509,1852.5675030386847,60644.88039245529,64087.82077296886,38354.71863961918,1.1435297153639112e-13
2025-06-27,M1_M6,A_q2_aligned,1200.0,23195.543120113733,17336.309516196263,5859.233603917468,1478.7431861131859,11041.985659455855,12624.587301958296,11022.018743824416,1852.5675030386847,2211.0747400027576,32737.817544151567,31362.546805286132,17939.69587758779,2.2737367544323206e-13
2025-06-28,M1_M6,A_q2_aligned,1200.0,22206.0422177769,20030.618942230718,2175.42327554618,652.8451258416513,8485.106348880936,18303.424750600847,10787.635279107228,2211.0747400027576,8204.062081633812,37811.36960972946,37745.718354498975,19880.882459191904,1.1368683772161603e-13
2025-06-29,M1_M6,A_q2_aligned,1200.0,50152.94714111547,45500.20805082355,4652.739090291914,1529.228264969142,57.480400000000145,20322.06573382211,17761.96556108871,8204.062081633812,8760.510793691856,67565.16786763372,72012.77062146677,40847.458489182885,2.2737367544323206e-13
2025-06-30,M1_M6,A_q2_aligned,1200.0,47607.1845489227,45046.112153997536,2561.072394925164,704.7547146134677,97.35411666666664,20237.931561733276,18545.132503720095,8760.510793691856,8411.612379605387,72942.38782977486,73152.26092703696,44530.085516584375,1.1368683772161603e-13
2025-07-01,M1_M6,A_q2_aligned,1200.0,87160.94481755665,41910.492489379365,45250.452328177285,12473.624918480673,27.277674445363537,20335.398588690477,19472.204178639517,8411.612379605387,7177.95995711299,63563.30929253668,67283.39120110298,38778.503807281464,2.2737367544323206e-13
2025-07-02,M1_M6,A_q2_aligned,1200.0,82838.24937822329,39132.2089772043,43706.040401018996,12089.84549390293,0.0,18857.154184833882,17039.539853890587,7177.95995711299,7106.175107859255,60893.12862856459,62632.53520511249,37906.00780029612,1.4921397450962104e-13
2025-07-03,M1_M6,A_q2_aligned,1200.0,83274.34765992805,40719.18459248144,42555.163067446614,11460.354390464407,10.191457531573743,16373.915063797142,20339.61323754416,7106.175107859255,1200.0,62931.15536982838,64344.55782720086,39477.983522156166,2.2737367544323206e-13
2025-07-04,M1_M6,A_q2_aligned,1200.0,58336.20212914078,16867.24136303158,41468.9607661092,10892.845142886728,12132.53300829452,12500.761764307968,11250.685587816122,1200.0,1200.0,31323.425092444235,31370.63150903729,16800.780547965198,1.1368683772161603e-13
2025-07-05,M1_M6,A_q2_aligned,1200.0,63566.717678377485,20175.747744554654,43390.96993382283,11237.610161090346,13899.995312461186,18570.883726053467,11101.252714520788,1200.0,7116.139401274128,38864.930639896345,38922.09613121007,20069.647892035864,1.1368683772161603e-13
2025-07-06,M1_M6,A_q2_aligned,1200.0,87309.30349920591,46117.42455101981,41191.878948186095,10693.711867898353,79.67468694320226,22135.714527877062,19986.248166522655,7116.139401274128,7048.56670175994,62893.72497227192,71330.15963330302,39132.97001952637,2.2737367544323206e-13
2025-07-07,M1_M6,A_q2_aligned,1200.0,75334.71926786409,40638.14842693249,34696.5708409316,9954.754399361267,0.0,19158.556853621776,17271.912413887614,7048.56670175994,7017.775345268218,63877.31686310335,65356.25380408643,39444.08179497052,2.2737367544323206e-13
2025-07-08,M1_M6,A_q2_aligned,1200.0,76507.04402875181,44662.76157785427,31844.28245089754,8897.031487629258,0.0,22000.702889096123,19302.39882999405,7017.775345268218,7542.9598522752485,71261.1385637795,69375.06792311255,43561.15545383412,2.2737367544323206e-13
2025-07-09,M1_M6,A_q2_aligned,1200.0,72044.0278913879,42891.78155549374,29152.246335894153,7846.279170594766,0.0,20731.96963371281,18631.360130329827,7542.9598522752485,7571.855206571081,70902.3845021589,68313.05535109463,43155.372312107655,1.1368683772161603e-13
2025-07-10,M1_M6,A_q2_aligned,1200.0,71325.75478375626,38648.20679069091,32677.547993065353,9301.556214176515,0.0,13614.427762524883,18297.85759828191,7571.855206571081,1200.0,57110.55193835693,58896.32316678528,37254.45180313098,2.2737367544323206e-13
2025-07-11,M1_M6,A_q2_aligned,1200.0,49572.68377942429,19190.54587564086,30382.13790378343,8120.7286662843635,8396.809109918831,13050.080712857773,11745.07264151188,1200.0,1200.0,35121.569998948224,34099.86566545152,19668.39397453549,1.1368683772161603e-13
2025-07-12,M1_M6,A_q2_aligned,1200.0,47743.96075713889,23100.290671966566,24643.67008517233,6289.271870902539,9748.188558333331,18719.705915278253,10985.070262093588,1200.0,7379.79158450903,40815.55621351569,42378.59937558839,21462.920712490195,1.1368683772161603e-13
2025-07-13,M1_M6,A_q2_aligned,1200.0,71486.10270665442,41531.953337326006,29954.149369328417,7564.486629098527,0.0,19783.31531898971,17744.396165024085,7379.79158450903,7443.656545757063,69196.58654549168,63742.152926506955,43647.4415732863,2.2737367544323206e-13
2025-07-14,M1_M6,A_q2_aligned,1200.0,72801.2602178779,40906.31049181672,31894.949726061186,8604.185360572039,0.0,18884.128275058516,16937.258497959287,7443.656545757063,7505.275581017304,65265.062199379274,65150.36363483366,39813.39660532252,1.1368683772161603e-13
2025-07-15,M1_M6,A_q2_aligned,1200.0,66520.22651932912,43664.45226091615,22855.77425841297,6358.1164741115,0.0,19487.80712145432,16975.63288952555,7505.275581017304,8099.144494848798,72287.67388116344,69082.9453205787,44434.692506114734,1.1368683772161603e-13
2025-07-16,M1_M6,A_q2_aligned,1200.0,61560.663871346,43596.61849041652,17964.045380929478,4976.606156038919,0.0,18502.31477643266,16995.783459591148,8099.144494848798,7736.85271474891,68099.2874459281,68737.15698304665,43074.06537143938,1.4210854715202004e-13
2025-07-17,M1_M6,A_q2_aligned,1200.0,60609.89122267857,41663.75388513456,18946.13733754401,5515.154406066502,0.0,14664.700533747018,19031.187434843283,7736.85271474891,1588.3762247997986,60483.07953931281,62939.22953526194,38928.60144373847,1.1368683772161603e-13
2025-07-18,M1_M6,A_q2_aligned,1200.0,39669.9072040694,20666.603572531236,19003.30363153816,4981.34907112998,8187.741549999999,12622.919855602677,11406.098103959015,1588.3762247997986,1540.4463898274269,37214.67221507721,35704.4851984286,21211.492707825862,2.2737367544323206e-13
2025-07-19,M1_M6,A_q2_aligned,1200.0,41525.7840547917,23932.197001567434,17593.58705322427,4485.234481559757,12237.16609301674,18454.147488173676,10678.397980356314,1540.4463898274269,7791.568098395996,44208.3141722921,42781.38304152314,24441.159050273185,1.1368683772161603e-13
2025-07-20,M1_M6,A_q2_aligned,1200.0,59958.85176923059,44346.40936667687,15612.442402553725,4210.885603887773,0.0,19479.46641293406,17486.20388603439,7791.568098395996,7839.335235963806,72057.46985212776,70245.7413663221,43870.86323467595,1.1368683772161603e-13
2025-07-21,M1_M6,A_q2_aligned,1200.0,60723.102795397375,46025.97306514836,14697.129730249013,4210.388230979162,162.48129999999827,20373.582173542076,18146.224347208678,7839.335235963806,8039.612408935681,72888.74309078867,72410.23375545244,45116.18435625144,2.2737367544323206e-13
2025-07-22,M1_M6,A_q2_aligned,1200.0,55942.26906612557,48137.66128538335,7804.607780742219,2145.8038608301695,148.36427445366397,20292.611545382875,18170.83548179215,8039.612408935681,8137.131685645356,72197.14017619904,76190.10581672333,45118.50299188383,2.2737367544323206e-13
2025-07-23,M1_M6,A_q2_aligned,1200.0,61866.52157645317,48493.903360794255,13372.618215658911,4297.975647686442,36.56398888889015,20534.537458926687,18344.6187531203,8137.131685645356,8280.978383688996,82164.1470689749,72662.13973639088,51148.558953869826,1.7053025658242404e-12
2025-07-24,M1_M6,A_q2_aligned,1200.0,52359.009242122775,46188.71349718579,6170.29574493699,1845.4554669584059,0.0,13553.556971179725,17720.34618295049,8280.978383688996,2460.126556491862,74952.4460849845,68042.65395549746,48295.83391530154,2.2737367544323206e-13
2025-07-25,M1_M6,A_q2_aligned,1200.0,28521.537709935146,21552.352109668023,6969.185600267124,1871.4005387111977,11281.023251350078,12209.232159124,11213.545656673723,2460.126556491862,2222.706214081522,37273.233464839635,37144.88366153609,21439.87167295668,1.1368683772161603e-13
2025-07-26,M1_M6,A_q2_aligned,1200.0,31488.03367605098,24517.584336087864,6970.449339963119,1803.7512298411723,9755.365774961185,18710.34289182999,11113.270195192206,2222.706214081522,8258.48065980165,44026.47535338669,44377.69584458259,23960.240048267435,1.1368683772161603e-13
2025-07-27,M1_M6,A_q2_aligned,1200.0,56576.58769910955,47445.11113076798,9131.476568341566,2720.3021563250804,479.5290128767154,20963.19143264704,18910.08425519056,8258.48065980165,8212.931248425883,73554.13538944768,73950.87818381158,45312.23644189822,2.2737367544323206e-13
2025-07-28,M1_M6,A_q2_aligned,1200.0,58832.38003669583,48866.938550620296,9965.441486075531,2884.855400758166,153.54469185962373,21061.357190513536,18993.013239006676,8212.931248425883,8173.095227677806,76694.63583464883,77885.28479025656,47302.69364693434,1.1368683772161603e-13
2025-07-29,M1_M6,A_q2_aligned,1200.0,56028.54853383242,53484.680047482296,2543.8684863501267,632.6770274003597,38.79874999999956,20748.685443644976,18049.608614713023,8173.095227677806,8831.068532204372,77137.72350213936,83206.38875161321,48161.59568949873,1.7053025658242404e-13
2025-07-30,M1_M6,A_q2_aligned,1200.0,54932.337978154304,52732.077997792076,2200.259980362229,631.1485012484686,1019.7797958333376,19931.75376511493,17833.02985425513,8831.068532204372,8942.326456282093,69491.13876863578,79459.55556135601,43971.18687635989,2.2737367544323206e-13
2025-07-31,M1_M6,A_q2_aligned,1200.0,50703.995399987616,48013.724923484595,2690.27047650302,747.2824055926387,473.93407083333375,14849.95870510169,18677.324231940736,8942.326456282093,3342.6058664226584,67558.59159873483,72480.49196961182,43425.90348027792,1.1368683772161603e-13
2025-08-01,M1_M6,A_q2_aligned,1200.0,26027.950526654262,22509.922210066416,3518.028316587848,964.5374775089996,15929.82916344989,12942.264786555628,11613.65741723679,3342.6058664226584,3378.8465072497124,39126.106639862235,38055.78891401876,22993.607473618675,2.2737367544323206e-13
2025-08-02,M1_M6,A_q2_aligned,1200.0,30723.778336705735,25877.912251089423,4845.866085616313,1351.2249980870886,16846.533675887113,18840.994266988248,11688.219243274987,3378.8465072497124,8932.5182202874,46236.967157626445,45417.37406104835,26199.810985460805,2.2737367544323206e-13
2025-08-03,M1_M6,A_q2_aligned,1200.0,46989.74194519314,41208.32003318889,5781.421912004254,1448.583336804575,496.5870582945178,18601.72104056422,17205.81929015677,8932.5182202874,8443.134297746523,63997.09681201562,64079.52395388337,41110.37302254357,2.2737367544323206e-13
2025-08-04,M1_M6,A_q2_aligned,1200.0,51756.791604739454,44810.235258438384,6946.556346301069,1707.0818376181496,950.4735399691388,17916.26900999242,15645.884519078838,8443.134297746523,8947.789108153911,69030.4136852439,68655.76377126834,44493.282009608025,1.7053025658242404e-12
2025-08-05,M1_M6,A_q2_aligned,1200.0,45902.94101234044,44687.9850211742,1214.955991166236,346.1748394892263,1264.689806944442,18182.763747644763,16482.688884057556,8947.789108153911,8823.193775422573,66734.77191767446,69339.89534934747,42871.44334350624,1.3500311979441904e-13
2025-08-06,M1_M6,A_q2_aligned,1200.0,48909.56659672746,47378.45892978982,1531.107666937645,413.5666652790501,885.9617783950646,17990.483024575988,16228.90476925237,8823.193775422573,8783.696877763485,74352.90491395505,72402.38074105902,48198.24246740206,1.4210854715202004e-13
2025-08-07,M1_M6,A_q2_aligned,1200.0,45716.16452031403,43626.502141455465,2089.6623788585666,566.2568582285048,2003.0759458333312,12051.174113360308,16368.806027831533,8783.696877763485,2962.207939193395,69821.41311245976,62220.891279279014,44380.352230159304,1.1368683772161603e-13
2025-08-08,M1_M6,A_q2_aligned,1200.0,23842.789102921888,22291.205774982307,1551.5833279395804,313.8457930555551,20634.30961971427,12678.042062190469,11191.328070334166,2962.207939193395,3192.959114097707,38710.70339320469,38649.04506773998,22272.706536976657,1.1368683772161603e-13
2025-08-09,M1_M6,A_q2_aligned,1200.0,25963.16288093049,25162.681376633675,800.4815042968164,182.40541460967188,17668.202870794517,18573.95832066851,11427.377236174423,3192.959114097707,8768.249902178604,44915.86717338592,44906.05157093281,25161.127919281054,1.1368683772161603e-13
2025-08-10,M1_M6,A_q2_aligned,1200.0,45879.16006505933,44016.57056046244,1862.5895045968914,543.0073639963846,119.48162359183681,17256.732590100426,15554.230590203653,8768.249902178604,8743.825250494647,69580.9876352488,67863.40435036899,44674.93496007299,1.1368683772161603e-13
2025-08-11,M1_M6,A_q2_aligned,1200.0,47363.83395874582,45214.272807965644,2149.5611507801764,493.8151499196903,2273.910621604932,18587.385069283166,16741.017860175045,8743.825250494647,8730.784757586616,68283.64575158778,70403.34648987987,42933.87600392939,1.1368683772161603e-13
2025-08-12,M1_M6,A_q2_aligned,1200.0,49200.68533700692,46615.566415026195,2585.1189219807284,705.7738529538291,1144.0173583333349,17557.599858669026,15853.72922744069,8730.784757586616,8676.088575261918,74229.47317740394,71934.51460891785,46305.981986052706,1.1368683772161603e-13
2025-08-13,M1_M6,A_q2_aligned,1200.0,48359.7439111479,44880.38772736767,3479.35618378023,933.5948665262185,938.4255033950617,17775.03875478325,15741.824639737553,8676.088575261918,8945.630834615318,66895.41841200764,70098.90100666438,42145.07697000746,2.2737367544323206e-13
