time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,forecast_load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time
16:00,330.4388,330.4388,219.81875000000002,548.75,548.75,328.93125,218.31119999999999,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
16:10,364.5111972222223,364.5111972222223,272.90835000000004,554.0824,554.0824,281.17404999999997,189.57120277777773,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
16:20,398.20486111111103,398.20486111111103,318.5945499999999,559.0360666666666,559.0360666666666,240.44151666666667,160.83120555555553,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
16:30,431.01545833333324,431.01545833333324,360.7441666666666,563.1066666666666,563.1066666666666,202.36249999999998,132.09120833333333,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
16:40,476.9350888888889,476.9350888888889,424.76726666666667,580.2863,580.2863,155.5190333333333,103.3512111111111,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
16:50,458.20680277777774,458.20680277777774,426.10654999999997,532.8180166666666,532.8180166666666,106.71146666666667,74.6112138888889,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
17:00,400.9087833333333,400.9087833333333,387.07374999999996,446.78,446.78,59.70625,45.87121666666667,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
17:10,395.3175027777778,395.3175027777778,395.3175027777778,433.5435166666667,433.5435166666667,15.897433333333334,38.226013888888886,0.0,0.0,0.0,22.32858055555556,10800.0,0.0,00:00
17:20,409.19998888888887,409.19998888888887,409.19998888888887,439.7808,439.7808,0.0,30.58081111111111,0.0,0.0,0.0,30.58081111111113,10800.0,0.0,00:00
17:30,233.6143942706228,233.6143942706228,233.6143942706228,436.13666666666666,436.13666666666666,0.0,22.935608333333334,0.0,179.58666406271053,0.0,22.935608333333334,10610.699034723442,0.0,00:00
17:40,430.7047611111111,430.7047611111111,430.7047611111111,445.99516666666665,445.99516666666665,0.68945,15.290405555555555,0.0,0.0,0.0,14.600955555555515,10610.699034723442,0.0,00:00
17:50,0.0,0.0,0.0,439.89263333333326,439.89263333333326,0.0,7.645202777777783,0.0,439.89263333333326,0.0,0.0,10147.011485635896,0.0,00:00
18:00,0.0,0.0,0.0,428.47,428.47,0.0,0.0,0.0,428.47,0.0,0.0,9695.364449285114,0.0,00:00
18:10,0.0,0.0,0.0,454.18455,454.18455,0.049499999999999995,0.0,0.0,454.13505,0.0,0.0,9216.664074846965,0.0,18:00
18:20,0.0,0.0,0.0,472.26531666666665,472.26531666666665,0.0,0.0,0.0,472.26531666666665,0.0,0.0,8718.852721324516,0.0,18:00
18:30,0.0,0.0,0.0,454.16833333333335,454.16833333333335,0.0,0.0,0.0,454.16833333333335,0.0,0.0,8240.117263172548,0.0,18:00
18:40,0.0,0.0,0.0,418.3761833333333,418.3761833333333,0.0035499999999999998,0.0,0.0,418.3726333333333,0.0,0.0,7799.1137858339425,0.0,18:00
18:50,0.0,0.0,0.0,414.0822333333333,414.0822333333333,0.0,0.0,0.0,414.0822333333333,0.0,0.0,7362.6327871864,0.0,18:00
19:00,0.0,0.0,0.0,432.1383333333333,432.1383333333333,0.0,0.0,0.0,432.1383333333333,0.0,0.0,6907.118987985601,0.0,18:00
19:10,0.0,0.0,0.0,424.01436666666666,424.01436666666666,0.00025,0.0,0.0,424.01411666666667,0.0,0.0,6460.1688650752585,0.0,18:00
19:20,0.0,0.0,0.0,442.41246666666666,442.41246666666666,0.0,0.0,0.0,442.41246666666666,0.0,0.0,5993.825178435262,0.0,18:00
19:30,0.0,0.0,0.0,483.74666666666667,483.74666666666667,0.0,0.0,0.0,483.74666666666667,0.0,0.0,5483.911419374956,0.0,18:00
19:40,0.0,0.0,0.0,481.18446666666665,481.18446666666665,0.0,0.0,0.0,481.18446666666665,0.0,0.0,4976.698456254943,0.0,18:00
19:50,0.0,0.0,0.0,444.76593333333335,444.76593333333335,0.0,0.0,0.0,444.76593333333335,0.0,0.0,4507.873997926964,0.0,18:00
20:00,0.0,0.0,0.0,418.095,418.095,0.0,0.0,0.0,418.095,0.0,0.0,4067.1631718175977,0.0,18:00
20:10,0.0,0.0,0.0,436.7405166666666,436.7405166666666,0.0,0.0,0.0,436.7405166666666,0.0,0.0,3606.798245435799,0.0,18:00
20:20,0.0,0.0,0.0,452.69785,452.69785,0.0,0.0,0.0,452.69785,0.0,0.0,3129.61281281538,0.0,18:00
20:30,0.0,0.0,0.0,449.9683333333333,449.9683333333333,0.0,0.0,0.0,449.9683333333333,0.0,0.0,2655.3045433876473,0.0,18:00
