date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,62,10:30,0.0,0.0,666.9933333333333,959.21875,261.6378748942185,0.0,30.587541772448162,0.0,2681.7293904446283,1.7900762493421485,4.938616190163932,0.013100749987643212,51439.00709947869,0.0
2025-02-01,63,10:40,0.0,0.0,678.7204333333333,979.8081666666667,301.0877333333334,0.0,0.0,0.0,2967.3662943058484,1.7900873584877885,4.975510144905149,0.014201791025698185,51439.02188874143,0.0
2025-02-01,64,10:50,0.0,0.0,678.1305,1021.3479,343.2174,0.0,0.0,0.0,3292.970909286171,1.7913829993718824,5.040361080136255,0.014385666989255697,51439.0087164267,0.0
2025-02-01,65,11:00,10.696269841270123,10.696269841270123,652.925,1060.2749999999999,418.04626984127003,0.0,0.0,0.0,3689.564423296902,1.791913212216416,5.093126431502275,0.01657308399444446,51439.114766869716,0.0
2025-02-01,66,11:10,20.31151349206357,0.0,657.69435,1046.1778166666666,206.88172420569555,0.0,181.60174246097102,0.0,3885.829659722738,1.7909096074748885,5.11164781212126,0.01335108297644183,51439.49236428182,-5.684341886080802e-14
2025-02-01,67,11:20,23.27711349206345,0.0,656.1017166666666,1051.3417833333333,360.7670593622493,0.0,34.47300730441742,0.0,4228.083343426502,1.789660862864265,5.123575475569231,0.012919709028210491,51439.70691740138,-5.684341886080802e-14
2025-02-01,68,11:30,4.037321428571431,4.037321428571431,654.535,1099.0625,448.56482142857146,0.0,0.0,0.0,4653.629297608799,1.7905693856900102,5.183909593954295,0.012807417020667344,51439.27114684725,0.0
2025-02-01,69,11:40,11.409878571428749,11.409878571428749,692.20855,1136.31565,455.5169785714288,0.0,0.0,0.0,5085.770647157947,1.791516862919201,5.229108307440268,0.012988333008252084,51439.08622996936,-1.1368683772161603e-13
2025-02-01,70,11:50,43.15072142857139,0.0,680.1494833333334,1128.4168166666666,170.5495604894998,0.0,277.7177728438334,0.0,5247.568166684191,1.7919534032351285,5.255872997536696,0.012789333006367087,51438.77316201924,-5.684341886080802e-14
2025-02-01,71,12:00,0.0,0.0,640.0333333333333,1100.65625,460.6229166666667,0.0,0.0,0.0,5684.553434425171,1.7918432862611324,5.26883927471206,0.012783707992639393,51438.29000726592,0.0
2025-02-01,72,12:10,0.0,0.0,676.8413833333333,1105.4832,428.6418166666666,0.0,0.0,0.0,6091.1987667428675,1.7920054001956882,5.28836899914282,0.012570124992635101,51438.783674550556,0.0
