date,normal_purchase_cost_yuan,emergency_cost_yuan,total_cost_yuan,normal_purchase_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,max_simultaneous_cd_kwh2,solve_seconds,pass
2025-07-01,50157.79620410443,0.0,50157.79620410443,81069.92081547072,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004682583006797358,True
2025-07-02,46720.36893220256,0.0,46720.36893220256,74893.01129384647,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004501250019529834,True
2025-07-03,51045.88592443016,0.0,51045.88592443016,82021.37198213738,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004692791000707075,True
2025-07-04,23485.31177846166,0.0,23485.31177846166,40508.355242418766,0.0,10308.367687461185,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004439791984623298,True
2025-07-05,23836.08003212379,0.0,23836.08003212379,41030.915488715065,0.0,10911.068120794516,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004481209005462006,True
2025-07-06,51523.16855727167,0.0,51523.16855727167,82101.25113069832,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004532874998403713,True
2025-07-07,46928.833011803115,0.0,46928.833011803115,75372.56510495758,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004655124997952953,True
2025-07-08,49055.47252098875,0.0,49055.47252098875,77774.81700250774,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004745707992697135,True
2025-07-09,47564.425616113294,0.0,47564.425616113294,76187.44949569831,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0049733339983504266,True
2025-07-10,47257.813468176995,0.0,47257.813468176995,74952.5809308835,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004915917001198977,True
2025-07-11,23463.509194682865,0.0,23463.509194682865,40713.94321093729,0.0,6829.016620794517,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004586916998960078,True
2025-07-12,23817.017236335276,0.0,23817.017236335276,40974.58986649284,0.0,8563.625654127849,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0045968750200700015,True
2025-07-13,45307.233031832,0.0,45307.233031832,71295.5064734761,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004565125011140481,True
2025-07-14,46488.84025803089,0.0,46488.84025803089,73752.94344755018,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004654707998270169,True
2025-07-15,46747.581860629594,0.0,46747.581860629594,74712.97656421683,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004753332992549986,True
2025-07-16,46558.88860591255,0.0,46558.88860591255,74103.33474940201,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004726582992589101,True
2025-07-17,47184.792555797554,0.0,47184.792555797554,74843.89907532795,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004866457980824634,True
2025-07-18,22734.490343351383,0.0,22734.490343351383,39378.70095723358,0.0,6798.913320794516,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004512417013756931,True
2025-07-19,23423.086500181016,0.0,23423.086500181016,39981.597503529876,0.0,11551.590504127851,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004549082979792729,True
2025-07-20,46234.944511003116,0.0,46234.944511003116,74102.13613273535,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004812166007468477,True
2025-07-21,47627.09223884867,0.0,47627.09223884867,76076.79252162424,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.004725791979581118,True
2025-07-22,47350.79651178515,0.0,47350.79651178515,75888.55981792054,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0047767499927431345,True
2025-07-23,47925.3425442983,0.0,47925.3425442983,76385.2983771798,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004860958986682817,True
2025-07-24,47495.148885129034,0.0,47495.148885129034,75653.37720310572,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004817917011678219,True
2025-07-25,22441.25301823231,0.0,22441.25301823231,38843.00504241877,0.0,11042.912737461185,1200.0,1200.0,1200.0,10800.0,0.0,0.0,0.00468437498784624,True
2025-07-26,22753.091062626383,0.0,22753.091062626383,39363.59401278914,0.0,9585.997604127855,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004722625017166138,True
2025-07-27,47231.90803893024,0.0,47231.90803893024,75884.45448769294,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00480812499881722,True
2025-07-28,49756.2713012807,0.0,49756.2713012807,80139.19429755017,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0046409999777097255,True
2025-07-29,48434.95752529878,0.0,48434.95752529878,78203.47598495758,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0047155829961411655,True
2025-07-30,47573.74440093875,0.0,47573.74440093875,76242.14355250775,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.0046189169806893915,True
2025-07-31,48074.12325492922,0.0,48074.12325492922,76881.49904384647,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004818832996534184,True
2025-08-01,22013.768130065826,0.0,22013.768130065826,38160.12394427062,0.0,15660.06228746118,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004636124998796731,True
2025-08-02,21888.44648547713,0.0,21888.44648547713,37874.554199826176,0.0,15671.299220794519,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004719500022474676,True
2025-08-03,41685.77600246763,0.0,41685.77600246763,64720.29319427062,0.0,25.40595412784699,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004626375011866912,True
2025-08-04,42797.87804722017,0.0,42797.87804722017,67275.13388088351,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004519333015196025,True
2025-08-05,42312.9805551809,0.0,42312.9805551809,67051.44523643906,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004660125006921589,True
2025-08-06,44420.81130567366,0.0,44420.81130567366,70034.30345125389,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00468608399387449,True
2025-08-07,41816.6872826332,0.0,41816.6872826332,65421.47364982617,0.0,112.78968746118446,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004690457979450002,True
2025-08-08,21490.092260204718,0.0,21490.092260204718,37539.4547757521,0.0,20446.17157079452,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004416000010678545,True
2025-08-09,21706.781730743423,0.0,21706.781730743423,37903.680057233585,0.0,17668.202870794517,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004569833021378145,True
2025-08-10,42665.30351381701,0.0,42665.30351381701,67136.0120697724,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00457616601488553,True
2025-08-11,42311.90395289239,0.0,42311.90395289239,66512.26334384647,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0045599580043926835,True
2025-08-12,44318.77471807385,0.0,44318.77471807385,69611.26637903164,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004550708021270111,True
2025-08-13,42800.355818123295,0.0,42800.355818123295,67986.65708088351,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004570666002109647,True
2025-08-14,43227.01229481756,0.0,43227.01229481756,67959.44680125389,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004596957995090634,True
2025-08-15,21721.855055555276,0.0,21721.855055555276,38098.329162789145,0.0,19603.960454127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004502374998992309,True
2025-08-16,21812.06427068472,0.0,21812.06427068472,37923.43344612248,0.0,19684.52458746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004532958992058411,True
2025-08-17,41849.55640686614,0.0,41849.55640686614,65079.974375327954,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004510291997576132,True
2025-08-18,42393.63043993145,0.0,42393.63043993145,66360.92984569832,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004590625001583248,True
2025-08-19,42341.402993505166,0.0,42341.402993505166,66170.52836606868,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004568415984977037,True
2025-08-20,45433.07588338527,0.0,45433.07588338527,72793.43252102628,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0047441670030821115,True
2025-08-21,42854.28194882959,0.0,42854.28194882959,67705.78750495758,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004757499991683289,True
2025-08-22,22665.581402224532,0.0,22665.581402224532,38910.82377760395,0.0,16358.985837461189,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004447124985745177,True
2025-08-23,22099.596447655087,0.0,22099.596447655087,38233.8130720484,0.0,14400.114320794513,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0044491669978015125,True
2025-08-24,42847.53327525318,0.0,42847.53327525318,66541.00525167803,0.0,810.9174874611867,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004678375000366941,True
2025-08-25,45892.33942361848,0.0,45892.33942361848,72816.13268088351,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005188459006603807,True
2025-08-26,43107.63031930626,0.0,43107.63031930626,67514.10471792055,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005465458001708612,True
2025-08-27,44502.96705414367,0.0,44502.96705414367,70017.56390310574,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005811000009998679,True
2025-08-28,45614.91962482034,0.0,45614.91962482034,72875.2435345872,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005179291998501867,True
2025-08-29,22469.535553053236,0.0,22469.535553053236,38902.23289056692,0.0,14921.894954127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004865875001996756,True
2025-08-30,22504.80502166861,0.0,22504.80502166861,38660.72081093729,0.0,18850.181787461184,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004962458013324067,True
2025-08-31,43721.084133862925,0.0,43721.084133862925,68663.70237717981,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0050938329950440675,True
2025-09-01,34314.17830221293,0.0,34314.17830221293,55396.00993829092,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005325417005224153,True
2025-09-02,34641.83475585442,0.0,34641.83475585442,56054.84888643906,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005466959002660587,True
2025-09-03,35961.57740959275,0.0,35961.57740959275,57366.28164755017,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0055191669962368906,True
2025-09-04,35680.72120977258,0.0,35680.72120977258,56617.56511649284,0.0,751.2862874611832,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005282500002067536,True
2025-09-05,15544.934681728564,0.0,15544.934681728564,29216.34591464099,0.0,21063.41427079452,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005093749990919605,True
2025-09-06,15690.478768803225,0.0,15690.478768803225,29646.22782390025,0.0,20575.095587461183,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0048437500081490725,True
2025-09-07,35063.12055975788,0.0,35063.12055975788,56925.82247903165,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004955042008077726,True
2025-09-08,37833.06566185436,0.0,37833.06566185436,61372.20246792054,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004973833012627438,True
2025-09-09,35822.351244236284,0.0,35822.351244236284,56871.26429612247,0.0,1843.5218707945205,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004878292005741969,True
2025-09-10,38618.904248482584,0.0,38618.904248482584,63448.52105991516,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0050887499819509685,True
2025-09-11,35584.5652476611,0.0,35584.5652476611,56935.35118686321,0.0,1415.951804127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004989165987353772,True
2025-09-12,16282.447218214707,0.0,16282.447218214707,30570.344677603956,0.0,17619.706454127852,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004843500006245449,True
2025-09-13,16353.591437097299,0.0,16353.591437097299,30490.944377603955,0.0,21102.20725412785,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004742916993563995,True
2025-09-14,38112.853403058434,0.0,38112.853403058434,62192.83991236499,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004856290994212031,True
2025-09-15,36426.26133595884,0.0,36426.26133595884,58478.92786033932,0.0,1306.5888041278517,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004877875006059185,True
2025-09-16,37961.90837577528,0.0,37961.90837577528,61551.97525680943,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004750708001665771,True
2025-09-17,38023.83133421019,0.0,38023.83133421019,62050.6615495448,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004861875000642613,True
2025-09-18,37797.32366232184,0.0,37797.32366232184,61061.06258213738,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004787834011949599,True
2025-09-19,16615.262608948782,0.0,16615.262608948782,30983.02927945581,0.0,13472.132970794517,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0048726660024840385,True
2025-09-20,16719.423864676748,0.0,16719.423864676748,31187.87809427062,0.0,14097.938854127857,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005108041979838163,True
2025-09-21,37341.0769057614,0.0,37341.0769057614,60312.90088829091,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0049365840095561,True
2025-09-22,38701.47080406204,0.0,38701.47080406204,62707.63711732257,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005819249985506758,True
2025-09-23,39909.85925583392,0.0,39909.85925583392,64250.439113618864,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005509875016286969,True
2025-09-24,38843.68340802443,0.0,38843.68340802443,63160.62469940202,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005421082983957604,True
2025-09-25,38627.29164065744,0.0,38627.29164065744,62433.00068398924,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005948124977294356,True
2025-09-26,16294.9466832523,0.0,16294.9466832523,30669.39210352988,0.0,11536.651420794522,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00479395900038071,True
2025-09-27,17690.0141123486,0.0,17690.0141123486,32514.25576464099,0.0,13247.773904127851,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004750082996906713,True
2025-09-28,40148.38462970979,0.0,40148.38462970979,65635.17477903166,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004869707976467907,True
2025-09-29,40077.04624065169,0.0,40077.04624065169,64885.95705866128,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004858291998971254,True
2025-09-30,41854.38392722531,0.0,41854.38392722531,67662.77273417442,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004793542000697926,True
2025-10-01,33302.77758502647,0.0,33302.77758502647,54928.9415294558,0.0,3211.315554127852,1200.0,1200.0,1200.0,10800.0,1.2789769243681803e-13,0.0,0.004795082990312949,True
2025-10-02,33186.887998582555,0.0,33186.887998582555,54989.58098070969,0.0,1170.8120374611829,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004716625000583008,True
2025-10-03,13933.95318979654,0.0,13933.95318979654,27837.919192418773,0.0,18580.568637461187,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004717042000265792,True
2025-10-04,14825.43305810339,0.0,14825.43305810339,29381.5351757521,0.0,14785.84477079452,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004700708988821134,True
2025-10-05,34369.225909540095,0.0,34369.225909540095,56820.0027932485,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00464741702307947,True
2025-10-06,36162.18240631801,0.0,36162.18240631801,59825.686498804054,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0047774999984540045,True
2025-10-07,36143.80673334739,0.0,36143.80673334739,59892.26228458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.2079226507921703e-13,0.0,0.0048122910084202886,True
2025-10-08,35388.46136065923,0.0,35388.46136065923,58565.20574139665,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004630333016393706,True
2025-10-09,35406.19460067526,0.0,35406.19460067526,57853.17829199461,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004687083011958748,True
2025-10-10,15129.775308344313,0.0,15129.775308344313,29721.61038871506,0.0,18871.109504127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004549208999378607,True
2025-10-11,15198.351305885459,0.0,15198.351305885459,29756.589423900255,0.0,14133.336737461184,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004578374995617196,True
2025-10-12,36634.176496642576,0.0,36634.176496642576,60624.69936236498,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004727874998934567,True
2025-10-13,36121.357350820464,0.0,36121.357350820464,59147.60528458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004725000006146729,True
2025-10-14,38310.231643048246,0.0,38310.231643048246,62952.943945100356,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004793583007995039,True
2025-10-15,38604.5108447374,0.0,38604.5108447374,64127.83438643906,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.004770540981553495,True
2025-10-16,39863.353565587284,0.0,39863.353565587284,65201.67571732257,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00477879200479947,True
2025-10-17,15341.71723751453,0.0,15341.71723751453,29936.132507233586,0.0,12419.503537461182,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004546124982880428,True
2025-10-18,15444.13661456506,0.0,15444.13661456506,30198.196227603956,0.0,12608.707387461189,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004591166012687609,True
2025-10-19,40421.05215698328,0.0,40421.05215698328,66145.19016917443,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004686458996729925,True
2025-10-20,40644.32448066769,0.0,40644.32448066769,66639.37852102627,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004753332992549986,True
2025-10-21,41505.486798873775,0.0,41505.486798873775,68706.17459139664,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004810666985576972,True
2025-10-22,41480.590996205625,0.0,41480.590996205625,67734.76279510034,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.4210854715202004e-13,0.0,0.004896875005215406,True
2025-10-23,39995.79239048199,0.0,39995.79239048199,65601.15580621146,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0048755829920992255,True
2025-10-24,16372.419894738234,0.0,16372.419894738234,31497.287270196546,0.0,11478.078720794518,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004670249996706843,True
2025-10-25,16104.232236027308,0.0,16104.232236027308,31028.742075752103,0.0,10078.221237461185,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0046327090240083635,True
2025-10-26,40485.968460442426,0.0,40485.968460442426,66761.13878954478,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004640166996978223,True
2025-10-27,40466.70385096564,0.0,40466.70385096564,65796.06975991518,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004725666018202901,True
2025-10-28,41615.81876430284,0.0,41615.81876430284,68197.75360065591,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00484141701599583,True
2025-10-29,43853.62002939588,0.0,43853.62002939588,71579.37108954479,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0048513750080019236,True
2025-10-30,41074.60082218452,0.0,41074.60082218452,67018.28104880406,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004825083015020937,True
2025-10-31,16697.37547306842,0.0,16697.37547306842,31949.225877603956,0.0,6426.944954127857,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004501874995185062,True
2025-11-01,16433.413797421726,0.0,16433.413797421726,31779.221859085435,0.0,7630.20258746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004443749989150092,True
2025-11-02,43611.30332481051,0.0,43611.30332481051,71067.51715806332,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004741124983411282,True
2025-11-03,43633.84564552331,0.0,43633.84564552331,71743.20444139664,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004778167000040412,True
2025-11-04,42928.805042614855,0.0,42928.805042614855,69818.88070435962,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004749874991830438,True
2025-11-05,44077.54376235245,0.0,44077.54376235245,71937.66598769293,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004855207982473075,True
2025-11-06,45322.42399586073,0.0,45322.42399586073,73678.10982658183,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004558584012556821,True
2025-11-07,16972.633508198975,0.0,16972.633508198975,32807.83001093729,0.0,7777.199715238965,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004446000006282702,True
2025-11-08,16663.496959493204,0.0,16663.496959493204,32085.53916278914,0.0,6651.293220794522,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004436208022525534,True
2025-11-09,45340.38871892551,0.0,45340.38871892551,73660.11832472998,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004605333000654355,True
2025-11-10,47024.96403091239,0.0,47024.96403091239,76228.06899569831,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.0047546669957228005,True
2025-11-11,45567.18363317758,0.0,45567.18363317758,73881.83094014277,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.7053025658242404e-13,0.0,0.004765833989949897,True
2025-11-12,45322.10634109906,0.0,45322.10634109906,73323.80724384647,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004726666986243799,True
2025-11-13,45946.78852450681,0.0,45946.78852450681,74734.08460250776,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004874625010415912,True
2025-11-14,17361.828996542863,0.0,17361.828996542863,32995.85143315951,0.0,3727.990054127851,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004515874985372648,True
2025-11-15,17447.763636999345,0.0,17447.763636999345,33445.15282019654,0.0,3523.693983757482,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004628208989743143,True
2025-11-16,47671.507287329034,0.0,47671.507287329034,76828.25805991516,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004864708986133337,True
2025-11-17,46346.86842120629,0.0,46346.86842120629,75058.83018769295,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004784457996720448,True
2025-11-18,47557.67270108878,0.0,47557.67270108878,77325.0155234761,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004684165993239731,True
2025-11-19,48238.06594880093,0.0,48238.06594880093,77779.71824510035,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004852167010540143,True
2025-11-20,47733.47015169692,0.0,47733.47015169692,77253.23644940203,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004863125010160729,True
2025-11-21,17708.0036378945,0.0,17708.0036378945,33885.446223900246,0.0,3295.085522646369,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004470374988159165,True
2025-11-22,18037.876301362652,0.0,18037.876301362652,34432.224494270624,0.0,2462.1427374611862,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004629875009413809,True
2025-11-23,48271.97869384076,0.0,48271.97869384076,77607.88998213739,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004710041015641764,True
2025-11-24,47310.344051213506,0.0,47310.344051213506,76581.18226977238,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004660125006921589,True
2025-11-25,48624.584837738,0.0,48624.584837738,78593.30581917442,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004681999998865649,True
2025-11-26,49085.73614574301,0.0,49085.73614574301,79232.49137287812,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004825457988772541,True
2025-11-27,48531.26396892173,0.0,48531.26396892173,78245.21002658183,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004833459010114893,True
2025-11-28,18154.601839878418,0.0,18154.601839878418,34468.42329982617,0.0,1772.836020794516,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004563750000670552,True
