date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,59,10:00,0.0,0.0,678.5883333333334,894.01875,55.03653175983017,0.0,160.39388490683643,0.0,1991.6940089815625,0.8730097406945175,5.2360530080146805,0.013267541013192385,59757.60082677378,-1.4210854715202004e-14
2025-02-01,60,10:10,0.0,0.0,711.4322,911.8498333333333,200.4176331005668,0.0,2.3276655269910407e-07,0.0,2181.826870138886,0.872849974561289,5.260719135583228,0.013305041997227818,59765.856564807866,2.842170943040401e-14
2025-02-01,61,10:20,0.0,0.0,706.70705,933.6272333333333,226.92018333333328,0.0,0.0,0.0,2397.10225805778,0.8724163832242522,5.299837610406754,0.013358166994294152,59764.905466112075,0.0
2025-02-01,62,10:30,0.0,0.0,666.9933333333333,959.21875,292.22541666666666,0.0,0.0,0.0,2674.331630115299,0.8719608328686608,5.36101811953988,0.013349457993172109,59758.84559941817,0.0
2025-02-01,63,10:40,0.0,0.0,678.7204333333333,979.8081666666667,211.53716417259344,0.0,89.55056916073997,0.0,2875.013404682808,0.8712405021678473,5.3941875958190035,0.012723915977403522,59758.7674804854,-2.842170943040401e-14
2025-02-01,64,10:50,0.0,0.0,678.1305,1021.3479,343.2174,0.0,0.0,0.0,3200.6180196631303,0.8713131579636946,5.4304161132867765,0.013373583991779014,59758.79652056625,0.0
2025-02-01,65,11:00,0.0,0.0,652.925,1060.2749999999999,407.3499999999999,0.0,0.0,0.0,3587.064161124007,0.8722245108326855,5.503593263659476,0.013170417019864544,59758.47454035986,0.0
2025-02-01,66,11:10,0.0,0.0,657.69435,1046.1778166666666,388.4834666666666,0.0,0.0,0.0,3955.611937519437,0.8726628529871524,5.573963797567619,0.012957958999322727,59758.68165615216,0.0
2025-02-01,67,11:20,0.0,0.0,656.1017166666666,1051.3417833333333,369.47406136939645,0.0,25.766005297270283,0.0,4306.125808603474,0.8730161175084293,5.622598449223518,0.012754541006870568,59759.05005206361,-5.684341886080802e-14
2025-02-01,68,11:30,0.0,0.0,654.535,1099.0625,25.985189688460636,0.0,418.5423103115394,0.0,4330.777524057591,0.8736032559815967,5.659842121401566,0.012863583018770441,59759.0504899942,1.4210854715202004e-14
2025-02-01,69,11:40,0.0,0.0,692.20855,1136.31565,326.9009645145448,0.0,117.20613548545526,0.0,4640.903009209143,0.8745491582124096,5.697548939850715,0.012514332978753373,59759.23338720923,5.684341886080802e-14
2025-02-01,70,11:50,0.0,0.0,680.1494833333334,1128.4168166666666,448.2673333333332,0.0,0.0,0.0,5066.1667414041185,0.8752463268358145,5.723539496120464,0.015267209004377946,59758.78192928805,0.0
2025-02-01,71,12:00,0.0,0.0,640.0333333333333,1100.65625,460.6229166666667,0.0,0.0,0.0,5503.152009145098,0.8752232896750285,5.722150725578392,0.01384237501770258,59758.05311117123,0.0
2025-02-01,72,12:10,0.0,0.0,676.8413833333333,1105.4832,428.6418166666666,0.0,0.0,0.0,5909.797341462795,0.8757272053971494,5.742136558925058,0.013378999981796369,59759.254989091045,0.0
2025-02-01,73,12:20,0.0,0.0,663.0938,1089.4810666666667,426.38726666666673,0.0,0.0,0.0,6314.303819850872,0.875949573272726,5.7620053268063085,0.012747417000355199,59760.50717337127,0.0
2025-02-01,74,12:30,0.0,0.0,594.0216666666666,1052.4125,458.39083333333326,0.0,0.0,0.0,6749.171547413662,0.8753510527539003,5.767727237401616,0.012934583006426692,59759.95937118694,0.0
2025-02-01,75,12:40,453.98230476190474,317.0613799736193,601.1141666666666,1052.0977666666665,768.0449799736192,0.0,0.0,0.0,7477.802992066176,0.8747846971870226,5.769274236661857,0.012958750012330711,59759.76480495302,0.0
2025-02-01,76,12:50,0.0,0.0,633.3353666666667,1058.98975,425.65438333333327,0.0,0.0,0.0,7881.6141962765,0.8748636357196196,5.785912554604468,0.012141749990405515,59760.49042688721,0.0
2025-02-01,77,13:00,0.0,0.0,638.6816666666666,1052.225,343.01462316922994,0.0,70.52871016410336,0.0,8207.026440264239,0.8754570481956379,5.8300394497818795,0.012739833007799461,59761.63426462315,0.0
2025-02-01,78,13:10,0.0,0.0,619.3742333333332,1041.0229166666666,421.64868333333334,0.0,0.0,0.0,8607.037503787562,0.8758499125863165,5.878346456175261,0.012781875004293397,59762.09919373885,0.0
2025-02-01,79,13:20,0.0,0.0,606.5044,1029.2288333333331,346.34151409947225,0.0,76.38291923386083,0.0,8935.605913635258,0.875614011004463,5.910143449924075,0.012540124997030944,59761.71463670196,5.684341886080802e-14
2025-02-01,80,13:30,0.0,0.0,607.0133333333333,1017.28125,283.563090571704,0.0,126.7048260949627,0.0,9204.617481604218,0.8755827883565865,5.941861661752145,0.012823166995076463,59761.19549486774,-5.684341886080802e-14
2025-02-01,81,13:40,0.0,0.0,606.3183333333333,998.79405,48.14408878339185,0.0,344.33162788327485,0.0,9250.290974532883,0.8761688304843828,5.996805566227357,0.012644375005038455,59761.785731687894,-5.684341886080802e-14
2025-02-01,82,13:50,0.0,0.0,624.9272166666666,948.6343499999999,285.412132835083,0.0,38.29500049825032,0.0,9521.056698014501,0.8769669847348593,6.056438811559711,0.011953125009313226,59763.32127767465,5.684341886080802e-14
2025-02-01,83,14:00,0.0,0.0,641.645,875.1875,233.54249976721417,0.0,2.327858510398073e-07,0.0,9742.614566928623,0.8771085133840403,6.08493417079357,0.012508666986832395,59777.07328164508,0.0
2025-02-01,84,14:10,0.0,0.0,612.7233833333332,815.6234166666666,202.9000331005559,0.0,2.327774382138159e-07,0.0,9935.102439505017,0.8769767387197945,6.10135998009405,0.012432499992428347,59800.45380512421,0.0
2025-02-01,85,14:20,0.0,0.0,603.26775,769.5365666666667,166.26881643389103,0.0,2.327756476461218e-07,0.0,10092.838888642476,0.8769573964062913,6.125119127177562,0.012394667020998895,59833.59317916985,2.842170943040401e-14
2025-02-01,86,14:30,0.0,0.0,610.8116666666666,727.3999999999999,116.58833333333325,0.0,0.0,0.0,10203.444293223356,0.8771476758268899,6.157000498933852,0.011966166988713667,59840.82937086796,0.0
2025-02-01,87,14:40,0.0,0.0,571.6230833333333,684.0674,112.44431666666674,0.0,0.0,0.0,10310.118338405726,0.8771710802256419,6.1750279887687505,0.011689625011058524,59840.89744826953,0.0
2025-02-01,88,14:50,0.0,0.0,554.5942,648.3614333333333,93.76723333333325,0.0,0.0,0.0,10399.073746573464,0.8772784485622257,6.186160363183248,0.012042084010317922,59840.93992968021,0.0
2025-02-01,89,15:00,0.0,0.0,578.9233333333333,614.7249999999999,35.80166666666662,0.0,0.0,0.0,10433.038189782503,0.8775429475697498,6.207753463727167,0.012077749997843057,59841.18509940458,0.0
2025-02-01,90,15:10,5.332766666666885,5.332766666666885,593.8219999999999,565.39285,143.99050507679942,0.0,0.0,167.08688841013247,10569.63957702672,0.8778450613402395,6.2395394601439165,0.012202874990180135,59841.40524968445,0.0
2025-02-01,91,15:20,60.04264821428569,60.04264821428569,603.3700333333334,505.4359666666667,2.4301047084913066,0.0,0.0,40.32152316087231,10571.94497677618,0.8780517306267435,6.26605418600893,0.03496700001414865,59841.64484637174,-2.1316282072803006e-14
2025-02-01,92,15:30,98.9283928571428,98.9283928571428,608.655,450.63749999999993,0.0,0.0,0.0,59.089107142857245,10571.94497677618,0.8780674488511089,6.281158239523263,0.012269250000827014,59841.98172980912,0.0
2025-02-01,93,15:40,204.3901970238095,204.3901970238095,596.78865,413.62829999999997,21.229847023809498,0.0,0.0,0.0,10592.085378067835,0.8781041610852932,6.297738199515054,0.01157012500334531,59842.227592059855,0.0
2025-02-01,94,15:50,276.2618619047618,276.26186167198534,570.11095,375.9729,82.1238116719853,0.0,0.0,0.0,10669.994866573294,0.8785012091059947,6.308733035448067,0.011608041997533292,59833.47859575246,2.842170943040401e-14
2025-02-01,95,16:00,236.35153415157652,236.35153391880428,548.75,328.93125,16.532783918804263,0.0,0.0,0.0,10685.679242547341,0.8787688130838021,6.311427495346103,0.01173016699613072,59811.48162600378,2.1316282072803006e-14
2025-02-01,96,16:10,256.0758478174604,256.0758478174604,554.0824,281.17404999999997,0.0,16.832502182539656,0.0,0.0,10667.936227341814,0.8789425452893852,6.32691644793217,0.011839041981147602,59799.219284715466,0.0
2025-02-01,97,16:20,309.92606765873006,309.92606765873006,559.0360666666666,240.44151666666667,0.0,8.66848234126985,0.0,0.0,10658.798844656692,0.8791786584039775,6.349333100361592,0.01138524999259971,59780.49448809724,0.0
2025-02-01,98,16:30,389.3615079365078,389.361507703722,563.1066666666666,202.36249999999998,28.61734103705539,0.0,0.0,0.0,10685.947638133162,0.879496284760021,6.365203394520138,0.011286082997685298,59750.221212390155,4.973799150320701e-14
2025-02-01,99,16:40,442.5827402777778,442.5827400450006,580.2863,155.5190333333333,17.815473378333945,0.0,0.0,0.0,10702.848880174051,0.8797439440253801,6.386566993293241,0.011505290982313454,59735.70284563392,4.618527782440651e-14
2025-02-01,100,16:50,424.21836269841265,424.21836269841265,532.8180166666666,106.71146666666667,0.0,1.8881873015873225,0.0,0.0,10700.858556000043,0.8799815786709226,6.4251196883944015,0.01139108298229985,59731.175215718606,0.0
2025-02-01,101,17:00,388.85172619047614,388.85172595770604,446.78,59.70625,1.7779759577060605,0.0,0.0,0.0,10702.545292095454,0.8802797116961862,6.479140726799049,0.010846290999324992,59719.77567607031,1.532107773982716e-14
2025-02-01,102,17:10,435.81356011904757,435.8135598862693,433.5435166666667,15.897433333333334,18.16747655293592,0.0,0.0,0.0,10719.780473668949,0.8806080241253762,6.5297028532694075,0.011108457983937114,59707.08460099306,-1.0658141036401503e-14
2025-02-01,103,17:20,454.06043750000003,454.0604372672275,439.7808,0.0,14.27963726722749,0.0,0.0,0.0,10733.327327046587,0.8808729633042235,6.569295759756243,0.01149312499910593,59699.039663566764,-3.552713678800501e-15
2025-02-01,104,17:30,435.06402777777777,435.06402777777777,436.13666666666666,0.0,0.0,1.0726388888888891,0.0,0.0,10732.196666381333,0.8810958054632276,6.608198946488555,0.011435291991801932,59695.67350984908,0.0
2025-02-01,105,17:40,446.3755676587301,446.3755674259526,445.99516666666665,0.68945,1.0698507592859734,0.0,0.0,0.0,10733.211615928074,0.8814215955179481,6.660078354101713,0.010895083018112928,59694.80555048251,2.4868995751603507e-14
2025-02-01,106,17:50,0.0,0.0,439.89263333333326,0.0,0.0,439.89263333333326,0.0,0.0,10269.524066840528,0.8816764066486495,6.684660646991086,0.011340875003952533,59687.64502597628,0.0
2025-02-01,107,18:00,0.0,0.0,428.47,0.0,0.0,428.47,0.0,0.0,9817.877030489746,0.8817858640622884,6.671828822499235,0.013162291987100616,59672.89320328352,0.0
2025-02-01,108,18:10,0.0,0.0,454.18455,0.049499999999999995,0.0,454.13505,0.0,0.0,9339.176656051597,0.8818769015611294,6.653819353556291,0.011793915997259319,59662.486304682825,0.0
2025-02-01,109,18:20,0.0,0.0,472.26531666666665,0.0,0.0,472.26531666666665,0.0,0.0,8841.365302529148,0.8819114801850776,6.636686107489175,0.011189624987309799,59661.97174566491,0.0
2025-02-01,110,18:30,0.0,0.0,454.16833333333335,0.0,0.0,454.16833333333335,0.0,0.0,8362.62984437718,0.8819960086947889,6.620111393627094,0.010915416991338134,59663.229059364916,0.0
2025-02-01,111,18:40,0.0,0.0,418.3761833333333,0.0035499999999999998,0.0,418.3726333333333,0.0,0.0,7921.626367038574,0.8820948308134655,6.614276072690471,0.011361999990185723,59649.23430211457,0.0
2025-02-01,112,18:50,0.0,0.0,414.0822333333333,0.0,0.0,414.0822333333333,0.0,0.0,7485.14536839103,0.8824734348128754,6.6221609197520985,0.011271458002738655,59623.22527200097,0.0
2025-02-01,113,19:00,0.0,0.0,432.1383333333333,0.0,0.0,432.1383333333333,0.0,0.0,7029.631569190232,0.8829886009702377,6.633170837106215,0.011293791991192847,59603.526786349095,0.0
2025-02-01,114,19:10,0.0,0.0,424.01436666666666,0.00025,0.0,424.01411666666667,0.0,0.0,6582.681446279889,0.8832048910322603,6.627546515297233,0.010910708020674065,59605.10251659638,0.0
2025-02-01,115,19:20,0.0,0.0,442.41246666666666,0.0,0.0,442.41246666666666,0.0,0.0,6116.337759639893,0.8831900183448902,6.611009491900111,0.011011916998540983,59617.12336272555,0.0
2025-02-01,116,19:30,0.0,0.0,483.74666666666667,0.0,0.0,483.74666666666667,0.0,0.0,5606.424000579586,0.883045206410813,6.5949660276131405,0.012110125011531636,59629.12495084027,0.0
2025-02-01,117,19:40,0.0,0.0,481.18446666666665,0.0,0.0,481.18446666666665,0.0,0.0,5099.211037459574,0.8830537591539818,6.5860574329779515,0.01075800001854077,59648.84196936043,0.0
