date,day_index,load_information_case,year_end_rule,settlement_rule,k_effective,risk_alpha,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_q_kwh,actual_x_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,max_balance_residual_kwh,max_simultaneous_cd_kwh2,max_x_minus_q_kwh,q_unchanged,pass
2025-11-22,325,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17525.276631836896,0.0,1283.6552348940509,18808.931866730945,40968.13884557763,39689.50343488173,478.54343207959647,3273.038476660122,5397.619545550052,9826.512322533277,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-23,326,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,53611.53944679508,0.0,4126.368822640723,57737.90826943581,77747.37670729564,75474.13619600938,853.8759145990504,48.47220399124192,9826.512322533277,8559.192375721623,1.698086116164177e-13,0.0,0.0,True,True
2025-11-24,327,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,54229.64026916445,0.0,362.56805128450895,54592.20832044895,78877.58261383414,75747.72678163722,72.3090394981055,285.13824999999997,8559.192375721623,7399.113056217541,1.2789769243681803e-13,0.0,0.0,True,True
2025-11-25,328,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,54266.47421748109,0.0,754.2161559147837,55020.690373395875,79249.37295460916,78026.48278795081,226.19824276073678,0.0,7399.113056217541,6654.725661581364,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-26,329,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,56193.440995765486,0.0,2197.493978335294,58390.93497410078,82321.04287313164,81289.67901359458,510.7854226569797,0.0,6654.725661581364,9059.18578464703,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-27,330,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,52571.19277445672,0.0,1591.2836454229364,54162.47641987966,72807.56708613288,70902.66434058003,318.87834559118346,78.98899999999992,9059.18578464703,2086.858253108391,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-28,331,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17538.142344580854,0.0,1215.6121577594454,18753.7545023403,42250.70821025176,41155.26757908982,323.41291646280735,2887.3846996550865,2086.858253108391,7334.954336256576,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-29,332,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17141.14930452739,0.0,8467.721662166607,25608.870966693998,40465.58451996486,39261.46420687446,3256.288510074967,1916.685183333333,7334.954336256576,10433.20008357341,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-30,333,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,56459.35002805855,0.0,7208.811836193552,63668.161864252106,79930.5600271224,79330.12915809717,1813.0716261760194,0.0,10433.20008357341,8915.711946820642,1.7053025658242404e-13,0.0,0.0,True,True
2025-12-01,334,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,59711.80900724129,0.0,32523.027079661137,92234.83608690242,79869.73520065757,79282.40248215842,7195.840768683438,0.0,8915.711946820642,6444.096438174092,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-02,335,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,62452.41063634565,0.0,40986.20428518625,103438.6149215319,83765.00908782842,83706.01126603155,8536.454480670458,0.0,6444.096438174092,7349.29756126778,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-03,336,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,62186.610752214896,0.0,25262.081473711307,87448.6922259262,82418.48515796365,82159.39261579838,6350.224256233728,0.0,7349.29756126778,6062.349081850306,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-04,337,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,60777.25832049913,0.0,26909.91013027415,87687.16845077329,79838.79224957069,79016.22003387549,6147.489360719401,0.0,6062.349081850306,1953.9375742519198,6.0254023992456496e-12,0.0,0.0,True,True
2025-12-05,338,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,20097.051793693274,0.0,15320.038548626851,35417.09034232012,43681.53698043075,43209.214680999605,4881.374394191566,38.60777199602944,1953.9375742519198,6380.962978828834,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-06,339,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,20451.034635953736,0.0,16307.612526894154,36758.64716284789,43696.65177117166,43674.88803734159,6259.570681331074,0.0,6380.962978828834,10122.581925114033,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-07,340,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,63808.478159764054,0.0,18710.818078775912,82519.29623853997,85214.53277881505,84526.86462537081,5026.293512512758,0.0,10122.581925114033,9343.508371615653,1.7053025658242404e-12,0.0,0.0,True,True
2025-12-08,341,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,63924.48855798533,0.0,14542.431126064364,78466.91968404969,85088.31286703315,84302.95200120087,4070.614047569051,0.0,9343.508371615653,7395.068717567491,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-09,342,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,68742.35447244247,0.0,4113.330763881779,72855.68523632425,92999.98876096161,90127.26182370799,706.345579296135,0.005083333333333333,7395.068717567491,8412.789187665781,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-10,343,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,68554.84683102119,0.0,5091.7203644762885,73646.56719549748,90544.1832594893,87835.69170949608,1230.0959570936525,0.0,8412.789187665781,6505.436257375531,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-11,344,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,66355.85222486033,0.0,3129.2539252065844,69485.10615006692,88265.57541219698,83910.65658853602,705.5240152973931,0.005783333333333333,6505.436257375531,2684.11850245564,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-12,345,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,24219.807741943005,0.0,7556.45961671963,31776.267358662633,52539.73681143991,49320.790204329576,2825.3004704074556,0.0054666666666666665,2684.11850245564,8733.618050170662,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-13,346,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,22937.408968196076,0.0,2965.783553199733,25903.19252139581,47930.28259959772,45901.696116149426,1191.4220896763145,0.0060999999999999995,8733.618050170662,9772.725087694824,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-14,347,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,70327.1697157592,0.0,5216.631019632006,75543.80073539121,92943.13504249886,90279.53143768293,1156.8703135750372,0.0,9772.725087694824,9866.448845153773,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-15,348,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,70671.10278686917,0.0,1645.7825596895595,72316.88534655873,92537.73748580381,90070.40842718855,269.0119561041639,0.0049,9866.448845153773,8289.217058766604,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-16,349,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,71437.14637146203,0.0,2571.9982680286407,74009.14463949067,94673.02511565038,91660.58750948851,423.9050105607647,0.0056166666666666665,8289.217058766604,8605.17308746635,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-17,350,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,71629.93740269155,0.0,1598.8012688312572,73228.7386715228,94951.91547520862,90171.76934822221,417.1223002375434,0.0,8605.17308746635,8358.871111004939,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-18,351,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,68198.11874539033,0.0,2947.7955918898842,71145.9143372802,88301.29372615911,82615.61995210825,715.2853229146117,0.0,8358.871111004939,1978.2935444472134,1.6342482922482304e-13,0.0,0.0,True,True
2025-12-19,352,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,25756.682901977456,0.0,985.4384990025402,26742.121400979995,56409.63115787938,52003.653563528016,419.2141791444268,599.4477455826689,1978.2935444472134,8493.420055746115,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-20,353,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,23844.001167672992,0.0,46.31057736006603,23890.311745033057,50621.32775900728,46817.99997574331,26.516219490691242,342.8017399114289,8493.420055746115,9726.102756856379,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-21,354,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,71153.27267598509,0.0,777.4609707393377,71930.73364672443,94239.66187869586,90464.54717513199,268.0068989759051,0.005266666666666667,9726.102756856379,8792.778476911988,1.4210854715202004e-13,0.0,0.0,True,True
2025-12-22,355,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,73668.79928700381,0.0,0.0,73668.79928700381,96363.62438188394,91194.22396435952,0.0,0.0049499999999999995,8792.778476911988,8602.36014990008,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-23,356,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,73281.85035833677,0.0,212.18392801223172,73494.03428634901,97380.76587018683,90333.74571004459,90.153253794106,0.005349999999999999,8602.36014990008,9312.17359239202,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-24,357,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,72081.83275398838,0.0,0.0,72081.83275398838,95588.33502202365,90090.41494829218,0.0,0.005533333333333333,9312.17359239202,9124.100317032697,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-25,358,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,69694.63188275255,0.0,288.3353537053273,69982.96723645789,89523.8609358294,83118.84020502593,78.51009723605273,0.0052,9124.100317032697,2331.0288360327313,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-26,359,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,27040.833078733303,0.0,8.761571589951291,27049.594650323255,58836.09802168609,54552.79766182407,4.284387103189886,907.8702353107764,2331.0288360327313,10274.53909808734,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-27,360,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,23716.72747137337,0.0,0.0,23716.72747137337,50483.87873984655,46333.31989552404,0.0,450.33345827645564,10274.53909808734,10799.999999742407,1.1368683772161603e-13,0.0,0.0,True,True
2025-12-28,361,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,71700.53593381106,0.0,0.0,71700.53593381106,94698.71734589082,87352.81027169627,0.0,0.0048,10799.999999742407,9000.20788857116,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-29,362,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,73857.08915090753,0.0,0.0,73857.08915090753,97626.66632997183,89699.52609040661,0.0,0.006333333333333333,9000.20788857116,8874.648866752952,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-30,363,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,73226.14198521386,0.0,0.0,73226.14198521386,97827.16027246308,89387.25860868054,0.0,0.0059166666666666656,8874.648866752952,9546.563400017607,2.2737367544323206e-13,0.0,0.0,True,True
2025-12-31,364,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,68845.61667705805,0.0,1012.6879721176864,69858.30464917573,88510.29284643469,82305.04951314381,204.66630942936456,0.005883333333333332,9546.563400017607,1200.0,2.2737367544323206e-13,0.0,0.0,True,True
