calibration_date,calibration_day_index,risk_alpha,k_target,validation_days,mean_validation_cost_yuan,standard_error_yuan,total_planned_fee_yuan,total_emergency_fee_yuan,total_cost_yuan,total_unused_quota_kwh,emergency_purchase_kwh,soc_window_start_kwh,soc_window_end_kwh,daily_soc_end_path_kwh,all_value_cuts_present,no_future_info,used_full_day_actual_scheduler,mean_elapsed_seconds,mean_solve_seconds,policy_loop,fallback_reason
2025-09-10,252,0.6,4,14,42540.83283990722,3907.7769066144397,552569.349939769,43002.30981893212,595571.6597587011,69372.4329496864,12359.91077584437,4139.66977672586,7969.594821388618,3849.286146;1501.856268;2504.136894;9412.457076;2862.464388;7031.473815;7647.383875;5312.955141;5596.244559;6025.619124;10200.486617;5636.380962;6265.907838;7969.594821,True,True,False,4.7835219512853655,4.7835219512853655,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-09-10,252,0.6,8,14,42336.137474947376,3879.178903458748,551606.990171311,41098.93447795237,592705.9246492633,66011.97645528021,11348.188385852493,4139.66977672586,6768.5349076182865,2602.793208;1477.382551;2495.853707;9821.919233;2823.802738;6437.402763;7641.490026;5499.884322;5706.015445;7093.188944;10160.503130;5970.410333;8350.394187;6768.534908,True,True,False,5.482560502999279,5.482560502999279,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-09-10,252,0.6,12,14,42377.908179602644,3904.238455881495,553526.3126255502,39764.4018888868,593290.714514437,66797.24849703842,10809.0651404252,4139.66977672586,7634.634226903917,2216.603169;1467.384209;1774.845563;9836.258733;2826.186632;6423.797961;7170.831900;5757.742429;5678.757741;6532.273326;10160.503130;5991.715496;8217.595642;7634.634227,True,True,False,6.56818161800142,6.56818161800142,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-09-24,266,0.6,4,14,38824.25857066138,3734.3595650830343,491663.96631797275,51875.65367128668,543539.6199892594,30087.28228832403,13406.273107870711,6768.534907618287,3767.157755865294,5108.749844;5046.647481;4970.476044;9422.443204;6573.771336;7262.854722;6589.525084;5466.165732;2994.834951;3618.322429;10162.333705;3578.183357;2080.574135;3767.157756,True,True,False,4.415213058930282,4.415213058930282,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-09-24,266,0.6,8,14,39176.54418590634,3813.7863683170553,496566.5189792104,51905.099623478294,548471.6186026888,29973.873626786564,12655.558866568143,6768.534907618287,3816.5560641029133,5608.437509;5219.976188;5677.866309;9654.018392;5370.425405;7854.041082;6262.438020;6207.477468;2924.582070;4265.201406;7829.622520;5643.256581;2297.102252;3816.556064,True,True,False,5.415537673072582,5.415537673072582,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-09-24,266,0.6,12,14,39319.478855318324,3828.1560704982053,497041.6197570765,53431.08421737998,550472.7039744565,32774.94026524357,12983.492976650296,6768.534907618287,3738.7039101407336,5289.324036;5292.992647;5709.161458;9688.665875;5887.411306;7517.082227;6230.158881;5356.474023;2852.156182;4881.405459;7778.275141;6373.721679;2288.595180;3738.703910,True,True,False,6.355304883645398,6.355304883645398,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-10-08,280,0.6,4,14,38497.16235930192,3932.582761717607,458366.29263006616,80593.98040016064,538960.2730302268,22000.182964361386,22782.35697699605,3816.556064102913,6199.7385005859,5118.886672;1685.382899;3528.957466;8002.273835;5597.532483;3211.030837;2531.853104;3737.461411;2946.189878;4980.992979;10314.728390;5861.703614;3845.926745;6199.738501,True,True,False,4.649194343140282,4.649194343140282,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-10-08,280,0.6,8,14,38970.43458996867,3979.72609448915,459108.4012043406,86477.68305522078,545586.0842595614,21480.04550200292,23997.03625301553,3816.556064102913,6367.823362836445,4709.847405;1220.367163;3625.975386;8111.245567;5697.832729;2535.665658;2524.573363;3942.521043;3521.546931;5513.990140;10142.208105;5705.404587;3560.932035;6367.823363,True,True,False,5.39883913900225,5.39883913900225,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-10-08,280,0.6,12,14,39805.667617267594,4082.8145017520274,460598.5807661933,96680.76587555307,557279.3466417463,23322.803037155452,26368.874033117292,3816.556064102913,6812.367465919045,3712.631259;1200.000000;3971.108278;7629.133762;5408.093951;3111.555649;2483.107873;4212.682876;3471.060672;4822.118085;8805.475047;6920.808595;3247.183311;6812.367466,True,True,False,6.226256254357785,6.226256254357785,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-10-22,294,0.6,4,14,39629.01004977497,4264.997060300155,450037.164163967,104768.97653288278,554806.1406968497,19968.37453671108,28385.893245415285,6367.823362836445,6513.254028060651,5047.648011;2070.715480;6168.132591;9141.834128;6116.742153;6200.099126;6126.479495;7333.328680;2062.604272;5798.352880;9110.007940;8290.348333;8685.603267;6513.254028,True,True,False,4.892587430286637,4.892587430286637,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-10-22,294,0.6,8,14,39062.67456129736,4192.300610904785,453470.5383352373,93406.90552292572,546877.4438581631,19081.721856522992,26249.09539098687,6367.823362836445,8281.582105525817,6310.125938;2573.499911;6266.819762;8864.831464;5685.152742;5519.530009;6268.575629;8209.184257;1925.408515;5287.512532;9121.438651;8695.388417;8905.919795;8281.582106,True,True,False,5.626968540929998,5.626968540929998,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-10-22,294,0.6,12,14,38825.48145146877,4212.845584796675,454304.5692713555,89252.17104920722,543556.7403205627,19074.078220318246,24483.981736223748,6367.823362836445,8169.399657008768,6564.874893;2545.561052;6535.810387;9089.908816;5434.798972;4994.473942;6631.776126;6761.087315;2008.659711;6571.327166;8817.657120;7854.366376;8834.286202;8169.399657,True,True,False,6.595944531430307,6.595944531430307,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-11-05,308,0.6,4,14,42939.07054890455,4098.449162659743,501521.5924886006,99625.39519606321,601146.9876846637,24735.5909131728,21620.96058109484,8281.582105525817,5944.812558268948,7025.613475;1244.401007;4173.251783;8094.230069;7178.556974;6654.219931;8256.087369;7693.439918;1200.000000;5670.496944;7092.783785;6249.828412;4374.746076;5944.812558,True,True,False,4.8270363341403675,4.8270363341403675,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-11-05,308,0.6,8,14,41786.023300703135,4236.402444644354,505304.6273732093,79699.69883663468,585004.3262098439,22283.419573909454,17091.63843333886,8281.582105525817,6577.419157325673,7846.158371;1228.755107;6483.074881;8357.126956;8408.728545;7878.467300;8295.977110;6579.158404;1200.000000;6549.487705;7661.936442;6357.969349;5039.339110;6577.419157,True,True,False,5.587348683856752,5.587348683856752,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-11-05,308,0.6,12,14,41310.08863628074,4196.384092949631,505133.13394825504,73208.10695967551,578341.2409079304,19540.282166260684,15883.898851745123,8281.582105525817,6433.695850399087,7747.048365;1226.758213;5856.720978;7924.858027;8366.118607;7866.997308;8050.859771;7027.010989;1200.000000;6335.614893;8729.319055;6364.416222;4804.771148;6433.695850,True,True,False,6.8220498705725605,6.8220498705725605,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-11-19,322,0.6,4,14,44395.85234287988,4648.455174383986,566983.8240801444,54558.108720174074,621541.9328003183,18944.348351816127,13504.083494674554,6577.419157325673,4838.783028235763,5734.392984;1239.669587;6988.902577;9350.835613;5963.032956;5435.494956;3363.396056;4192.625671;1280.644611;4986.441282;8735.688746;6495.190876;7162.200738;4838.783028,True,True,False,4.866623873856692,4.866623873856692,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-11-19,322,0.6,8,14,44039.842368242134,4592.384684472284,567863.4281288006,48694.36502658923,616557.7931553898,17872.60302647541,11941.415016647534,6577.419157325673,4498.175726336919,5636.565533;1239.669587;7088.248408;9251.722635;5853.615574;5830.754452;2252.638698;2907.274778;1305.854781;4645.554645;9545.980384;6438.547396;6374.461937;4498.175726,True,True,False,5.668935853642844,5.668935853642844,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-11-19,322,0.6,12,14,43715.27328377005,4527.221045164196,568462.8823967563,43550.94357602441,612013.8259727807,16111.170613326007,10899.487979158399,6577.419157325673,4134.38642845618,5706.881052;1283.982847;6501.293670;9309.354702;5806.169902;5035.280899;3338.817527;3476.067610;1305.854781;4577.985379;8895.858383;6628.659183;5754.428246;4134.386428,True,True,False,6.881849990642097,6.881849990642097,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-03,336,0.6,4,14,52523.756084069326,6772.077223035491,625151.2110344479,110181.37414252278,735332.5851769706,19177.248373596278,26069.93695698256,4498.175726336919,7105.070147545898,8308.570562;1205.776295;5695.713019;9683.299999;7883.591459;7371.525503;7121.719514;9113.769447;2025.891602;8765.015516;10120.061922;9170.855990;6502.078692;7105.070148,True,True,False,4.978557470641265,4.978557470641265,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-03,336,0.6,8,14,52337.90829701127,6856.755694556481,625136.794178503,107593.92197965492,732730.7161581578,17850.346668215523,25784.076871559697,4498.175726336919,7349.29756126778,6472.677775;1276.399738;5397.619546;9826.512323;8559.192376;7399.113056;6654.725662;9059.185785;2086.858253;7334.954336;10433.200084;8915.711947;6444.096438;7349.297561,True,True,False,5.610768125213716,5.610768125213716,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-03,336,0.6,12,14,52124.70577729816,6876.714712669755,625424.1485250787,104321.73235709559,729745.8808821742,17489.892770124985,24918.51633440657,4498.175726336919,6605.227339054353,6557.394775;1230.447048;6557.210971;10368.352863;6775.534848;7384.441263;6714.220249;8360.341649;1478.693351;8318.191026;10527.912372;8918.026214;6368.201274;6605.227339,True,True,False,6.859497861071889,6.859497861071889,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-17,350,0.6,4,14,64431.395402786446,5716.894351216741,758305.3289319518,143734.20670705845,902039.5356390103,29354.94773820782,39653.51142034665,7349.29756126778,8763.604592948426,5499.771949;1953.865253;5555.910778;10204.113097;9400.075839;7107.179758;8462.114591;7331.710965;2714.015570;8562.799324;9933.831776;10469.097865;9018.294627;8763.604593,True,True,False,5.031147795928908,5.031147795928908,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-17,350,0.6,8,14,64559.60452056036,5842.146710814846,754490.6113326639,149343.85195518096,903834.463287845,26375.820481457675,41244.0416445685,7349.29756126778,8605.17308746635,6062.349082;1953.937574;6380.962979;10122.581925;9343.508372;7395.068718;8412.789188;6505.436257;2684.118502;8733.618050;9772.725088;9866.448845;8289.217059;8605.173087,True,True,False,6.059732590926744,6.059732590926744,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-17,350,0.6,12,14,62629.01783892138,5738.760040561412,762417.55131033,114388.69843456928,876806.2497448993,25974.055586799088,32018.99504155512,7349.29756126778,8763.843235972638,6931.786224;2117.877118;6182.358671;9496.754419;9500.775576;7395.417492;7851.518321;7279.088330;2664.153497;8559.821750;9627.013700;9250.304969;8101.570755;8763.843236,True,True,False,7.590897716284546,7.590897716284546,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-31,364,0.6,4,14,58869.85435395175,5847.513894629822,815673.1355410506,8504.825414273897,824177.9609553245,72422.18201538868,2815.2063174419404,8605.17308746635,8625.861995499949,8298.636834;2036.197589;8748.430981;9673.546023;8976.511941;8208.037824;10058.760160;8588.656059;2452.494827;10099.782466;10784.019592;9389.943811;8401.717275;8625.861995,True,True,False,5.017929358786205,5.017929358786205,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-31,364,0.6,8,14,58979.68161121205,5910.322243668701,818850.4547958381,6865.087761130596,825715.5425569688,78716.40954614493,2019.092658896527,8605.17308746635,9546.563400017607,8358.871111;1978.293544;8493.420056;9726.102757;8792.778477;8602.360150;9312.173592;9124.100317;2331.028836;10274.539098;10800.000000;9000.207889;8874.648867;9546.563400,True,True,False,6.102468706358715,6.102468706358715,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
2025-12-31,364,0.6,12,14,58746.189994822256,5906.866002391139,819356.2888179737,3090.3711095377857,822446.6599275116,77339.06253732512,741.7666077548738,8605.17308746635,9027.318613871143,8439.826436;1970.077137;8888.950511;9798.062605;8586.320262;7694.959451;9761.469882;8976.523030;2513.931749;10507.048752;10800.000000;8805.760167;7845.995248;9027.318614,True,True,False,7.857453572714543,7.857453572714543,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,
