date,day_index,strategy,load_information_case,year_end_boundary,year_end_soc_kwh,settlement_rule,price_mode,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,g0_kwh,g_final_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,adjustment_count,locked_period_violations,max_balance_residual_kwh,max_simultaneous_cd_kwh2,runtime_seconds,max_x_minus_g_kwh,pass
2025-05-08,127,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,30715.166761518827,657.7767808044623,14090.064450937325,45463.00799326061,52665.57385558468,51717.71024061528,3145.752682966695,225.63452500000136,5632.737333367327,1948.353402714498,3,0,1.1368683772161603e-13,0.0,4.640388261002954,0.0,True
2025-05-09,128,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,10136.733454707315,189.1763293016023,8958.834719749226,19284.744503758142,27148.553008490184,27690.388140342664,2904.127557824833,17709.10167829442,1948.353402714498,4188.330161835614,3,0,1.1368683772161603e-13,0.0,5.273267768003279,0.0,True
2025-05-10,129,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,11473.98921158117,119.00992135504846,8365.689906672233,19958.68903960845,30891.408365578183,31285.076777097704,2382.7636964180156,13787.76067588711,4188.330161835614,9491.639600145196,3,0,1.1368683772161603e-13,0.0,4.342129949000082,0.0,True
2025-05-11,130,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,28514.55084834648,563.786201627748,15638.744960145572,44717.0820101198,46565.65696691434,46551.8074133252,3457.8336645171917,210.82225694444105,9491.639600145196,1882.5830502695978,3,0,1.1368683772161603e-13,0.0,4.784598325000843,0.0,True
2025-05-12,131,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,32181.44014208563,1629.9077451532926,11902.565682886083,45713.913570125005,48800.466696322444,54198.663531433114,2461.9505879189155,940.9588050925939,1882.5830502695978,3040.9964407482926,3,0,2.2737367544323206e-13,0.0,4.911023552005645,0.0,True
2025-05-13,132,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,31237.129060341824,1210.380180775866,10648.076207406324,43095.58544852401,56194.03987943014,54320.26136325174,2011.3627061097493,787.7502138888926,3040.9964407482926,2782.4314194228555,3,0,1.1368683772161603e-13,0.0,4.61078688899579,0.0,True
2025-05-14,133,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,32533.461777374414,1298.2642774957508,12572.588750433517,46404.314805303686,57358.82446367755,57103.552080625246,2641.9072451014404,626.4413324987136,2782.4314194228555,5521.586306048652,3,0,2.2737367544323206e-13,0.0,5.574342088992125,0.0,True
2025-05-15,134,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,30569.519816479806,1236.5968938981728,7009.018041691549,38815.13475206952,49047.95723928398,49938.50867762575,1787.6569720086459,367.4875762950312,5521.586306048652,1210.7590645152716,3,0,1.1368683772161603e-13,0.0,4.850683746000868,0.0,True
2025-05-16,135,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,9250.936978308026,251.71208794744413,6225.146623043881,15727.79568929935,25874.94498841569,25438.56232786434,1857.455998945125,21903.265658654447,1210.7590645152716,1860.8202328848117,3,0,1.1368683772161603e-13,0.0,4.61869987200771,0.0,True
2025-05-17,136,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,12577.594245820927,63.55854564880152,7520.123820237271,20161.276611707,34009.92620080684,34018.850898413686,2302.4076617900428,15209.113501813039,1860.8202328848117,10294.662922370135,3,0,2.2737367544323206e-13,0.0,4.41878505400382,0.0,True
2025-05-18,137,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,30502.522962721523,629.3830941784349,7352.633188752756,38484.53924565271,53459.78857946873,51255.63537693817,1795.266235400714,725.5428060185207,10294.662922370135,5847.917292899542,3,0,1.1368683772161603e-13,0.0,4.894637656994746,0.0,True
2025-05-19,138,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,29629.631045012906,607.7367809074941,7137.9315750706955,37375.29940099109,50875.82613131512,49726.05354605388,1253.8348839551147,1703.059461242453,5847.917292899542,4872.995595864652,3,0,1.1368683772161603e-13,0.0,5.172276925004553,0.0,True
2025-05-20,139,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,32389.33109888448,1132.187373368808,9774.188807637898,43295.70727989118,52255.23049362477,56469.22328373209,1953.9117091628084,265.56561884194656,4872.995595864652,5682.738537230602,3,0,1.5010215292932116e-13,0.0,4.5496766319993185,0.0,True
2025-05-21,140,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,31187.173641665395,1418.0543666951567,7599.09204856083,40204.32005692139,46306.119639819764,51335.84479001717,1483.6252974000145,965.042022222222,5682.738537230602,3160.5843252063646,3,0,2.2737367544323206e-13,0.0,5.091326991998358,0.0,True
2025-05-22,141,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,30900.54971913223,240.32243588703287,5072.62407495936,36213.49622997861,49669.38197222033,50762.38349807496,1199.585980368508,703.7398818360693,3160.5843252063646,1305.8773314502237,3,0,1.2434497875801753e-13,0.0,4.879204978002235,0.0,True
2025-05-23,142,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,10312.801967461468,236.88806624845128,2927.9781333130536,13477.668167022974,27231.53530097365,28010.840799906266,992.1761396689636,17989.718715238963,1305.8773314502237,3368.21003254196,3,0,1.1368683772161603e-13,0.0,4.284100047996617,0.0,True
2025-05-24,143,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,12372.71204979346,92.1150450766417,2826.3500127745015,15291.177107644602,33028.807871031066,32821.77825498656,936.2245883302744,20513.032280306124,3368.21003254196,10577.29153449901,3,0,1.1368683772161603e-13,0.0,4.740094018998207,0.0,True
2025-05-25,144,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,28124.436687249818,434.5529490946977,6209.275994812365,34768.26563115688,45614.699072710355,46131.60277503759,1360.2570643314089,2754.7744828703617,10577.29153449901,3655.6009919001735,3,0,1.2789769243681803e-13,0.0,4.624646897995262,0.0,True
2025-05-26,145,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,33625.29909502245,2200.4213788326238,5150.958772394832,40976.6792462499,48966.640916984805,56818.24947978603,1238.9508559757408,1129.5186472222251,3655.6009919001735,2389.8401735894217,3,0,2.2737367544323206e-13,0.0,4.697708998006419,0.0,True
2025-05-27,146,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,31128.243083315647,773.5533799863542,7070.098313319016,38971.89477662102,50202.60419082355,53589.22970521271,1676.8561458916276,798.5906291666641,2389.8401735894217,3470.677388745902,3,0,1.1368683772161603e-13,0.0,4.97819481100305,0.0,True
2025-05-28,147,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,32848.9479578187,341.65109314085106,3604.5964025700728,36795.195453529625,55187.94435198505,55921.44862956999,927.8132869882982,1646.3811319444433,3470.677388745902,3691.3676435845896,3,0,1.2878587085651816e-13,0.0,4.768641792004928,0.0,True
2025-05-29,148,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,32685.63210794232,805.9203548845044,6644.258729106401,40135.81119193323,51653.08607868838,54708.67357478978,1646.7782227624634,879.1817513888883,3691.3676435845896,1366.4148006117252,3,0,2.2737367544323206e-13,0.0,5.382243657004437,0.0,True
2025-05-30,149,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,10192.077948573882,125.23113836127143,1829.6675448611763,12146.97663179633,25750.62041162108,26102.037542611553,740.2367764393197,18080.868817957227,1366.4148006117252,1324.2060406992998,3,0,1.1368683772161603e-13,0.0,4.888434648004477,0.0,True
2025-05-31,150,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,12455.532387175203,300.4061386029364,803.6662406642605,13559.6047664424,36495.63273519851,35436.20995143494,488.8318248460477,16621.312045124825,1324.2060406992998,9186.042578268056,2,0,1.1368683772161603e-13,0.0,4.258684535001521,0.0,True
2025-06-01,151,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,39240.13155978596,1338.2010284925254,35470.41035489886,76048.74294317733,61971.98714647775,58719.088894158296,8347.98710494946,6.455213377273472,9186.042578268056,1200.0,3,0,5.793856416858034e-08,0.0,5.4578418909950415,0.0,True
2025-06-02,152,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40372.5265391468,2824.898146574934,35579.47986471618,78776.9045504379,71794.49974829447,63115.03029369449,8675.542903232244,0.0,1200.0,1907.8928512504203,3,0,1.1368683772161603e-13,0.0,4.731166988000041,0.0,True
2025-06-03,153,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,41191.7806506149,545.520922489604,32405.68943961248,74142.99101271699,64090.85437369183,64556.1087180876,7834.527981349527,138.05738333333352,1907.8928512504203,1200.0,3,0,2.2737367544323206e-13,0.0,4.692443430001731,0.0,True
2025-06-04,154,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,41714.46707479033,3534.2341242597486,29106.171561942436,74354.87276099251,75428.79962396991,65079.902439699414,7304.886932686445,109.82214993524792,1200.0,1200.0,3,0,4.5260321712703444e-08,0.0,5.310910352010978,0.0,True
2025-06-05,155,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,42205.03329914823,1072.6684943238413,36270.16663532864,79547.86842880072,64092.206207467636,65738.06703796983,8762.975279215756,270.48781666666696,1200.0,1200.0,3,0,5.487038379214937e-08,0.0,4.781996496996726,0.0,True
2025-06-06,156,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,13205.332537659873,187.92349357754554,30281.27966163698,43674.5356928744,28735.87168645156,29421.793341747754,9235.648743745449,5950.6310096834095,1200.0,1200.0,3,0,5.8729426655190764e-08,0.0,5.054541664998396,0.0,True
2025-06-07,157,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,16947.276925745413,611.1493311440302,22398.951883065445,39957.37813995489,38447.73584252111,39879.01097890538,6381.432269189793,5967.561597503634,1200.0,8181.666751209923,3,0,2.2737367544323206e-13,0.0,4.32099156199547,0.0,True
2025-06-08,158,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,36767.00868484237,1485.0053743092312,24612.207158691963,62864.22121784356,56716.143931550854,55278.14327188009,5996.896891745091,503.06481165831025,8181.666751209923,1200.0,3,0,2.2737367544323206e-13,0.0,4.693905027001165,0.0,True
2025-06-09,159,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44186.5224578856,1796.5070224862343,26422.344500933203,72405.37398130503,72309.79589894353,67364.69759443274,6261.033706383,55.52970799157149,1200.0,1200.0,3,0,7.492576514778193e-08,0.0,4.969782724001561,0.0,True
2025-06-10,160,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44753.70937246505,993.6585485817245,23206.409131499568,68953.77705254636,66465.93362180772,68567.67559622895,5981.79947856654,169.72408843057997,1200.0,1200.0,3,0,4.3520685721887276e-08,0.0,4.553064023013576,0.0,True
2025-06-11,161,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48933.08717385522,954.1319388071756,23988.00899791697,73875.22811057937,72135.39343049636,74266.89484735168,5515.800928188328,0.003116666666666667,1200.0,1200.0000000477835,3,0,6.237428351596463e-08,0.0,4.948462264001137,0.0,True
2025-06-12,162,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,45876.58001880764,93.59915991083744,25605.002058780872,71575.18123749935,70792.9970400894,70694.65569642515,5842.034953929305,73.23260864197509,1200.0000000477835,1961.4389077021515,3,0,1.7053025658242404e-13,0.0,5.056178794009611,0.0,True
2025-06-13,163,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,13157.44643902441,304.7379838441827,18851.211467952526,32313.39589082112,28645.30696784579,30114.351747570327,5492.62095132613,6071.270914757878,1961.4389077021515,1200.0,3,0,2.2737367544323206e-13,0.0,4.585986714999308,0.0,True
2025-06-14,164,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,15383.096002919447,331.4125453081927,20218.46267138638,35932.97121961402,34922.16897968338,34455.0993683108,5818.267107328209,7516.371621148823,1200.0,5856.386112859253,3,0,1.1368683772161603e-13,0.0,4.307785569006228,0.0,True
2025-06-15,165,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43938.50536587171,1486.238298500375,12303.107819931356,57727.85148430344,61499.159950573485,66197.6360680513,2789.5808421434253,1.5307,5856.386112859253,1200.0,3,0,4.3612203626253176e-08,0.0,4.610577970001032,0.0,True
2025-06-16,166,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47189.383828478036,744.0728897289905,18870.839969830435,66804.29668803746,69321.34906015985,71551.107111516,4373.38186571653,0.0,1200.0,1251.5688297199968,3,0,1.1368683772161603e-13,0.0,4.385752312999102,0.0,True
2025-06-17,167,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48839.22694023922,920.1310310314823,16153.496683138417,65912.85465440912,71203.73660699869,73747.15146089828,3694.9393005125603,0.5153833333333333,1251.5688297199968,1200.0,3,0,4.547473508864641e-13,0.0,4.713304945005802,0.0,True
2025-06-18,168,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47581.22288573418,1526.074511523419,13635.027345198518,62742.32474245612,71802.05494770582,72453.75102213709,3120.604028830402,102.7447666666667,1200.0,1200.0000000518135,3,0,1.3367085216486885e-13,0.0,4.362993522998295,0.0,True
2025-06-19,169,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44058.58574762111,2567.6107972715035,17374.87823617267,64001.074781065276,67323.25058307529,67241.26354916018,4351.83298060633,369.82601111110955,1200.0000000518135,1200.0000000576547,3,0,4.3538307181734126e-08,0.0,5.087959412005148,0.0,True
2025-06-20,170,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,13567.503071798632,203.3513638013841,9292.874329724815,23063.72876532483,30538.321575745296,30012.33104228057,2898.5386834414353,8567.152825123601,1200.0000000576547,1200.0,3,0,1.1368683772161603e-13,0.0,5.009227703005308,0.0,True
2025-06-21,171,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,17289.267050857885,35.5734953506336,4728.438295913269,22053.278842121785,39443.87278559619,39660.61609542332,1446.9781278277846,11136.457797337727,1200.0,9483.578481358094,3,0,1.1368683772161603e-13,0.0,4.765448442005436,0.0,True
2025-06-22,172,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,41158.3102738644,1321.2391578440345,5451.390251132929,47930.93968284137,59628.109402987495,61316.0643800612,1384.3996979213434,1.6687499999999997,9483.578481358094,1377.8626737088289,3,0,1.1368683772161603e-13,0.0,4.202336375004961,0.0,True
2025-06-23,173,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,45104.17836045194,331.7659622420419,8875.473541866044,54311.41786456002,67794.55777870747,68971.48351676128,2134.116047548313,463.588254660997,1377.8626737088289,1211.8217240210765,3,0,2.2737367544323206e-13,0.0,4.721700194000732,0.0,True
2025-06-24,174,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,52371.230848133135,1116.1986866822567,8416.401307954624,61903.83084277001,79579.29865900683,77754.91145035665,2114.7341202094003,43.58778333333329,1211.8217240210765,1200.0000000526747,3,0,4.7177422857203055e-08,0.0,4.420083379998687,0.0,True
2025-06-25,175,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48100.18325374533,1240.524457058735,5624.939689924859,54965.64740072893,71273.0007454115,74328.48752864076,1341.7650973851007,0.7979166666666666,1200.0000000526747,1964.0570971246939,3,0,1.1368683772161603e-13,0.0,4.180823304996011,0.0,True
2025-06-26,176,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44957.188601542104,1069.7020659268399,5884.499106984351,51911.389774453295,66562.70363922087,69997.3272807466,1465.0395248953137,170.58157574978856,1964.0570971246939,1200.0,3,0,1.1368683772161603e-13,0.0,4.692648420998012,0.0,True
2025-06-27,177,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,14543.92612163614,428.8522189750713,4756.38557420805,19729.16391481926,34350.7063121418,32975.43557266789,1515.0062180260788,11042.025859220446,1200.0,2616.302258122233,3,0,2.2737367544323206e-13,0.0,4.8397222549974686,0.0,True
2025-06-28,178,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,17602.043336181403,213.69270574591854,1820.9542436191614,19636.690285546483,39398.19266397269,39374.88905956628,639.8843876680672,8506.779315155789,2616.302258122233,9695.296706158155,3,0,1.1368683772161603e-13,0.0,4.122695820013178,0.0,True
2025-06-29,179,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44332.153781660425,1844.2174051360082,5275.4354796699245,51451.80666646637,61035.464017237915,65483.066771002115,1436.225542340399,57.48413333333348,9695.296706158155,3288.225847223456,3,0,2.2737367544323206e-13,0.0,4.877822817012202,0.0,True
2025-06-30,180,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47703.37371777121,199.2427148120752,2491.818339384011,50394.4347719673,73204.0522388109,73422.97159621216,581.3872602297122,98.0101333333331,3288.225847223456,2772.4324356471984,3,0,2.2737367544323206e-13,0.0,4.640572863994748,0.0,True
2025-07-01,181,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,46731.46802486353,1270.0229038290317,56971.680917513324,104973.17184620589,62555.88142242333,66180.50722118438,13882.9939161251,0.0,2772.4324356471984,1200.0,3,0,3.823333827313036e-08,0.0,4.648714397000731,0.0,True
2025-07-02,182,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44783.18291960557,427.55422207665265,55775.18211704046,100985.91925872269,59658.496571475596,61293.717670060105,13495.804425175153,0.0,1200.0,1200.0,3,0,3.586785624065669e-08,0.0,4.697547290008515,0.0,True
2025-07-03,183,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50366.29885695457,581.8882163339287,53135.7969504002,104083.98402368871,68399.42686965116,69834.83432456222,12466.02025467937,0.0,1200.0,1200.0,3,0,4.58244358014781e-08,0.0,5.4227606740023475,0.0,True
2025-07-04,184,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,16230.899147751188,86.44519704837505,40679.41993619112,56996.76428099068,31073.887667072824,31233.403832157615,11897.473109335577,12283.611024961188,1200.0,1200.000000052298,3,0,2.2737367544323206e-13,0.0,5.419338991996483,0.0,True
2025-07-05,185,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,17715.451630848664,33.604101847356844,39198.01232068539,56947.06805338141,35764.63582713305,35821.664948641795,11277.398206612266,13899.995312461186,1200.000000052298,3384.679245764384,3,0,4.961418653692817e-08,0.0,4.9829672209889395,0.0,True
2025-07-06,186,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49806.795540292645,2735.0234385040308,51630.81319534124,104172.63217413792,59504.723774253725,68071.6434137033,11919.690083214071,0.0,3384.679245764384,1200.0,3,0,2.2737367544323206e-13,0.0,4.691362664991175,0.0,True
2025-07-07,187,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,45722.8511817357,432.4514019315021,47747.51235839436,93902.81494206155,62597.468928119706,63087.590534412055,12387.799316038556,0.0,1200.0,1200.000000045596,3,0,3.766092504520202e-08,0.0,4.897781134000979,0.0,True
2025-07-08,188,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50212.70891836507,1419.4680440194861,37140.2623052495,88772.43926763405,70195.84096306306,69104.47212128752,9029.289416211788,0.0,1200.000000045596,1200.000000029013,3,0,2.2737367544323206e-13,0.0,4.576711850997526,0.0,True
2025-07-09,189,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48773.97102170956,1191.2464572746499,36742.02683811226,86707.24431709647,71214.21709543822,68547.64856509247,8804.565809399257,0.0,1200.000000029013,1948.7253658896805,3,0,2.2737367544323206e-13,0.0,4.9141713790013455,0.0,True
2025-07-10,190,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47387.39746928756,924.3332460092621,40737.37855830322,89049.10927360004,62696.230592797845,64518.114283189876,9969.857881910928,31.819107561727304,1948.7253658896805,1200.0,3,0,2.106048668792937e-09,0.0,4.892325025997707,0.0,True
2025-07-11,191,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,18021.900672958232,372.7934090476773,29474.682864409944,47869.376946415854,34667.93935951768,33636.228642687944,8999.68292231797,8396.809109683405,1200.0,1200.000000048537,3,0,3.950174232159043e-08,0.0,5.385335526996641,0.0,True
2025-07-12,192,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,20605.500831124467,412.63658624366997,23794.191144978042,44812.32856234617,38703.48253221126,40266.52569432986,6544.490944826841,9684.186783333333,1200.000000048537,5165.492178128239,3,0,2.2737367544323206e-13,0.0,4.678024965993245,0.0,True
2025-07-13,193,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,42458.77160774035,2321.3499442518837,37682.013421482676,82462.13497347492,64659.64842948274,59093.49574586634,8707.863452454421,0.0,5165.492178128239,1200.0,3,0,2.2737367544323206e-13,0.0,4.739085749999504,0.0,True
2025-07-14,194,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,46353.34949606139,890.3853380350804,40503.61862891058,87747.35346300705,66584.75590333677,65953.75532621583,9976.982692667298,0.0,1200.0,2674.3512547958885,3,0,2.2737367544323206e-13,0.0,4.479294305012445,0.0,True
2025-07-15,195,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48621.28913846726,1186.907040741718,28923.22705368915,78731.42323289813,71987.7004300903,68277.7720368143,7145.178270230152,0.0,2674.3512547958885,2713.752356796637,3,0,4.547473508864641e-13,0.0,4.982717735998449,0.0,True
2025-07-16,196,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49364.54551524333,372.18328927260404,24767.86519459499,74504.59399911092,66466.25885182922,66563.34114608026,6256.181521232589,5.317076556821121e-08,2713.752356796637,1200.0,3,0,1.7053025658242404e-13,0.0,4.982708853989607,0.0,True
2025-07-17,197,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50550.10526605583,1121.0079620613744,23727.109418691678,75398.22264680888,67525.35523991298,70340.81659915237,5975.3226417522865,0.0,1200.0,1990.5694148225155,3,0,2.2737367544323206e-13,0.0,5.291402650997043,0.0,True
2025-07-18,198,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,18577.290105961118,535.8313339016938,18312.252808744677,37425.374248607484,36823.718905809634,35313.53188961117,5700.338984511101,8203.56575,1990.5694148225155,1830.2900511306705,3,0,1.1368683772161603e-13,0.0,5.4658168840105645,0.0,True
2025-07-19,199,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,22449.048676030565,505.8970532756038,16312.934484435804,39267.88021374198,45335.60011165641,43908.66898089291,4469.805895398805,12221.737509683406,1830.2900511306705,8514.53229163139,3,0,1.1368683772161603e-13,0.0,4.456532804004382,0.0,True
2025-07-20,200,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,46020.79532832599,1017.5175252861565,18105.40796532644,65143.72081893859,64937.815912345795,63179.4252813525,4243.850955494381,0.0,8514.53229163139,1401.5102936719186,3,0,1.1368683772161603e-13,0.0,4.720258367990027,0.0,True
2025-07-21,201,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,52658.91520762722,684.0819506230629,16986.467002449703,70329.46416069998,72262.69378920287,72256.36126050007,4036.3981442236886,76.14890968068389,1401.5102936719186,1200.0,3,0,3.777859092224389e-08,0.0,4.717864054997335,0.0,True
2025-07-22,202,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,54230.71970477622,1111.1058688919388,10339.225748031788,65681.05132169994,72118.51283872408,76080.08973430732,2489.232131535622,224.47793333333357,1200.0,1204.1410024112558,3,0,2.2737367544323206e-13,0.0,4.8507355729962,0.0,True
2025-07-23,203,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,53096.8340821406,3132.677713983652,15876.786100249225,72106.2978963735,82835.39463194522,73317.23165894314,4427.212587427587,13.024399999999954,1204.1410024112558,1825.8883051320522,3,0,1.1368683772161603e-13,0.0,4.214222480004537,0.0,True
2025-07-24,204,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,54358.90382773908,2402.881681108568,7293.992277359832,64055.77778620748,81553.16441927981,74702.87576974176,1865.2825572227441,0.0,1825.8883051320522,2019.4327277409077,3,0,2.2737367544323206e-13,0.0,5.380085084005259,0.0,True
2025-07-25,205,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,19894.801396836356,162.79489649038007,6149.04656631898,26206.64285964571,37270.196662902046,37141.846860053556,1886.3055425173125,11298.456218016745,2019.4327277409077,1200.0,3,0,1.1368683772161603e-13,0.0,5.384704718002467,0.0,True
2025-07-26,206,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,24138.552672257007,158.20706852352905,6561.5427528267555,30858.30249360729,46518.7798340636,46870.000325322864,1901.0543751660348,9820.158586072295,1200.0,8905.973490250357,3,0,1.1368683772161603e-13,0.0,4.630173883007956,0.0,True
2025-07-27,207,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48998.985118520155,1603.9096357215299,10669.806935393888,61272.70168963558,66066.97148390219,66587.71100082634,2784.9102852964597,479.5290160157173,8905.973490250357,1200.000000047462,3,0,2.2737367544323206e-13,0.0,5.132779235995258,0.0,True
2025-07-28,208,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,55976.04066842745,567.6229846145187,12116.299833779583,68659.96348682155,76702.67702026776,77857.96564957668,3170.4886457295406,140.11129044442458,1200.000000047462,1233.6521681099125,3,0,1.1368683772161603e-13,0.0,5.14888919799705,0.0,True
2025-07-29,209,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,59588.05824793129,1995.1084929741733,3010.0152354909346,64593.18197639639,77340.32668899046,83339.48575013515,628.3014990452582,64.81510000000019,1233.6521681099125,1612.2189688050232,3,0,3.934235337510472e-08,0.0,4.902672573996824,0.0,True
2025-07-30,210,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,59009.935008118526,3405.5164946121886,2378.916518290039,64794.36802102076,70647.11583375112,80612.10061416564,552.636860124325,1148.518495833337,1612.2189688050232,2720.112547453055,3,0,1.1368683772161603e-13,0.0,5.147284594000666,0.0,True
