date,day_index,strategy,load_information_case,year_end_boundary,year_end_soc_kwh,settlement_rule,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,g0_kwh,g_final_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,adjustment_count,locked_period_violations,max_balance_residual_kwh,max_simultaneous_cd_kwh2,runtime_seconds,max_x_minus_g_kwh,pass
2025-04-23,112,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,30550.85871387841,1135.9224901902535,3592.675069921489,35279.45627399015,46263.022151665515,50494.43595766739,1094.4899866300511,984.8982111100265,7662.493203291734,4472.5105005635105,3,0,1.1368683772161603e-13,0.0,4.6662504249979975,0.0,True
2025-04-24,113,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,30827.805757890892,862.1259120071671,2284.2783983613867,33974.21006825945,47895.53949394269,50992.75506423111,585.0553861617356,3623.6409967204495,4472.5105005635105,2106.5402093975426,3,0,1.2789769243681803e-13,0.0,4.4596985669995775,0.0,True
2025-04-25,114,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,10391.760541644122,174.82558288019993,2066.475821743584,12633.061946267908,29547.784262357676,29106.88199072636,748.4868508929649,20949.950435927516,2106.5402093975426,6584.999908796897,3,0,1.1368683772161603e-13,0.0,4.662207151995972,0.0,True
2025-04-26,115,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,10794.801117754605,83.71624172030658,1174.9719836362428,12053.489343111156,29032.321559861583,29310.72928728679,406.0848466367222,23357.713030979703,6584.999908796897,10568.731589023537,2,0,1.1368683772161603e-13,0.0,4.666878602998622,0.0,True
2025-04-27,116,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,28752.81653745011,893.8013125065947,4779.036111501882,34425.653961458585,44621.55198739149,47482.34825079114,1251.731724946006,2161.2266938271596,10568.731589023537,5946.772363092653,3,0,1.1368683772161603e-13,0.0,5.198236842006736,0.0,True
2025-04-28,117,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,35291.6156509764,1271.2077222517312,2416.530305797455,38979.353679025575,58922.91009183857,59658.23122413044,588.8954298188396,332.76916172839435,5946.772363092653,5975.190969254485,3,0,1.1945999744966684e-13,0.0,4.953838590001396,0.0,True
2025-04-29,118,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,30397.617325638505,900.6388197389817,2728.9746817193186,34027.2308270968,49869.77275248331,51080.22232480609,652.5484849905927,1190.619743016743,5975.190969254485,6433.616345629119,3,0,1.2079226507921703e-13,0.0,4.804772913994384,0.0,True
2025-04-30,119,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,29668.293259152033,379.94040123777125,3871.2767557446778,33919.510416134486,49557.4052443895,50808.375055303055,1094.7889000241455,141.67806293301206,6433.616345629119,7473.9673157888465,3,0,2.2737367544323206e-13,0.0,4.691538423001475,0.0,True
2025-05-01,120,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,29982.154227532184,987.0551956644131,16845.995700162868,47815.20512335947,44700.32488671472,48046.918223694985,3597.0617275919562,3311.5602559797053,7473.9673157888465,1955.2859059421462,3,0,1.1368683772161603e-13,0.0,4.615556455995829,0.0,True
2025-05-02,121,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,11923.272004751247,42.53806725722308,9640.808559583304,21606.618631591773,31220.527525914542,31093.54052577648,2648.4860649165184,12802.639504401574,1955.2859059421462,6472.821626940203,3,0,1.1368683772161603e-13,0.0,4.70595509299892,0.0,True
2025-05-03,122,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,10935.994663413761,14.19063557834724,10076.779045299347,21026.964344291457,29453.286370896854,29495.798778753833,2654.7641228607226,17350.617232831555,6472.821626940203,10290.019957580045,3,0,1.1368683772161603e-13,0.0,4.826841513997351,0.0,True
2025-05-04,123,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,28615.04386370314,1098.6230388532358,19344.182576376414,49057.849478932796,50270.607794183285,46362.977108235165,4265.387647710136,100.77804190660615,10290.019957580045,6888.015153990118,3,0,2.2737367544323206e-13,0.0,4.214520497000194,0.0,True
2025-05-05,124,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,32248.666986106135,273.93197932784483,17453.360626197642,49975.959591631625,53489.73351228035,52976.63278676008,3571.645992213485,536.0137410101858,6888.015153990118,5411.174514419949,3,0,1.3500311979441904e-13,0.0,4.768833550995623,0.0,True
2025-05-06,125,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,31739.888558560666,879.7705573214786,17651.34112599602,50271.000241878166,48779.36093603101,51321.98620117204,3712.6070152178136,189.06767508803068,5411.174514419949,5146.13631528392,3,0,1.1368683772161603e-13,0.0,4.670901646000857,0.0,True
2025-05-07,126,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,35066.03586909201,772.9412764022936,15998.532469397054,51837.509614891365,55910.04367589115,59170.28107160676,3018.648813275917,353.17932323342393,5146.13631528392,9331.129304032342,3,0,2.2737367544323206e-13,0.0,4.623821772001975,0.0,True
2025-05-08,127,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,29958.12956103566,773.7143710922031,14379.096918480256,45110.94085060812,48737.89498263069,48237.59867645314,3128.0400784703816,267.04150694444445,9331.129304032342,1948.353402744744,3,0,1.2079226507921703e-13,0.0,4.644316472003993,0.0,True
2025-05-09,128,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,10562.920619980632,190.7571854121392,8893.690374895594,19647.368180288366,26787.7057130721,27325.25939356254,2851.4698172361004,17729.5299552081,1948.353402744744,3791.4334405297977,3,0,4.547473508864641e-13,0.0,5.196448324997618,0.0,True
2025-05-10,129,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,12371.16369531823,124.59500197230481,8285.693073047236,20781.45177033777,31981.982464930075,32380.133854705535,2371.6110922910016,13805.561730053774,3791.4334405297977,10169.041996565673,3,0,1.1368683772161603e-13,0.0,4.348763148998842,0.0,True
2025-05-11,130,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,30399.071497453642,622.7319714870529,15936.15960428867,46957.963073229366,50217.54569980908,49932.32306673101,3504.709012005226,5.818513888888901,10169.041996565673,6159.820512162768,3,0,2.2737367544323206e-13,0.0,4.774772547003522,0.0,True
2025-05-12,131,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,31667.728383199392,1624.056587732413,12377.330942190727,45669.11591312253,46394.121807876734,51701.43775980236,2542.9357508414523,994.2729550925939,6159.820512162768,4953.0803810378075,3,0,1.1368683772161603e-13,0.0,4.871279420993233,0.0,True
2025-05-13,132,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,32738.877653768093,1286.6559294492638,10594.955886489335,44620.48946970669,57943.40004940188,55944.23733988304,1924.434786261217,370.17139722222515,4953.0803810378075,6513.5159815288025,3,0,1.1368683772161603e-13,0.0,4.637435615994036,0.0,True
2025-05-14,133,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,32550.67106269319,1310.0530498537253,12880.88922348778,46741.613336034694,55512.676134827896,55249.39342121691,2756.184437493549,702.5736829028808,6513.5159815288025,8013.335050180011,3,0,1.1368683772161603e-13,0.0,5.553989471998648,0.0,True
2025-05-15,134,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,30386.52641983635,1038.2434403533234,7518.875699976124,38943.6455601658,47064.94502851557,47732.4124442387,1959.6023517386411,336.8704180555582,8013.335050180011,2007.2092659186012,3,0,1.1368683772161603e-13,0.0,4.766660362998664,0.0,True
2025-05-16,135,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,9492.414226568577,249.18535378260634,6568.719620688373,16310.319201039556,25501.44185051985,25081.88143435381,2020.452679375536,21900.923491627855,2007.2092659186012,2570.2138422965436,3,0,1.1368683772161603e-13,0.0,4.645489582995651,0.0,True
2025-05-17,136,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,12599.523897111172,64.04133398368316,7781.631498703786,20445.19672979864,33104.81244777623,33113.73714522518,2353.347443380272,15245.311384220446,2570.2138422965436,10294.66292258958,3,0,1.1368683772161603e-13,0.0,4.40542853900115,0.0,True
2025-05-18,137,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,29139.898143216134,817.3007180662805,7643.770957601161,37600.969818883575,49774.13734533749,47093.33085300603,1880.4660755563611,928.92291851852,10294.66292258958,2665.990161278053,3,0,1.1368683772161603e-13,0.0,4.914189000999613,0.0,True
2025-05-19,138,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,32725.0553215809,306.30157111153346,7142.687767960036,40174.04466065247,54286.66476432272,55067.10268465978,1223.2817793462295,3633.1943673575606,2665.990161278053,5232.102416998988,3,0,1.1368683772161603e-13,0.0,5.1301111809953,0.0,True
2025-05-20,139,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,31983.21788387865,1167.4195844342396,9693.903435898937,42844.54090421183,49160.550221671816,53359.209365085626,1852.735413577516,174.69497092269123,5232.102416998988,3226.9373820543124,3,0,2.2737367544323206e-13,0.0,4.600203403002524,0.0,True
2025-05-21,140,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,34028.801957136435,1424.1748062741908,8112.6405530419415,43565.61731645257,50942.14427614479,55957.62236350501,1640.8146238550207,1193.0987657407406,3226.9373820543124,5562.804119021331,3,0,1.1368683772161603e-13,0.0,5.14579577800032,0.0,True
2025-05-22,141,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,30324.784470077204,242.10983292832697,4966.131767287328,35533.02607029286,47065.7928582999,48086.34085538171,1122.2449946922693,651.9186214911751,5562.804119021331,1344.1085808131793,3,0,1.6342482922482304e-13,0.0,4.965796678996412,0.0,True
2025-05-23,142,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,10535.149995242931,234.40782613839505,2839.059532783466,13608.617354164793,26187.45732697458,26959.945233284183,939.0252449594146,17989.718715238963,1344.1085808131793,2665.140444857211,3,0,1.1368683772161603e-13,0.0,4.296495477996359,0.0,True
2025-05-24,143,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,12828.9456208757,92.85108427268152,2734.2519249152297,15656.048630063613,33795.84639398751,33588.81677697995,893.0974464425631,20499.672687713475,2665.140444857211,10577.291534950828,3,0,1.1368683772161603e-13,0.0,4.7586897109940764,0.0,True
2025-05-25,144,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,28515.494936218194,370.398619719054,6233.008429246403,35118.90198518365,44226.87833864402,44670.40976248753,1339.098975719796,3108.8317453703635,10577.291534950828,3007.9305621597427,3,0,1.1368683772161603e-13,0.0,4.675028057004965,0.0,True
2025-05-26,145,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,35177.45742735223,2241.042358553901,5328.549263820562,42747.049049726695,50279.03740515643,58038.99194775644,1290.9588138815102,1031.2106569444466,3007.9305621597427,3278.2961219887575,3,0,1.1368683772161603e-13,0.0,4.764768434004509,0.0,True
2025-05-27,146,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,31590.93528662141,805.9225680630384,6680.563266999609,39077.421121684056,48790.94712160982,52133.854564645095,1459.4478997312162,803.211995833332,3278.2961219887575,3496.8169292292637,3,0,1.1368683772161603e-13,0.0,5.062674214997969,0.0,True
2025-05-28,147,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,33737.76217594325,484.4910435968537,3678.804898920645,37901.05811846074,54705.52312609301,55570.7143323691,917.9088058338319,1668.5379383809095,3496.8169292292637,3545.7263147799968,3,0,1.1368683772161603e-13,0.0,4.866777839000861,0.0,True
2025-05-29,148,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,33533.79671866487,874.6089151644289,6278.40607403359,40686.81170786289,51542.59558285632,54684.98727681882,1463.920469574588,967.4724667559617,3545.7263147799968,1514.1662918955444,3,0,1.5987211554602254e-13,0.0,5.487271630001487,0.0,True
2025-05-30,149,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,11280.918337026324,125.32570858762458,1858.0096731976264,13264.253718811575,27859.594103438398,28213.228161346644,731.8167560146655,18117.01200690563,1514.1662918955444,3696.7354243857562,3,0,1.1368683772161603e-13,0.0,4.966727760001959,0.0,True
2025-05-31,150,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,12675.530127940096,300.4061385857126,887.8673910951205,13863.803657620927,35165.22748639773,34105.80470261129,489.9969059599539,16621.312045730327,3696.7354243857562,10600.82724432344,2,0,1.1368683772161603e-13,0.0,4.260052467005153,0.0,True
2025-06-01,151,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,40581.56187868801,1386.716625396382,34378.227222872665,76346.50572695705,62822.62499248109,59569.57717922201,7873.284156995885,6.45521265316029,10600.82724432344,3034.536860722821,3,0,1.1368683772161603e-13,0.0,5.455297034000978,0.0,True
2025-06-02,152,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,41176.957518380266,2793.186787527982,34279.019752785985,78249.16405869424,71609.49108245202,62589.74191697994,8161.909877149342,0.0,3034.536860722821,2900.8524939193685,3,0,1.1368683772161603e-13,0.0,4.742395510998904,0.0,True
2025-06-03,153,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,43466.91753358189,537.6385891130931,29626.285383229162,73630.84150592414,67393.81665862809,67854.1830687067,6675.77527679484,138.05738333333352,2900.8524939193685,4190.512158857843,3,0,2.2737367544323206e-13,0.0,4.695718037997722,0.0,True
2025-06-04,154,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,42476.963371375416,3419.83161913364,27285.01947881382,73181.81446932287,74502.45583869165,63963.025099173516,6350.838907627645,176.14436666666666,4190.512158857843,2360.8318513100326,3,0,1.1368683772161603e-13,0.0,5.335031713999342,0.0,True
2025-06-05,155,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,42379.5707996834,1062.2860748819783,36420.45195199546,79862.30882656084,62487.214785910815,64106.20065608605,8729.491434254633,270.48781666666696,2360.8318513100326,1200.0,3,0,1.1368683772161603e-13,0.0,4.8049854040000355,0.0,True
2025-06-06,156,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,13811.789462229171,192.63394713092765,29348.81179371559,43353.23520307569,28985.843790229897,29814.20644606798,8848.839920140275,5950.631009992496,1200.0,1200.00000003486,3,0,1.1368683772161603e-13,0.0,5.031721302002552,0.0,True
2025-06-07,157,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,17656.396319414616,972.9512311919316,22980.896236828776,41610.24378743533,39981.194367690565,40056.07034413343,6400.360016380182,4699.126949266929,1200.00000003486,9630.245009098637,3,0,2.2737367544323206e-13,0.0,4.354069536995667,0.0,True
2025-06-08,158,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,36954.15883428557,1437.492206787519,24540.01125526397,62931.66229633705,55426.012787373125,54013.673127590606,5888.092730257768,547.2300853159448,9630.245009098637,1200.0,3,0,2.2737367544323206e-13,0.0,4.707263409996813,0.0,True
2025-06-09,159,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,46519.37674553447,1746.7454138405624,24385.22284906765,72651.34500844269,75324.1148621447,70523.17640082221,5460.84742007004,55.529474999999415,1200.0,3686.2921229725957,3,0,3.410605131648481e-12,0.0,4.926742407005804,0.0,True
2025-06-10,160,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,45542.11409998227,1004.1271705490958,21418.640246703802,67964.88151723516,66335.6424497523,68437.38442372878,5182.877237372846,227.46591574074077,3686.2921229725957,2817.5949410142034,3,0,2.2737367544323206e-13,0.0,4.561203318997286,0.0,True
2025-06-11,161,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,48788.966885513735,857.3595940229935,23951.370990505326,73597.69747004205,70264.02750694589,72220.55797429052,5506.552586755339,0.043333333333333335,2817.5949410142034,1200.000000050287,3,0,1.7053025658242404e-13,0.0,4.9488901590011665,0.0,True
2025-06-12,162,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,46081.0834903552,80.4416621437812,25509.573788394155,71671.09894089313,69548.14890125403,69437.88625770346,5815.942920175892,86.02803225308509,1200.000000050287,1200.0,3,0,4.2010924516944215e-08,0.0,5.023843221999414,0.0,True
2025-06-13,163,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,13722.075730203906,306.62631498496336,19029.294434622097,33057.996479810965,29226.44594862054,30695.46247968908,5420.862193085852,6085.417163684839,1200.0,1200.0,3,0,3.410605131648481e-13,0.0,4.544166842002596,0.0,True
2025-06-14,164,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,17522.484526402663,277.54745399421694,20331.463499605637,38131.495480002515,38508.591186489444,38111.26570465752,5870.0953009968,7689.9943858944525,1200.0,9062.578650894566,3,0,1.1368683772161603e-13,0.0,4.329890211003658,0.0,True
2025-06-15,165,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,43117.99220787284,1482.8592334875034,12570.020608646777,57170.87205000712,58229.59759640397,62988.14732165095,2829.2299328635113,0.0,9062.578650894566,1200.0,3,0,9.011489510157844e-08,0.0,4.63960825799586,0.0,True
2025-06-16,166,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,48120.211186830114,702.0296559311398,19413.24789015114,68235.48873291239,69982.44833377589,72233.0063280713,4488.796902493434,118.6457276680664,1200.0,1979.5156728752168,3,0,2.2737367544323206e-13,0.0,4.37460859100247,0.0,True
2025-06-17,167,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49601.48598246885,1226.5062773687816,15912.213272859266,66740.2055326969,72052.08958674586,74647.08097842801,3499.123344019945,0.5153833333333333,1979.5156728752168,2533.487799046474,3,0,2.2737367544323206e-13,0.0,4.726328723998449,0.0,True
2025-06-18,168,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,47266.71853540626,1536.0216673924833,13695.135469136056,62497.875671934795,70457.73236516048,71079.3975675656,3086.2928683527307,102.79385000000003,2533.487799046474,1200.000000048201,3,0,1.1368683772161603e-13,0.0,4.375331433999236,0.0,True
2025-06-19,169,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,44620.720762522076,2575.4860802768326,17156.563812383458,64352.77065518237,68074.86217245067,67992.87513795786,4257.85744180675,369.82601111110955,1200.000000048201,1617.3618565824238,3,0,1.1368683772161603e-13,0.0,5.0730378619991825,0.0,True
2025-06-20,170,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,13726.821774294785,205.31566412996423,9244.163448835432,23176.300887260182,29972.55726258488,29437.572891082247,2828.145227994264,8519.53268375745,1617.3618565824238,1200.0,3,0,1.1368683772161603e-13,0.0,5.074993076996179,0.0,True
2025-06-21,171,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,17180.186938406456,33.147808760113875,4563.641491492906,21776.976238659474,38586.7155132801,38800.35952316501,1361.4638399501114,11129.65281817106,1200.0,8818.314390465534,3,0,1.1368683772161603e-13,0.0,4.781933870995999,0.0,True
2025-06-22,172,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,41919.69078292745,1492.2489043629516,7163.458951750201,50575.3986390406,59874.28996796216,61075.23465496099,1898.6464349591688,84.0148861111111,8818.314390465534,1756.9977630301453,3,0,1.7053025658242404e-12,0.0,4.242553168995073,0.0,True
2025-06-23,173,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,45860.14227316236,329.14474846913186,8422.61510511689,54611.902126748384,68079.10967491251,69254.17507385614,1963.868919870662,463.58825510582415,1756.9977630301453,1813.804278773385,3,0,2.2737367544323206e-13,0.0,4.743054293998284,0.0,True
2025-06-24,174,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,52767.08448516885,906.8011202361148,7702.5641851881865,61376.44979059316,79027.6416628726,77203.25445476055,1882.1854977610076,43.590499999999956,1813.804278773385,1211.8441734856467,3,0,2.2737367544323206e-13,0.0,4.372123622997606,0.0,True
2025-06-25,175,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,48215.575916673915,1240.2594922922872,5954.069671400963,55409.90508036716,70488.82715514637,73534.76004276259,1425.8726351808716,0.8020333333333333,1211.8441734856467,1205.926635484773,3,0,2.2737367544323206e-13,0.0,4.213645252995775,0.0,True
2025-06-26,176,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,45594.95517349811,1047.9466752744142,6590.089633791379,53232.991482563906,67135.66335264056,70559.85494940168,1643.9081683791558,174.8108885456829,1205.926635484773,1200.0,3,0,2.2737367544323206e-13,0.0,4.705929011004628,0.0,True
2025-06-27,177,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,14413.883060459002,428.66915376085944,4317.0032884919965,19159.555502711857,32889.07161492938,31513.800876085334,1407.164046743805,11058.43001173456,1200.0,1330.2840277205596,3,0,2.2737367544323206e-13,0.0,4.872582305004471,0.0,True
2025-06-28,178,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,18724.943571444852,217.91238412540696,1869.9080081404402,20812.7639637107,41374.056993930666,41352.29927324263,649.73344955743,8542.071316699676,1330.2840277205596,10453.79471604495,3,0,2.2737367544323206e-13,0.0,4.13924848199531,0.0,True
2025-06-29,179,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,43854.78157994126,1822.5801354238315,5348.5769601559805,51025.938675521065,58296.60127889048,62736.32101644507,1463.8025874544603,57.949150000000145,10453.79471604495,1784.642665547074,3,0,1.595026333234273e-10,0.0,4.902354545003618,0.0,True
2025-06-30,180,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,48225.110113008355,200.4244250959501,2385.6586387203024,50811.193176824614,72813.05899785878,73031.97835526773,559.5358088158703,97.35411666666664,1784.642665547074,1383.9331316766463,3,0,2.2737367544323206e-13,0.0,4.658351265999954,0.0,True
2025-07-01,181,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,48247.593318301784,1420.4247960003822,56139.15337350839,105807.17148781056,63511.58706826926,67302.71299681494,13677.35992797974,0.0,1383.9331316766463,1200.0,3,0,2.2737367544323206e-13,0.0,4.66056852699694,0.0,True
2025-07-02,182,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,46312.24799074062,579.4327625097209,50655.86936773815,97547.55012098851,60491.82979440402,62607.10219230113,12326.352258930234,0.0,1200.0,1200.0,3,0,1.6342482922482304e-13,0.0,4.718370631999278,0.0,True
2025-07-03,183,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50616.625200395225,1081.116062065776,53102.82264213701,104800.563904598,68130.96656262493,69537.6075031953,12455.640664916975,0.0,1200.0,1200.0,3,0,3.817717697529588e-08,0.0,5.404963895001856,0.0,True
2025-07-04,184,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,17405.08723582293,18.431171505599902,39653.703735119,57077.222142447536,32578.21829733174,32625.424713416636,10857.20060726482,12289.459216627854,1200.0,1878.1670459276486,3,0,1.1368683772161603e-13,0.0,5.463647827004024,0.0,True
2025-07-05,185,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,20361.819584514164,33.634163842386045,39621.17815433699,60016.63190269354,40125.39102261849,40182.55651333142,11213.871650966807,13899.995312461186,1878.1670459276486,8598.354366200016,3,0,1.1368683772161603e-13,0.0,5.197994298003323,0.0,True
2025-07-06,186,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,47876.94702798508,2755.801052173404,51475.59839607255,102108.34647623103,54394.32756184469,62649.695962521175,12216.229040123695,0.0,8598.354366200016,1200.0,3,0,2.2737367544323206e-13,0.0,4.895446672999242,0.0,True
2025-07-07,187,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,47767.18017338347,326.58987937284525,45007.36404514384,93101.13409790015,65525.69938625881,65683.52430773678,11378.49465152984,0.0,1200.0,2728.184262266338,3,0,2.2737367544323206e-13,0.0,4.990253289004613,0.0,True
2025-07-08,188,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49734.548095253085,1636.4193727149955,37933.388224902614,89304.35569287068,68408.76465111293,67140.53759434109,9192.481524191853,0.0,2728.184262266338,1200.0,3,0,5.6038629736576695e-08,0.0,4.593377541998052,0.0,True
2025-07-09,189,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49098.84868856214,1195.5859958184426,35400.79029374661,85695.2249781272,70717.40662573511,68054.202916615,8297.402742948092,0.0,1200.0,1479.1138685131064,3,0,2.2737367544323206e-13,0.0,4.958819032995962,0.0,True
2025-07-10,190,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,48111.46335805132,556.8881438192709,39915.84052584482,88584.19202771541,62832.92072008938,64778.577227568036,9952.168250758918,0.0,1479.1138685131064,1200.0,3,0,3.575178197934292e-08,0.0,4.896812525999849,0.0,True
2025-07-11,191,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,19496.073879206844,372.96518088225366,26931.008472391077,46800.047532480174,36984.712078481425,35963.00774497972,7860.035059168233,8396.809109927191,1200.0,2354.2558922337234,3,0,1.1368683772161603e-13,0.0,5.481286949994683,0.0,True
2025-07-12,192,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,22984.94680225989,411.5570278608982,23094.868132571508,46491.3719626923,42529.19928335753,44085.14137712353,6241.567538669169,9684.186783333333,2354.2558922337234,9653.902810366655,3,0,1.1368683772161603e-13,0.0,4.683225420994859,0.0,True
2025-07-13,193,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,41017.14900606445,2239.754114821984,37014.92300400796,80271.82612489439,59877.759860953076,54700.6628690427,8465.838532837295,333.7889024573767,9653.902810366655,1200.0,3,0,1.4210854715202004e-13,0.0,4.772000386998116,0.0,True
2025-07-14,194,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,47691.18783785838,874.551900428924,37662.51504826929,86228.25478655659,66859.35953948268,66427.62246512173,8913.622504905796,0.0,1200.0,2623.3457567068817,3,0,2.2737367544323206e-13,0.0,4.585480920999544,0.0,True
2025-07-15,195,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49645.24163663527,912.4527149345462,25006.825162850946,75564.51951442077,70766.79367345155,68152.67960312654,5700.362811337131,0.0,2623.3457567068817,1675.4039112390965,3,0,2.2737367544323206e-13,0.0,5.202749817995937,0.0,True
2025-07-16,196,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50870.90973523346,423.24610649664623,21958.64567080044,73252.80151253055,67385.49450192042,68588.94782369674,5092.105309788796,0.0,1675.4039112390965,1200.0,3,0,2.2737367544323206e-13,0.0,4.896743125995272,0.0,True
