calibration_date,risk_alpha,k_target,validation_days,mean_validation_cost_yuan,standard_error_yuan,total_planned_fee_yuan,total_emergency_fee_yuan,total_cost_yuan,total_unused_quota_kwh,emergency_purchase_kwh,soc_window_start_kwh,soc_window_end_kwh,daily_soc_end_path_kwh,all_value_cuts_present,no_future_info,used_full_day_actual_scheduler,mean_elapsed_seconds,mean_solve_seconds,policy_loop,fallback_reason,selected
2025-08-13,0.8,8,14,50122.560914819645,4011.6267909926264,681802.976410143,19912.876397332067,701715.852807475,79024.35529550692,5164.474421402627,4975.622560483395,2635.663084556454,5559.199124;5077.838800;6044.217537;10048.114464;4260.911751;4746.716588;4181.217293;2373.231512;3056.613542;2639.021263;9515.724690;3494.048496;2844.754225;2635.663085,True,True,False,5.5657898774277,5.5657898774277,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-08-13,0.9,8,14,51467.64462599513,3942.381205477575,703244.1218658787,17302.902898053235,720547.0247639319,95490.81070758878,4654.05414378082,4975.622560483395,2633.8684917711107,5559.199124;5077.838799;6056.989753;10048.114464;4345.476452;4681.939150;4153.163367;2214.684132;3056.613543;2603.454848;9485.524901;3494.048497;2831.745199;2633.868492,True,True,False,5.581320238212356,5.581320238212356,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-08-27,0.6,8,14,50219.74544080582,4404.781237823014,607051.3426575019,96025.09351377958,703076.4361712815,22616.34107593962,26680.318431061085,2635.663084556454,4139.66977672586,4044.397399;3123.176543;3132.244290;9381.408648;2924.922261;1873.376660;2317.703070;3285.253191;1424.064572;1502.169064;9549.628756;2367.928221;2430.666230;4139.669777,True,True,False,5.787399520929155,5.787399520929155,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-08-27,0.7,8,14,50665.211775716576,4399.901147700329,612476.7030181094,96836.26184192258,709312.9648600321,25984.527215523733,27018.031558419138,2635.663084556454,4139.66977672586,4044.397399;3123.176543;3042.462885;9381.408648;2917.001662;1873.376660;2321.027098;3273.463351;1433.439801;1502.169064;9526.052470;2369.922212;2437.343357;4139.669777,True,True,False,5.788208245716565,5.788208245716565,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-08-27,0.8,8,14,51345.14787247509,4368.056550631274,622371.2108706036,96460.85934404774,718832.0702146513,33015.32083684055,26995.278345641553,2635.663084556454,4140.072992026903,4033.711767;3122.682181;3042.462886;9400.043709;2917.001662;1889.786162;2647.842885;3281.252649;1434.525073;1500.979149;9517.169304;2377.513823;2435.548765;4140.072992,True,True,False,5.711725232428372,5.711725232428372,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-08-27,0.9,8,14,51943.18616504938,4348.21286352563,636445.6306739909,90758.97563670044,727204.6063106913,39845.68811098526,25194.643728635256,2635.663084556454,4138.938728580879,4031.988458;3118.608122;3043.996024;9355.324506;2902.115422;1888.899539;2490.612387;3044.005869;1434.525073;1500.979149;9526.052471;2398.474778;2467.408528;4138.938729,True,True,False,5.6769187735023605,5.6769187735023605,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-09-10,0.6,8,14,42336.137474947376,3879.178903458748,551606.990171311,41098.93447795237,592705.9246492633,66011.97645528021,11348.188385852493,4139.66977672586,6768.5349076182865,2602.793208;1477.382551;2495.853707;9821.919233;2823.802738;6437.402763;7641.490026;5499.884322;5706.015445;7093.188944;10160.503130;5970.410333;8350.394187;6768.534908,True,True,False,5.4369861610009265,5.4369861610009265,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-09-10,0.7,8,14,42659.51848240304,3851.6782310219296,556585.1062970859,40648.152456556774,597233.2587536426,69515.01056806819,11355.46503117214,4139.66977672586,6768.534907618351,2594.356501;1477.382552;2495.853707;9820.653984;2830.479865;6423.015306;7629.958441;5499.678527;5700.171170;7162.013498;10160.503130;5938.053609;8351.562622;6768.534908,True,True,False,5.493742372927954,5.493742372927954,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-09-10,0.8,8,14,43325.76283633779,3823.843517772799,565580.5032114786,40980.176497250526,606560.679708729,76942.81465934115,11624.307110977517,4139.66977672586,6786.751652115498,2813.185641;1477.382552;2500.708242;9815.707655;2860.003950;6436.286653;7597.998087;5505.066606;5700.834832;7243.451389;10160.503130;5970.410333;8334.993183;6786.751652,True,True,False,5.567125032429301,5.567125032429301,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-09-10,0.9,8,14,44224.78936360384,3639.9453241424126,585016.0560087529,34130.99508170083,619147.0510904538,95809.00738198051,9960.1632897802,4139.66977672586,6783.087001156501,2479.291598;1473.309073;2501.071738;9815.707655;2864.890261;6434.978753;7573.664629;5457.399230;5689.168141;7343.486676;10200.486617;5970.410333;8265.265311;6783.087001,True,True,False,5.534635385644963,5.534635385644963,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-09-24,0.6,8,14,39176.54418590634,3813.7863683170553,496566.5189792104,51905.099623478294,548471.6186026888,29973.873626786564,12655.558866568143,6768.5349076182865,3816.5560641029133,5608.437509;5219.976188;5677.866309;9654.018392;5370.425405;7854.041082;6262.438020;6207.477468;2924.582070;4265.201406;7829.622520;5643.256581;2297.102252;3816.556064,True,True,False,5.373991192213517,5.373991192213517,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-09-24,0.7,8,14,39230.32215513918,3851.743754568923,499517.5487805486,49706.961391399964,549224.5101719486,32600.93014301453,11926.727760995207,6768.5349076182865,3798.738157700515,5697.512118;5219.976187;5676.414124;9654.018392;5295.131200;7857.793312;6152.179326;6207.477469;2970.739685;4265.201405;7963.743250;5668.420136;2297.102252;3798.738158,True,True,False,5.378389814498535,5.378389814498535,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-09-24,0.8,8,14,39823.96336436276,3745.761930222913,505870.0048002676,51665.482300811,557535.4871010786,37603.39436142841,12580.233494253871,6768.5349076182865,3815.282929031819,5625.854810;5219.976187;5651.445484;9652.439063;5239.055235;7793.442574;6280.122853;6183.652779;2892.005030;4355.662236;7829.622520;5668.420136;2297.102252;3815.282929,True,True,False,5.412687201145412,5.412687201145412,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-09-24,0.9,8,14,40611.89609424384,3698.4453007760076,519807.270523767,48759.2747956468,568566.5453194138,53203.91041751423,11994.010554700095,6768.5349076182865,3675.1286331778842,5270.725761;5264.999380;5656.079008;9581.985841;4780.330267;7635.710054;6346.604535;6324.212136;2895.196643;4311.154561;7829.622521;5669.223881;2297.102252;3675.128633,True,True,False,5.308747781355383,5.308747781355383,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-10-08,0.6,8,14,38970.43458996867,3979.726094489151,459108.4012043406,86477.68305522084,545586.0842595614,21480.045502002915,23997.036253015525,3816.5560641029133,6367.823362836445,4709.847405;1220.367163;3625.975386;8111.245567;5697.832729;2535.665658;2524.573363;3942.521043;3521.546931;5513.990140;10142.208105;5705.404587;3560.932035;6367.823363,True,True,False,5.346430237639912,5.346430237639912,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-10-08,0.7,8,14,39167.885191135065,3976.9606071523062,462308.27703923325,86042.11563665769,548350.3926758909,23960.277608232176,24285.40459212767,3816.5560641029133,6361.328108841892,4709.847405;1220.367163;3625.975386;8111.245567;5621.040729;2566.239976;2524.573363;3942.521043;3521.546931;5359.484594;10144.140288;5689.703770;3604.577660;6361.328109,True,True,False,5.3951093879991925,5.3951093879991925,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-10-08,0.8,8,14,39491.77595860471,3950.4051476597992,467054.1821085555,85830.68131191048,552884.863420466,28685.99401227535,24274.321670519526,3816.5560641029133,6393.743539905933,4709.847405;1220.367163;3625.975386;8111.245567;5604.884406;2557.210871;2524.573363;3942.521043;3521.546931;5278.654919;10136.711949;5688.666368;3604.577660;6393.743540,True,True,False,5.378373787998238,5.378373787998238,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-10-08,0.9,8,14,40107.78772419746,3882.6211486618604,476655.0599532455,84853.96818551888,561509.0281387644,34677.558891574816,24126.254195738307,3816.5560641029133,6352.017412281902,4709.847405;1220.367163;3625.975386;8111.245567;5604.884406;2581.260565;2524.573363;3977.035051;3539.006283;5034.622898;10148.670369;5632.343223;3610.653382;6352.017412,True,True,False,5.401971946071301,5.401971946071301,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-10-22,0.6,8,14,39062.67456129736,4192.300610904785,453470.5383352373,93406.90552292572,546877.4438581631,19081.721856522992,26249.09539098687,6367.823362836445,8281.582105525817,6310.125938;2573.499911;6266.819762;8864.831464;5685.152742;5519.530009;6268.575629;8209.184257;1925.408515;5287.512532;9121.438651;8695.388417;8905.919795;8281.582106,True,True,False,5.582986087429163,5.582986087429163,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-10-22,0.7,8,14,39325.722769755004,4159.177723403479,457117.9938447282,93442.12493184183,550560.1187765701,22657.803594559966,26351.161649987396,6367.823362836445,8280.242478391041,6233.805952;2573.499911;6323.394571;8864.831464;5685.152742;5519.530009;6268.575629;8209.184257;1834.063500;5163.423917;9117.943882;8695.388417;8905.919795;8280.242478,True,True,False,5.47776918321428,5.47776918321428,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-10-22,0.8,8,14,39439.88801421529,4123.925507945211,461580.1363274534,90578.2958715607,552158.4321990141,25102.208203960723,25501.444462128795,6367.823362836445,8230.144183382872,6076.466818;2573.499912;6303.797092;8864.831464;5641.295919;5519.314170;6268.575629;8209.184257;1736.102019;5094.190178;9106.309736;8695.388417;8905.919795;8230.144183,True,True,False,5.524031145858836,5.524031145858836,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-10-22,0.9,8,14,40055.987647293296,4099.33619491638,470277.83382020245,90505.9932419036,560783.8270621061,30516.99563251966,25808.02416408707,6367.823362836445,8230.48495576667,6064.665243;2573.499912;6280.875507;8872.620302;5724.239555;5519.314170;6386.051380;8297.672664;1669.173052;5114.765792;9106.309736;8695.388417;8905.919795;8230.484956,True,True,False,5.6014007833530615,5.6014007833530615,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-11-05,0.6,8,14,41786.023300703135,4236.402444644354,505304.6273732093,79699.69883663468,585004.3262098439,22283.419573909454,17091.63843333886,8281.582105525817,6577.419157325673,7846.158371;1228.755107;6483.074881;8357.126956;8408.728545;7878.467300;8295.977110;6579.158404;1200.000000;6549.487705;7661.936442;6357.969349;5039.339110;6577.419157,True,True,False,5.581640299070776,5.581640299070776,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-11-05,0.7,8,14,41918.35122580767,4195.344826741807,508597.6862484782,78259.23091282933,586856.9171613074,24408.007172678794,16887.429792831652,8281.582105525817,6572.315292569168,7846.004452;1228.755107;6483.074881;8358.897560;8373.748629;7878.467300;8295.977110;6582.360226;1200.000000;6549.487705;7661.936442;6357.969349;5039.339110;6572.315293,True,True,False,5.572157225357452,5.572157225357452,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-11-05,0.8,8,14,42238.16129573753,4146.962060776382,512244.19575442985,79090.06238589558,591334.2581403254,27479.027051464727,17209.858933064017,8281.582105525817,6572.315292569168,7846.004452;1228.755107;6496.282221;8340.393303;8373.708042;7878.467300;8295.977110;6582.360226;1200.000000;6549.487705;7661.936442;6357.969349;5039.339110;6572.315293,True,True,False,5.6137083449960175,5.6137083449960175,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-11-05,0.9,8,14,42555.57304793356,4067.2173125158624,518042.28004887386,77735.74262219598,595778.0226710698,31261.62817647437,17019.68692386821,8281.582105525817,6577.992560396833,7845.976571;1228.755107;6498.557743;8366.893403;8274.603437;7878.467300;8295.977111;6582.501144;1200.000000;6549.487705;7706.396332;6357.969349;5071.686136;6577.992560,True,True,False,5.64673270007188,5.64673270007188,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-11-19,0.6,8,14,44039.842368242134,4592.384684472284,567863.4281288006,48694.36502658923,616557.7931553898,17872.60302647541,11941.415016647534,6577.419157325673,4498.175726336919,5636.565533;1239.669587;7088.248408;9251.722635;5853.615574;5830.754452;2252.638698;2907.274778;1305.854781;4645.554645;9545.980384;6438.547396;6374.461937;4498.175726,True,True,False,5.667022420857393,5.667022420857393,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-11-19,0.7,8,14,44205.83068496084,4540.7506656181895,570521.0060071871,48360.623582264736,618881.6295894518,20142.972745738294,11916.510866215533,6577.419157325673,4492.440197941316,5636.565533;1239.669587;7072.104775;9251.722635;5853.615574;5830.754452;2265.941887;2914.900698;1305.854781;4507.952809;9529.639581;6438.547396;6376.543174;4492.440198,True,True,False,5.634745140860365,5.634745140860365,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-11-19,0.8,8,14,44485.257705629614,4484.742150424126,573896.683506112,48896.92437270267,622793.6078788146,23175.775777824885,12142.049863314734,6577.419157325673,4489.564870615031,5636.565533;1239.669587;7088.248408;9251.722635;5853.615574;5830.754452;2265.941887;2914.900698;1305.854781;4567.546366;9494.369914;6438.547396;6382.500576;4489.564871,True,True,False,5.585840801927718,5.585840801927718,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-11-19,0.9,8,14,44816.19108370809,4409.360801202449,578869.3661869082,48557.308985004995,627426.6751719132,26342.764569923267,12060.132524331591,6577.419157325673,4446.690580723063,5636.565534;1239.669587;7088.248408;9251.722635;5885.962600;5830.754452;2268.346874;2914.900698;1305.854781;4077.459506;9494.369914;6438.547396;6382.026253;4446.690581,True,True,False,5.568564419357115,5.568564419357115,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-03,0.6,8,14,52337.90829701127,6856.755694556481,625136.794178503,107593.92197965492,732730.7161581578,17850.346668215523,25784.076871559697,4498.175726336919,7349.29756126778,6472.677775;1276.399738;5397.619546;9826.512323;8559.192376;7399.113056;6654.725662;9059.185785;2086.858253;7334.954336;10433.200084;8915.711947;6444.096438;7349.297561,True,True,False,5.559401519354391,5.559401519354391,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-12-03,0.7,8,14,52486.36046164243,6824.002988690713,627320.5718735156,107488.47458947831,734809.046462994,19281.958702164367,25747.631403163276,4498.175726336919,7320.1750005309905,6472.677775;1287.238683;5383.187283;9826.512322;8565.122325;7256.238590;6659.395077;9059.185785;2086.858254;7359.607865;10461.679740;8915.711947;6444.096438;7320.175001,True,True,False,5.642127231854829,5.642127231854829,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-03,0.8,8,14,52610.71271344457,6785.736344282401,629408.2196502481,107141.75833797606,736549.977988224,19912.549905696207,25669.463142881003,4498.175726336919,7324.433235787127,6471.642103;1293.680549;5180.578413;9796.860034;8566.133509;7223.597050;6661.150166;9058.129707;2086.858253;7359.607866;10461.679740;8914.045627;6414.574380;7324.433236,True,True,False,5.642568073140865,5.642568073140865,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-03,0.9,8,14,52789.33305388173,6739.681523008703,632172.477225366,106878.1855289782,739050.6627543443,20920.064948425796,25524.50347526613,4498.175726336919,7324.433235787127,6471.642103;1293.680549;5010.608623;9799.052486;8572.197742;7113.456442;6681.610631;9058.129707;2086.923834;7427.205135;10424.150138;8914.045627;6414.574380;7324.433236,True,True,False,5.626985275212584,5.626985275212584,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-17,0.6,8,14,64559.60452056036,5842.146710814846,754490.6113326639,149343.85195518096,903834.463287845,26375.820481457675,41244.0416445685,7349.29756126778,8605.17308746635,6062.349082;1953.937574;6380.962979;10122.581925;9343.508372;7395.068718;8412.789188;6505.436257;2684.118502;8733.618050;9772.725088;9866.448845;8289.217059;8605.173087,True,True,False,6.018545125571628,6.018545125571628,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-12-17,0.7,8,14,64836.652541164774,5813.935576057393,756503.7916166376,151209.3439596693,907713.1355763068,27212.471151441805,41758.07687496666,7349.29756126778,8605.173087455712,6060.348255;1953.937574;6380.962979;10126.239289;9343.508372;7395.068718;8382.202413;6505.436257;2684.118502;8891.881700;9837.455847;9866.448845;8289.217058;8605.173087,True,True,False,5.958460977997414,5.958460977997414,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-17,0.8,8,14,64979.052141404,5800.183286060651,760289.2823017122,149417.44767794362,909706.7299796559,27485.754564640276,40832.772733074395,7349.29756126778,8580.95900037175,5998.580919;1953.937574;5933.632644;10141.418235;9343.508372;7391.032633;8343.629269;6505.436257;2684.118503;8893.073801;9726.527664;9855.627500;8262.031589;8580.959000,True,True,False,6.004335487646001,6.004335487646001,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-17,0.9,8,14,64975.78607954198,5752.691575262552,763335.6623816772,146325.34273191067,909661.0051135877,27155.099349357184,39846.671971424264,7349.29756126778,8575.601574951963,5980.948501;1953.937574;5933.632643;10142.379213;9343.508372;7389.889860;8356.764763;6504.753356;2683.519890;8911.029605;9781.128813;9866.448845;8227.057759;8575.601575,True,True,False,5.979823518214938,5.979823518214938,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-31,0.6,8,14,58979.68161121205,5910.322243668701,818850.4547958381,6865.087761130596,825715.5425569688,78716.40954614493,2019.092658896527,8605.17308746635,9546.563400017607,8358.871111;1978.293544;8493.420056;9726.102757;8792.778477;8602.360150;9312.173592;9124.100317;2331.028836;10274.539098;10800.000000;9000.207889;8874.648867;9546.563400,True,True,False,6.061246783711665,6.061246783711665,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-12-31,0.7,8,14,59109.50845886393,5883.506164967235,820307.910239135,7225.2081849599035,827533.118424095,78869.47472543595,2098.5301550135437,8605.17308746635,9551.85319973624,8358.394354;2016.769593;8479.496779;9855.932969;8792.778478;8473.376770;9312.173592;9130.123761;2331.028836;10184.667810;10800.000000;9001.963768;8874.648867;9551.853200,True,True,False,6.03981020685751,6.03981020685751,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-31,0.8,8,14,59247.44443501178,5850.501516519935,823408.8952358065,6055.326854358258,829464.2220901649,79660.3467662986,1570.9706842100836,8605.17308746635,9515.246913294835,8409.494523;2016.769593;8462.962737;9888.337148;8875.562435;8562.678715;9312.812599;8866.606665;2329.230212;10156.000616;10797.771334;8933.485270;8788.764629;9515.246913,True,True,False,5.963972979070344,5.963972979070344,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-12-31,0.9,8,14,59346.780711831605,5803.710193174574,825914.4821124229,4940.447853219558,830854.9299656425,80315.91205773083,1394.8524934592267,8605.17308746635,9527.259772566616,8411.374100;1903.602574;8584.736085;9686.693846;8964.755673;8546.541517;9312.812599;8852.165155;2329.230212;10219.315329;10797.771334;9001.820903;8643.503411;9527.259773,True,True,False,5.96508522707258,5.96508522707258,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
